"","team.ph.x2ptp","year.ph.x2ptp","m1","m2","m3","m4","team.year","x2ptp"
"138","arizonast","2012",0.491381331644595,0.488639112262901,0.495027177396348,0.568143408747654,"arizonast-2012",0.534826915416481
"139","arizonast","2011",0.488639112262901,0.495027177396348,0.568143408747654,0.523209024020141,"arizonast-2011",0.491381331644595
"140","arizonast","2010",0.495027177396348,0.568143408747654,0.523209024020141,0.454996037470132,"arizonast-2010",0.488639112262901
"141","arizonast","2009",0.568143408747654,0.523209024020141,0.454996037470132,0.457054871492899,"arizonast-2009",0.495027177396348
"142","arizonast","2008",0.523209024020141,0.454996037470132,0.457054871492899,0.480668369978553,"arizonast-2008",0.568143408747654
"143","arizonast","2007",0.454996037470132,0.457054871492899,0.480668369978553,0.466474925133461,"arizonast-2007",0.523209024020141
"144","arkansas","2019",0.486034552099732,0.536885812749548,0.510536098727627,0.469044633344569,"arkansas-2019",0.501334653522761
"145","arkansas","2018",0.536885812749548,0.510536098727627,0.469044633344569,0.501424427297355,"arkansas-2018",0.486034552099732
"146","arkansas","2017",0.510536098727627,0.469044633344569,0.501424427297355,0.469778195928294,"arkansas-2017",0.536885812749548
"147","arkansas","2016",0.469044633344569,0.501424427297355,0.469778195928294,0.520523244679099,"arkansas-2016",0.510536098727627
"148","arkansas","2015",0.501424427297355,0.469778195928294,0.520523244679099,0.48750766038158,"arkansas-2015",0.469044633344569
"149","arkansas","2014",0.469778195928294,0.520523244679099,0.48750766038158,0.468843020319069,"arkansas-2014",0.501424427297355
"150","arkansas","2013",0.520523244679099,0.48750766038158,0.468843020319069,0.496596881407984,"arkansas-2013",0.469778195928294
"151","arkansas","2012",0.48750766038158,0.468843020319069,0.496596881407984,0.499233359708184,"arkansas-2012",0.520523244679099
"152","arkansas","2011",0.468843020319069,0.496596881407984,0.499233359708184,0.525915317711704,"arkansas-2011",0.48750766038158
"153","arkansas","2010",0.496596881407984,0.499233359708184,0.525915317711704,0.516406566190353,"arkansas-2010",0.468843020319069
"154","arkansas","2009",0.499233359708184,0.525915317711704,0.516406566190353,0.518320900500639,"arkansas-2009",0.496596881407984
"155","arkansas","2008",0.525915317711704,0.516406566190353,0.518320900500639,0.484860122783157,"arkansas-2008",0.499233359708184
"156","arkansas","2007",0.516406566190353,0.518320900500639,0.484860122783157,0.511236996106002,"arkansas-2007",0.525915317711704
"157","arkansaslittlerock","2019",0.555670472946631,0.479254970187117,0.469360319291516,0.498727634539686,"arkansaslittlerock-2019",0.528238132204204
"158","arkansaslittlerock","2018",0.479254970187117,0.469360319291516,0.498727634539686,0.449737306524634,"arkansaslittlerock-2018",0.555670472946631
"159","arkansaslittlerock","2017",0.469360319291516,0.498727634539686,0.449737306524634,0.442728085069932,"arkansaslittlerock-2017",0.479254970187117
"160","arkansaslittlerock","2016",0.498727634539686,0.449737306524634,0.442728085069932,0.437886963805948,"arkansaslittlerock-2016",0.469360319291516
"161","arkansaslittlerock","2015",0.449737306524634,0.442728085069932,0.437886963805948,0.423810004123256,"arkansaslittlerock-2015",0.498727634539686
"162","arkansaslittlerock","2014",0.442728085069932,0.437886963805948,0.423810004123256,0.419932351604245,"arkansaslittlerock-2014",0.449737306524634
"163","arkansaslittlerock","2013",0.437886963805948,0.423810004123256,0.419932351604245,0.434713689946382,"arkansaslittlerock-2013",0.442728085069932
"164","arkansaslittlerock","2012",0.423810004123256,0.419932351604245,0.434713689946382,0.462202161183447,"arkansaslittlerock-2012",0.437886963805948
"165","arkansaslittlerock","2011",0.419932351604245,0.434713689946382,0.462202161183447,0.448534509069504,"arkansaslittlerock-2011",0.423810004123256
"166","arkansaslittlerock","2010",0.434713689946382,0.462202161183447,0.448534509069504,0.470786854641393,"arkansaslittlerock-2010",0.419932351604245
"167","arkansaslittlerock","2009",0.462202161183447,0.448534509069504,0.470786854641393,0.433597159824268,"arkansaslittlerock-2009",0.434713689946382
"168","arkansaslittlerock","2008",0.448534509069504,0.470786854641393,0.433597159824268,0.473734683510265,"arkansaslittlerock-2008",0.462202161183447
"169","arkansaslittlerock","2007",0.470786854641393,0.433597159824268,0.473734683510265,0.474469456941814,"arkansaslittlerock-2007",0.448534509069504
"170","arkansaspinebluff","2019",0.460581328792099,0.470296871699388,0.410841768245857,0.44479065347592,"arkansaspinebluff-2019",0.438060994563351
"171","arkansaspinebluff","2018",0.470296871699388,0.410841768245857,0.44479065347592,0.41978188698864,"arkansaspinebluff-2018",0.460581328792099
"172","arkansaspinebluff","2017",0.410841768245857,0.44479065347592,0.41978188698864,0.448063201267764,"arkansaspinebluff-2017",0.470296871699388
"173","arkansaspinebluff","2016",0.44479065347592,0.41978188698864,0.448063201267764,0.466985545055224,"arkansaspinebluff-2016",0.410841768245857
"174","arkansaspinebluff","2015",0.41978188698864,0.448063201267764,0.466985545055224,0.439264920631359,"arkansaspinebluff-2015",0.44479065347592
"175","arkansaspinebluff","2014",0.448063201267764,0.466985545055224,0.439264920631359,0.403826785243771,"arkansaspinebluff-2014",0.41978188698864
"176","arkansaspinebluff","2013",0.466985545055224,0.439264920631359,0.403826785243771,0.41366792802383,"arkansaspinebluff-2013",0.448063201267764
"177","arkansaspinebluff","2012",0.439264920631359,0.403826785243771,0.41366792802383,0.409213065296625,"arkansaspinebluff-2012",0.466985545055224
"178","arkansaspinebluff","2011",0.403826785243771,0.41366792802383,0.409213065296625,0.419253682632301,"arkansaspinebluff-2011",0.439264920631359
"179","arkansaspinebluff","2010",0.41366792802383,0.409213065296625,0.419253682632301,0.433074383367127,"arkansaspinebluff-2010",0.403826785243771
"180","arkansaspinebluff","2009",0.409213065296625,0.419253682632301,0.433074383367127,0.426567376667564,"arkansaspinebluff-2009",0.41366792802383
"181","arkansaspinebluff","2008",0.419253682632301,0.433074383367127,0.426567376667564,0.400204338964652,"arkansaspinebluff-2008",0.409213065296625
"182","arkansaspinebluff","2007",0.433074383367127,0.426567376667564,0.400204338964652,0.378378378378378,"arkansaspinebluff-2007",0.419253682632301
"183","arkansasst","2019",0.476772005555625,0.480092444147407,0.501935335996311,0.445519951417336,"arkansasst-2019",0.475171654137347
"184","arkansasst","2018",0.480092444147407,0.501935335996311,0.445519951417336,0.419136500851028,"arkansasst-2018",0.476772005555625
"185","arkansasst","2017",0.501935335996311,0.445519951417336,0.419136500851028,0.452255639097745,"arkansasst-2017",0.480092444147407
"186","arkansasst","2016",0.445519951417336,0.419136500851028,0.452255639097745,0.418492931165827,"arkansasst-2016",0.501935335996311
"187","arkansasst","2015",0.419136500851028,0.452255639097745,0.418492931165827,0.439458983354731,"arkansasst-2015",0.445519951417336
"188","arkansasst","2014",0.452255639097745,0.418492931165827,0.439458983354731,0.428180273817408,"arkansasst-2014",0.419136500851028
"189","arkansasst","2013",0.418492931165827,0.439458983354731,0.428180273817408,0.471148548996523,"arkansasst-2013",0.452255639097745
"190","arkansasst","2012",0.439458983354731,0.428180273817408,0.471148548996523,0.448996992619184,"arkansasst-2012",0.418492931165827
"191","arkansasst","2011",0.428180273817408,0.471148548996523,0.448996992619184,0.443802920288855,"arkansasst-2011",0.439458983354731
"192","arkansasst","2010",0.471148548996523,0.448996992619184,0.443802920288855,0.473899811810078,"arkansasst-2010",0.428180273817408
"193","arkansasst","2009",0.448996992619184,0.443802920288855,0.473899811810078,0.491976325440825,"arkansasst-2009",0.471148548996523
"194","arkansasst","2008",0.443802920288855,0.473899811810078,0.491976325440825,0.451564775228149,"arkansasst-2008",0.448996992619184
"195","arkansasst","2007",0.473899811810078,0.491976325440825,0.451564775228149,0.489673420185396,"arkansasst-2007",0.443802920288855
"196","army","2019",0.5,0.454545454545455,0.48936170212766,0.466246876234784,"army-2019",0.493690648676594
"197","army","2018",0.454545454545455,0.48936170212766,0.466246876234784,0.493496843314552,"army-2018",0.5
"198","army","2017",0.48936170212766,0.466246876234784,0.493496843314552,0.511876367197563,"army-2017",0.454545454545455
"199","army","2016",0.466246876234784,0.493496843314552,0.511876367197563,0.486307453599658,"army-2016",0.48936170212766
"200","army","2015",0.493496843314552,0.511876367197563,0.486307453599658,0.456822980158622,"army-2015",0.466246876234784
"201","army","2014",0.511876367197563,0.486307453599658,0.456822980158622,0.428571428571429,"army-2014",0.493496843314552
"202","army","2013",0.486307453599658,0.456822980158622,0.428571428571429,0.438975692854886,"army-2013",0.511876367197563
"203","army","2012",0.456822980158622,0.428571428571429,0.438975692854886,0.439721693442521,"army-2012",0.486307453599658
"204","army","2011",0.428571428571429,0.438975692854886,0.439721693442521,0.493173759112187,"army-2011",0.456822980158622
"205","army","2010",0.438975692854886,0.439721693442521,0.493173759112187,0.422330543621327,"army-2010",0.428571428571429
"206","army","2009",0.439721693442521,0.493173759112187,0.422330543621327,0.406224946431944,"army-2009",0.438975692854886
"207","army","2008",0.493173759112187,0.422330543621327,0.406224946431944,0.416751419609863,"army-2008",0.439721693442521
"208","army","2007",0.422330543621327,0.406224946431944,0.416751419609863,0.34384236453202,"army-2007",0.493173759112187
"209","auburn","2019",0.547783887679439,0.465304380799561,0.501554001533353,0.45,"auburn-2019",0.524635178481443
"210","auburn","2018",0.465304380799561,0.501554001533353,0.45,0.432176325975425,"auburn-2018",0.547783887679439
"211","auburn","2017",0.501554001533353,0.45,0.432176325975425,0.498116260162648,"auburn-2017",0.465304380799561
"212","auburn","2016",0.45,0.432176325975425,0.498116260162648,0.458396259421343,"auburn-2016",0.501554001533353
"213","auburn","2015",0.432176325975425,0.498116260162648,0.458396259421343,0.493525959413734,"auburn-2015",0.45
"214","auburn","2014",0.498116260162648,0.458396259421343,0.493525959413734,0.435227632309735,"auburn-2014",0.432176325975425
"215","auburn","2013",0.458396259421343,0.493525959413734,0.435227632309735,0.543734864418784,"auburn-2013",0.498116260162648
"216","auburn","2012",0.493525959413734,0.435227632309735,0.543734864418784,0.507642194253022,"auburn-2012",0.458396259421343
"217","auburn","2011",0.435227632309735,0.543734864418784,0.507642194253022,0.544621090076687,"auburn-2011",0.493525959413734
"218","auburn","2010",0.543734864418784,0.507642194253022,0.544621090076687,0.550276093153556,"auburn-2010",0.435227632309735
"219","auburn","2009",0.507642194253022,0.544621090076687,0.550276093153556,0.483557454093763,"auburn-2009",0.543734864418784
"220","auburn","2008",0.544621090076687,0.550276093153556,0.483557454093763,0.490618593690241,"auburn-2008",0.507642194253022
"221","auburn","2007",0.550276093153556,0.483557454093763,0.490618593690241,0.492918377022049,"auburn-2007",0.544621090076687
"222","austinpeay","2019",0.485464174220166,0.483436011131689,0.491750912005307,0.495712713324917,"austinpeay-2019",0.478746158304083
"223","austinpeay","2018",0.483436011131689,0.491750912005307,0.495712713324917,0.413496629535341,"austinpeay-2018",0.485464174220166
"224","austinpeay","2017",0.491750912005307,0.495712713324917,0.413496629535341,0.505529015448946,"austinpeay-2017",0.483436011131689
"225","austinpeay","2016",0.495712713324917,0.413496629535341,0.505529015448946,0.467319293031741,"austinpeay-2016",0.491750912005307
"226","austinpeay","2015",0.413496629535341,0.505529015448946,0.467319293031741,0.477272727272727,"austinpeay-2015",0.495712713324917
"227","austinpeay","2014",0.505529015448946,0.467319293031741,0.477272727272727,0.479333513742152,"austinpeay-2014",0.413496629535341
"228","austinpeay","2013",0.467319293031741,0.477272727272727,0.479333513742152,0.47665228353558,"austinpeay-2013",0.505529015448946
"229","austinpeay","2012",0.477272727272727,0.479333513742152,0.47665228353558,0.500495510186925,"austinpeay-2012",0.467319293031741
"230","austinpeay","2011",0.479333513742152,0.47665228353558,0.500495510186925,0.455690392603922,"austinpeay-2011",0.477272727272727
"231","austinpeay","2010",0.47665228353558,0.500495510186925,0.455690392603922,0.46856198066965,"austinpeay-2010",0.479333513742152
"232","austinpeay","2009",0.500495510186925,0.455690392603922,0.46856198066965,0.466964089936302,"austinpeay-2009",0.47665228353558
"233","austinpeay","2008",0.455690392603922,0.46856198066965,0.466964089936302,0.470207617737842,"austinpeay-2008",0.500495510186925
