Game.,Team,FGM,FGA,X3PM,X3PA,FTM,FTA,OREB,TR,AST,TO,STL,BLK,PF,PTS
19,toledo,21,48,5,13,11,18,6,30,10,24,6,2,25,58
19,florida,27,51,7,19,19,27,8,32,21,15,12,4,19,80
20,nccentral,16,60,6,22,10,19,14,34,3,21,8,6,21,48
20,wakeforest,37,62,2,11,18,24,13,45,20,13,14,7,17,94
21,albany,22,51,7,20,9,18,10,30,12,20,8,3,20,60
21,villanova,28,51,6,15,16,21,7,33,18,14,8,2,19,78
22,IPFW,15,60,3,15,10,14,9,31,6,14,4,0,25,43
22,xavier,24,47,3,12,20,34,8,46,10,15,5,11,16,71
23,vmi,35,72,14,31,27,35,10,29,15,14,13,2,24,111
23,kentucky,39,72,3,16,22,33,19,50,17,25,6,10,21,103
24,gardnerwebb,24,66,8,26,6,9,13,44,16,18,6,2,16,62
24,virginiatech,24,62,7,26,10,13,10,38,15,15,5,7,14,65
25,LBSU,25,61,8,22,7,14,5,35,15,10,6,1,19,65
25,BYU,26,59,6,22,17,27,9,43,17,11,3,4,14,75
26,hofstra,21,66,8,24,19,32,19,46,10,23,11,4,31,69
26,clemson,32,63,9,17,25,39,17,48,12,21,8,7,27,98
27,ETSU,25,69,6,22,9,18,15,44,10,14,9,2,23,65
27,temple,29,69,11,23,10,19,17,50,20,17,7,2,16,79
28,SEMS,19,61,6,23,15,22,11,33,7,18,4,0,18,59
28,newmexico,39,71,7,20,17,24,13,49,26,12,5,3,19,102
29,stanford,25,55,6,16,19,31,7,34,16,14,9,2,16,75
29,yale,28,63,4,15,7,16,14,50,14,19,2,3,28,67
30,rider,21,60,5,12,10,16,16,36,8,15,7,1,20,57
30,stjoes,25,47,3,13,16,22,6,34,18,14,8,5,18,69
31,charleston,27,58,6,17,12,27,8,35,14,15,10,5,16,72
31,SIUEdwardsville,24,58,9,19,9,14,8,36,11,24,4,1,20,66
32,westernmichigan,24,55,2,18,13,21,12,42,8,13,5,2,24,63
32,TCU,25,51,7,17,10,23,5,29,14,9,5,1,21,67
33,maine,24,46,7,18,22,27,8,32,14,19,12,2,20,77
33,northernillinois,23,60,5,25,13,21,13,33,15,19,10,1,23,64
34,UWMilwaukee,26,57,14,33,9,13,6,39,16,16,8,2,22,75
34,loyolamarymount,17,54,0,8,17,28,12,37,8,18,6,0,18,51
35,centralconnecticutst,22,51,5,15,16,23,8,31,6,16,3,3,21,65
35,bostoncollege,29,60,6,16,16,25,18,35,13,11,8,3,21,80
36,williammary,20,52,7,25,4,7,8,26,15,15,6,0,14,51
36,pennst,23,49,8,20,11,15,8,30,11,13,7,2,13,65
37,brown,28,56,5,17,13,23,7,37,15,10,1,0,20,74
37,rhodeisland,25,64,6,19,20,26,12,37,12,3,4,6,19,76
38,apallachianst,29,63,8,28,35,44,14,56,18,27,3,4,30,101
38,Ncwilmington,35,79,12,35,26,36,10,34,14,11,12,2,28,108
39,centralmichigan,19,56,7,20,10,18,13,40,8,19,11,1,17,55
39,princeton,19,51,7,21,8,9,7,34,9,21,11,7,19,53
40,oregonst,16,43,4,17,9,15,7,34,5,12,3,0,13,45
40,howard,17,47,9,29,4,9,6,30,11,6,4,1,16,47
41,quinnipiac,26,60,5,21,6,13,16,46,10,15,2,6,14,63
41,hartford,24,61,5,19,9,12,6,31,13,7,8,0,14,62
42,georgewashington,21,46,5,12,16,29,8,50,10,26,7,12,18,63
42,boston,22,74,8,29,6,13,15,38,10,14,11,8,24,58
43,someth,13,47,5,15,15,21,11,39,7,16,4,2,17,46
43,southflorida,22,61,6,21,10,19,15,43,12,10,7,2,18,60
44,monmouth,24,55,7,22,14,17,13,33,14,10,4,1,16,69
44,floridaatlantic,25,52,7,19,15,18,10,29,13,9,4,2,19,72
45,sacredheart,20,45,6,17,12,19,3,27,13,20,6,2,18,58
45,holycross,27,69,4,17,9,14,15,36,20,9,11,4,14,67
46,mountstmarys,29,54,6,9,20,29,10,33,13,13,6,3,17,84
46,loyolamd,25,57,7,20,19,21,7,31,8,15,7,5,22,76
47,navy,27,72,5,25,9,12,16,50,10,18,3,1,25,68
47,towson,29,63,10,25,18,28,7,35,20,7,11,7,20,86
48,georgiast,26,59,5,17,19,27,11,42,16,16,6,4,16,76
48,bowlinggreen,26,59,11,21,14,17,6,29,20,15,7,4,21,77
49,jacksonvillest,25,65,6,14,20,28,16,41,19,24,3,1,24,76
49,southcarolina,34,67,7,17,14,24,9,37,17,13,12,8,25,89
50,umes,18,49,4,13,4,9,9,37,10,13,3,1,13,44
50,stonybrook,25,61,5,21,5,10,12,37,11,4,8,4,13,60
51,hampton,16,52,1,12,13,19,11,35,7,12,9,2,18,46
51,iona,20,47,4,22,15,25,9,38,14,12,5,3,18,59
52,Scupstate,19,51,3,17,7,11,12,40,8,28,6,4,21,48
52,georgia,25,58,4,18,18,26,9,31,10,13,20,3,17,72
53,robertmorris,20,55,4,18,18,26,7,35,9,16,3,0,22,62
53,stbonaventure,22,49,9,23,19,30,5,38,16,19,7,2,25,72
54,westernillinois,23,51,4,9,13,22,9,33,11,16,4,1,14,63
54,kennesawst,29,53,16,28,7,10,5,23,24,7,7,5,18,81
55,lafayette,22,53,9,28,20,27,8,38,13,17,9,1,24,73
55,wagner,22,60,4,23,19,32,14,43,12,16,6,4,24,67
56,arkansasst,21,60,1,12,9,15,11,43,12,15,3,4,26,52
56,mississippi,22,61,3,22,18,26,14,42,8,11,4,5,12,65
57,marist,22,66,5,17,12,16,10,41,6,12,7,4,25,61
57,rutgers,22,54,3,13,16,30,11,46,5,13,10,16,12,63
58,missourist,20,45,11,23,9,15,6,26,6,16,6,1,26,60
58,auburn,28,50,5,16,14,28,10,33,20,13,7,3,17,75
59,floridaAM,20,59,3,20,14,25,9,31,9,13,2,1,33,57
59,kansasst,29,67,7,29,31,45,21,53,19,9,7,5,24,96
60,moreheadst,19,50,3,13,13,14,10,29,7,15,9,3,13,54
60,louisianamonroe,23,55,6,21,4,8,11,36,8,17,6,5,15,56
61,ncgreensboro,20,52,7,20,12,16,13,32,7,22,6,0,19,59
61,charlotte,25,60,4,18,23,26,19,39,14,16,9,1,18,77
62,samford,17,34,4,11,22,31,5,26,8,24,7,0,20,60
62,belmont,23,48,13,30,19,25,6,22,16,14,12,2,27,78
63,columbia,22,56,1,11,20,30,18,52,8,20,5,1,23,65
63,fordham,22,55,10,27,8,23,6,27,14,15,5,2,24,62
64,easternkentucky,19,46,8,19,8,12,7,31,10,13,4,5,16,54
64,floridainternational,20,47,8,15,9,16,8,32,9,12,7,4,16,57
65,sanjosest,26,55,2,7,16,27,9,36,9,14,7,2,15,70
65,southdakotast,24,70,8,29,6,14,18,46,10,12,6,1,22,62
66,ucdavis,20,59,9,25,9,12,12,44,14,17,8,0,19,58
66,iowast,24,54,6,20,7,14,3,35,17,16,8,2,16,61
67,bucknell,19,60,3,16,11,23,10,45,11,20,4,6,22,52
67,maryland,30,70,5,15,16,22,12,50,18,11,9,5,16,81
68,UTSA,18,47,10,21,11,16,6,30,8,14,3,1,19,57
68,oklahomast,28,54,4,14,16,23,8,33,10,7,7,6,15,76
69,stfrancisny,20,57,5,27,16,25,13,32,8,18,5,4,21,61
69,setonhall,30,58,6,13,22,30,13,38,18,15,10,1,21,88
70,SELA,34,69,6,14,13,26,8,45,16,14,4,11,28,87
70,arkansas,30,70,7,17,24,42,13,49,12,13,6,4,21,91
71,illinoischicago,20,57,7,23,14,20,10,39,12,12,5,4,32,61
71,bradley,15,46,4,21,33,47,13,43,6,15,7,2,20,67
72,alcornst,29,70,12,26,9,16,8,29,18,10,12,4,22,79
72,southalabama,32,63,5,14,18,26,17,51,21,19,3,5,13,87
73,charlestonsouthern,17,51,6,15,8,14,6,30,9,9,2,1,15,48
73,iowa,24,47,9,25,11,15,5,32,14,7,3,4,12,68
74,highpoint,18,51,8,22,11,12,3,24,8,25,6,5,19,55
74,duquesne,30,57,8,21,16,25,13,42,21,24,13,4,17,84
75,southdakota,23,54,8,23,15,20,5,31,14,14,4,4,18,69
75,cornell,29,61,8,18,13,17,6,35,18,9,3,5,18,79
76,stfrancispa,14,54,7,21,12,14,8,35,8,23,7,1,20,47
76,texastech,29,62,9,20,14,18,11,42,15,15,7,4,15,81
77,northernarizona,23,50,6,15,10,17,9,28,11,13,8,2,25,62
77,utahvalleyst,22,45,8,18,16,18,6,32,13,12,3,2,17,68
78,montana,23,61,4,15,5,14,11,33,11,13,1,2,22,55
78,coloradost,28,54,5,17,24,32,10,40,10,7,7,3,15,85
79,calstbakersfield,20,66,2,17,16,27,14,44,13,21,4,2,27,58
79,wyoming,26,59,8,16,24,36,8,45,18,19,8,7,22,84
80,longisland,20,51,6,17,17,31,7,40,7,18,5,1,25,63
80,stjohns,24,61,4,23,21,33,12,44,13,9,9,4,26,73
81,northdakota,20,40,9,18,12,22,7,37,11,29,5,4,24,61
81,umkc,17,61,6,26,16,19,11,32,8,15,9,0,22,56
82,easternwashington,17,57,4,21,12,17,10,33,9,14,5,0,18,50
82,illinois,24,54,5,13,13,21,9,40,14,13,4,3,14,66
83,arkansaslittlerock,26,49,6,12,9,17,12,43,10,19,6,5,17,67
83,calpoly,14,54,3,16,9,17,11,29,8,14,8,2,14,40
84,texasst,23,49,4,15,26,40,6,31,13,22,10,2,28,76
84,calstfullerton,24,64,2,19,16,27,12,41,11,25,5,1,34,66
85,sacramentost,25,66,8,17,7,12,10,32,12,13,5,1,16,65
85,fresnost,29,53,8,19,11,14,9,37,20,18,8,11,18,77
86,texassouthern,27,73,3,16,6,12,17,44,12,15,7,1,23,63
86,utep,23,53,5,20,18,31,11,44,14,13,8,11,20,69
87,arkansaspinebluff,23,55,4,17,6,14,11,38,9,14,4,2,19,56
87,colorado,27,52,10,23,12,20,5,31,18,10,4,2,15,76
88,northerncolorado,22,62,3,15,17,26,10,44,11,20,8,2,25,64
88,oregon,22,65,5,16,17,29,12,44,12,13,15,4,21,66
89,sanfrancisco,26,51,4,19,19,26,9,29,13,18,7,6,27,75
89,hawaii,20,47,4,13,26,35,8,27,8,17,7,0,22,70
90,pennsylvania,24,60,11,33,12,17,7,32,14,16,10,3,30,71
90,unc,28,60,7,22,23,33,13,42,22,13,9,6,18,86
91,fairfiield,24,48,8,18,7,11,4,22,19,26,8,1,25,63
91,memphis,29,56,8,23,24,30,11,32,17,13,16,2,16,90
92,chattanooga,25,55,9,24,16,26,7,30,15,24,3,0,23,75
92,tennessee,43,73,11,29,17,26,12,42,32,16,12,2,27,114
93,ucirvine,21,56,5,16,8,13,6,28,9,16,4,0,20,55
93,USC,29,56,5,14,15,23,9,38,17,12,11,6,16,78
94,sandiego,20,53,4,16,16,19,9,35,10,19,6,2,20,60
94,unlv,20,56,8,29,17,25,13,39,16,15,8,3,16,65
95,jacksonst,20,56,4,22,21,24,9,30,5,12,6,2,19,65
95,LSU,27,59,4,13,21,26,13,42,10,13,6,2,20,79
96,washington,26,57,3,16,19,32,12,44,13,23,6,1,26,74
96,portland,27,58,7,18,19,26,6,34,16,12,9,2,24,80
97,elon,16,44,4,12,11,14,4,22,11,24,6,1,22,47
97,westvirginia,34,58,10,17,14,24,11,38,22,11,13,3,19,92
98,TCU,23,61,6,15,6,9,13,33,11,21,11,0,24,58
98,clemson,23,49,7,16,17,23,9,32,8,19,7,14,11,70
99,MVSU,9,54,2,16,5,9,4,19,1,13,7,1,19,25
99,washingtonst,26,47,6,13,18,24,10,53,16,17,4,8,15,76
100,temple,24,66,5,17,17,18,21,50,14,17,5,1,18,70
100,charleston,26,59,10,23,3,9,8,27,11,11,5,2,21,65
101,butler,23,52,8,23,4,5,11,35,11,16,7,3,21,58
101,drake,14,45,6,21,14,18,9,29,6,16,7,3,14,48
102,uab,31,70,7,27,18,22,6,47,13,8,9,1,18,87
102,troy,24,70,6,34,12,16,10,42,12,14,4,1,18,66
103,oakland,19,58,5,16,12,19,13,47,10,19,2,6,21,55
103,clevelandst,23,66,4,25,8,14,12,43,10,12,9,7,17,58
104,ETSU,24,57,3,8,14,25,13,51,11,20,9,3,17,65
104,SIUEdwardsville,22,62,6,26,12,17,7,34,10,14,5,4,21,62
105,westernmichigan,22,63,4,19,20,36,12,52,8,9,3,5,32,68
105,hofstra,20,70,3,20,28,41,19,60,7,10,3,5,30,71
106,georgemason,28,67,4,19,20,26,19,42,12,19,8,2,23,80
106,vermont,29,57,5,11,16,24,10,33,16,22,9,4,25,79
107,denver,20,43,8,25,8,12,1,20,16,11,0,3,22,56
107,northerniowa,20,41,4,14,17,20,5,29,13,9,2,0,17,61
108,loyolamarymount,19,58,7,21,10,14,12,37,12,9,2,0,13,55
108,iowast,26,54,10,26,5,8,6,33,21,8,2,7,12,67
109,easternillinois,22,49,5,9,10,16,8,31,10,16,3,4,19,59
109,ballst,24,56,7,20,17,23,12,34,14,10,5,1,19,72
110,manhattan,19,51,3,15,15,22,13,44,11,17,13,0,14,56
110,njit,10,43,4,17,8,11,4,27,6,21,9,3,20,32
111,morganst,21,64,8,19,11,18,17,34,8,11,14,1,22,61
111,lasalle,21,44,4,12,18,24,11,37,11,19,7,7,14,64
112,ucriverside,20,54,5,17,7,8,9,33,10,20,1,0,23,52
112,NMSU,29,56,7,20,14,22,10,32,8,11,10,3,13,79
113,ucdavis,27,63,6,22,15,16,7,37,17,14,4,2,19,75
113,UWMilwaukee,29,56,9,20,14,22,3,31,16,12,5,0,22,81
114,westernkentucky,23,56,11,24,7,7,12,39,15,20,5,2,20,64
114,houston,23,60,9,24,18,23,14,35,12,9,12,3,10,73
115,dartmouth,16,43,4,17,12,21,6,33,10,20,5,7,17,48
115,army,25,66,7,15,6,10,16,41,13,13,10,2,19,63
116,portlandst,28,61,9,24,13,23,17,40,14,6,4,1,22,78
116,rice,25,48,5,12,19,27,5,27,18,6,2,0,17,74
117,lehigh,28,49,6,12,17,23,6,35,12,18,13,4,19,79
117,stpeters,23,59,3,16,13,23,14,29,11,16,12,2,19,62
118,prairieviewam,24,60,4,18,13,18,8,35,14,25,11,3,21,65
118,missouri,31,71,8,20,16,25,20,47,16,17,11,2,15,86
119,westernillinois,22,61,6,18,4,7,13,33,15,21,6,2,19,54
119,northernillinois,24,46,2,5,15,26,7,35,11,20,9,7,17,65
120,oralroberts,15,50,3,18,10,21,7,33,6,13,8,4,17,43
120,tulsa,20,51,2,12,8,20,9,45,4,15,9,5,20,50
121,canisius,17,48,6,22,6,6,13,47,8,29,4,4,16,46
121,akron,21,60,8,29,6,12,8,27,12,10,14,2,15,56
122,floridast,19,41,5,15,16,30,5,40,11,18,9,8,23,59
122,jacksonville,22,68,5,28,8,18,16,43,12,11,7,1,22,57
123,northwesternst,22,69,6,22,15,28,24,52,15,30,12,8,35,65
123,indiana,25,56,5,16,28,41,14,41,17,23,15,5,25,83
124,illinoisst,22,50,10,27,15,21,13,40,11,18,9,0,24,69
124,wrightst,20,51,5,20,16,20,8,27,13,15,3,1,21,61
125,northeastern,26,54,9,15,9,13,10,26,14,15,11,4,21,70
125,providence,24,59,6,25,12,22,17,41,11,21,7,5,17,66
126,buffalo,29,69,4,8,8,16,17,51,15,15,5,8,19,70
126,youngstownst,23,65,2,18,14,23,10,39,10,10,5,8,18,62
127,maine,26,47,5,16,3,6,7,36,14,23,7,1,13,60
127,kennesawst,16,60,5,29,10,15,17,34,10,15,10,3,12,47
128,ncst,23,47,5,17,14,19,10,34,14,13,6,2,13,65
128,neworleans,22,48,5,11,10,13,4,22,13,10,6,0,16,59
129,mcneesest,21,56,7,19,13,26,15,43,12,17,6,5,21,62
129,tulane,23,52,4,15,18,27,9,34,10,17,8,8,21,68
130,pacific,23,57,6,20,4,8,9,30,11,9,4,0,25,56
130,cal,19,46,8,15,22,27,9,37,8,12,1,1,14,68
131,louisianatech,20,46,6,11,15,27,11,37,8,22,6,1,20,61
131,louisianalafayette,19,51,6,21,15,20,7,28,9,14,9,3,23,59
132,austinpeay,21,47,8,14,12,18,7,25,12,18,7,5,24,62
132,evansville,25,55,3,15,17,25,11,36,16,15,5,1,20,70
133,bowlinggreen,23,65,3,16,12,18,15,38,11,14,9,2,23,61
133,minnesota,22,51,7,16,17,24,9,41,16,16,8,17,18,68
134,nevada,23,67,4,18,22,28,18,50,5,6,5,4,23,72
134,montanast,21,65,4,22,17,28,18,50,8,12,3,4,23,63
135,idaho,23,53,6,13,10,19,12,33,11,21,3,2,25,62
135,michiganst,34,57,11,21,21,28,8,31,23,9,7,3,22,100
136,rhodeisland,29,53,10,14,11,16,9,31,10,17,4,3,27,79
136,duke,25,55,4,17,28,32,10,29,9,9,7,4,17,82
137,Scupstate,23,63,7,21,5,8,12,31,15,19,5,3,20,58
137,notredame,34,67,7,15,19,24,15,45,25,14,10,3,10,94
138,bradley,22,49,7,24,7,11,6,33,15,23,8,2,19,58
138,florida,27,65,14,32,13,19,15,39,17,14,12,3,16,81
139,umkc,18,62,9,31,11,20,12,36,11,14,4,4,32,56
139,kansas,23,48,1,13,24,37,8,46,11,15,6,5,21,71
140,LBSU,25,52,5,18,6,8,5,27,14,8,6,2,22,61
140,wisconsin,22,50,8,18,16,22,9,32,13,10,1,3,9,68
141,arkansaspinebluff,17,53,3,10,10,18,14,38,10,20,5,8,24,47
141,texasAM,24,65,7,23,21,28,17,48,14,11,10,6,18,76
142,mercer,26,66,5,18,15,23,21,56,13,16,2,8,23,72
142,alabama,24,66,7,28,14,21,11,38,9,6,9,7,23,69
143,clemson,27,57,9,23,13,18,16,41,15,22,10,2,12,76
143,temple,27,60,10,24,8,8,7,26,23,16,15,3,16,72
144,moreheadst,17,50,5,12,9,11,6,27,8,20,8,0,24,48
144,vanderbilt,22,48,8,22,22,28,7,31,9,18,7,8,13,74
145,citadel,20,51,6,21,13,15,7,29,11,21,5,1,20,59
145,VCU,31,58,7,15,13,20,11,34,16,14,12,5,16,82
146,newmexico,29,60,7,19,10,15,9,39,18,20,7,5,24,75
146,creighton,25,54,7,22,25,33,4,28,11,13,10,3,20,82
147,stjoes,25,62,5,14,14,19,11,33,13,18,8,1,25,69
147,holycross,23,59,4,17,23,30,18,44,13,19,7,4,21,73
148,TCU,26,58,4,17,19,23,15,37,13,16,6,0,18,75
148,charleston,33,61,7,19,13,14,5,27,17,10,7,4,19,86
149,hofstra,27,55,8,23,14,21,10,36,8,18,5,4,17,76
149,ETSU,26,58,6,20,17,23,9,32,8,12,7,4,21,75
150,westernmichigan,23,59,10,23,16,25,12,41,10,13,7,2,19,72
150,SIUEdwardsville,31,54,7,20,14,19,4,34,16,15,5,2,22,83
151,SEMS,23,67,8,24,14,20,15,47,11,21,4,2,21,68
151,kansasst,36,78,4,15,12,27,18,51,23,8,11,4,20,88
152,texasamcc,18,54,9,24,8,15,10,32,10,18,4,1,20,53
152,illinois,27,62,5,13,13,16,11,41,22,12,7,4,17,72
153,columbia,19,55,3,19,9,14,9,34,12,16,1,0,19,50
153,setonhall,22,59,7,21,20,28,16,46,14,14,9,3,18,71
154,ncat,20,50,10,29,12,20,7,25,11,22,10,4,18,62
154,ucf,33,66,8,25,7,11,15,44,17,21,11,4,18,81
155,howard,20,62,3,16,12,24,15,46,11,13,5,6,17,55
155,navy,20,58,7,21,19,22,13,44,10,14,7,2,24,66
156,tennesseest,26,60,3,12,15,19,10,40,7,14,5,3,19,70
156,loyolamd,23,55,8,22,19,26,8,30,15,9,7,3,15,73
157,williammary,21,49,3,13,10,15,7,29,8,19,7,4,16,55
157,ohio,27,55,8,13,12,16,8,31,17,13,7,5,19,74
158,northflorida,21,57,5,15,13,19,5,29,10,22,6,3,29,60
158,savannahst,23,47,4,10,25,34,6,38,16,24,11,2,21,75
159,sanjosest,18,50,3,16,7,11,5,38,8,25,7,6,19,46
159,nebraska,23,64,8,21,9,18,13,42,13,16,16,4,16,63
160,floridaAM,19,51,7,19,8,16,1,24,13,11,3,2,20,53
160,wichitast,26,61,7,23,18,25,14,51,18,12,8,2,16,77
161,winthrop,25,61,3,12,10,15,13,34,7,22,7,7,21,63
161,southcarolina,31,71,9,25,15,23,22,48,14,14,12,3,17,86
162,houstonbaptist,20,58,6,21,17,22,8,30,9,18,10,0,26,63
162,MTSU,29,60,4,19,18,26,12,48,16,20,8,0,25,80
163,vmi,37,79,9,31,14,15,11,35,17,19,15,3,28,97
163,virginia,43,79,3,16,18,28,22,50,24,20,12,4,14,107
164,rutgers,29,48,4,11,23,33,9,42,14,19,4,4,21,85
164,delaware,29,69,9,27,10,16,10,26,11,11,12,4,24,77
165,calstbakersfield,22,65,8,29,10,14,18,38,14,12,7,4,24,62
165,airforce,23,49,6,12,18,26,12,38,18,13,6,3,12,70
166,loyolamarymount,18,43,5,13,14,22,6,22,9,19,7,0,19,55
166,ucdavis,20,39,10,24,14,17,7,28,17,20,4,4,24,64
167,arkansaslittlerock,22,57,7,20,15,25,13,39,12,13,8,2,13,66
167,pepperdine,24,50,6,12,11,16,8,31,14,13,7,5,18,65
168,southdakota,18,59,7,25,3,4,6,29,12,14,6,1,13,46
168,cincinnati,30,62,7,18,10,16,15,48,17,10,9,6,10,77
169,olddominion,22,51,9,18,16,21,12,39,16,18,4,3,24,69
169,charlotte,20,48,4,14,24,27,5,23,8,10,9,6,18,68
170,wofford,18,46,9,23,4,10,9,35,9,22,11,0,16,49
170,dayton,19,46,6,17,8,14,5,27,12,16,6,4,12,52
171,norfolkst,27,51,10,18,17,19,4,37,17,23,3,7,12,81
171,longwood,29,73,9,32,7,15,16,36,16,14,12,1,22,74
172,towson,21,69,7,30,13,19,21,53,19,24,6,7,24,62
172,niagara,30,80,6,29,13,28,27,59,19,17,16,13,20,79
173,georgiast,18,44,3,13,13,17,9,34,12,19,8,1,16,52
173,minnesota,21,49,6,20,12,18,6,29,15,13,11,1,17,60
174,UWMilwaukee,23,68,8,27,7,12,11,38,9,7,3,2,11,61
174,iowast,28,59,15,27,8,12,7,41,18,9,1,9,12,79
175,sanfrancisco,27,55,7,19,27,35,6,38,18,24,7,1,20,88
175,texasst,28,73,7,25,11,22,19,42,13,21,11,3,30,74
176,calstfullerton,30,63,11,27,19,26,9,32,16,8,7,2,19,90
176,hawaii,31,63,3,17,11,20,13,40,15,18,2,3,19,76
177,hartford,19,55,6,25,12,17,6,29,9,18,3,0,34,56
177,connecticut,30,62,6,20,33,46,16,47,14,4,10,5,16,99
178,miamioh,18,58,4,18,13,16,11,29,8,13,8,1,18,53
178,pittsburgh,32,54,7,17,11,17,8,42,21,14,6,3,15,82
179,easternmichigan,23,59,3,14,9,19,15,39,12,22,0,2,14,58
179,purdue,32,66,8,23,15,17,9,38,19,10,11,4,21,87
180,MVSU,18,56,4,15,13,23,14,35,7,24,8,1,28,53
180,oklahoma,34,65,6,19,20,32,16,46,17,16,18,3,20,94
181,massachusetts,20,66,5,24,13,19,13,49,9,23,5,6,22,58
181,memphis,30,77,2,19,18,23,12,48,14,14,12,8,17,80
182,chicagost,31,73,9,24,16,25,14,39,12,16,6,3,29,87
182,marquette,34,65,8,19,30,43,12,42,18,13,7,6,27,106
183,jamesmadison,21,60,9,19,13,15,11,28,9,18,8,3,14,64
183,davidson,38,65,10,25,13,14,8,41,15,10,10,1,13,99
184,jacksonville,23,65,3,20,13,19,19,44,5,13,6,0,22,62
184,georgetown,21,52,5,23,24,33,7,37,11,11,9,6,16,71
185,fordham,23,65,8,26,14,18,11,28,12,11,1,2,25,68
185,villanova,35,60,7,14,30,36,12,45,23,8,6,2,23,107
186,fresnost,29,62,5,13,22,34,15,38,15,19,6,6,25,85
186,stmarys,33,74,9,22,24,34,18,46,15,10,15,8,24,99
187,toledo,22,56,6,15,15,19,6,20,11,15,8,4,26,65
187,xavier,25,51,6,11,25,35,14,43,17,19,5,3,20,81
188,mountstmarys,22,60,4,18,9,13,12,33,11,15,9,0,21,57
188,virginiatech,15,45,5,14,27,32,11,36,9,20,7,7,15,62
189,boisest,18,52,2,17,14,19,5,38,8,20,5,2,22,52
189,siena,27,62,8,22,20,31,10,41,11,10,13,6,19,82
190,santaclara,25,58,5,21,6,10,9,26,12,11,6,5,22,61
190,uab,18,38,5,12,23,26,6,31,10,17,5,2,13,64
191,floridaatlantic,23,56,4,18,12,15,13,37,10,16,1,1,18,62
191,arizona,27,54,5,12,16,24,8,28,19,8,6,3,16,75
192,loyolamd,22,63,4,21,9,17,12,30,9,10,3,6,27,57
192,bostoncollege,29,57,8,18,24,34,14,46,18,10,2,5,19,90
193,cornell,28,64,6,17,13,17,7,26,16,11,7,6,18,75
193,stjohns,32,59,3,12,19,26,11,40,17,11,6,2,20,86
194,georgia,18,54,1,13,16,23,9,40,5,18,7,10,21,53
194,loyolachicago,26,65,6,22,16,25,11,40,17,10,9,4,16,74
195,nccentral,15,49,4,13,8,12,11,40,6,28,3,3,21,42
195,kentst,32,60,4,16,15,28,11,34,18,7,17,3,16,83
196,njit,13,50,7,23,14,19,6,33,8,23,7,3,25,47
196,pennst,24,53,13,27,13,24,5,39,20,19,6,0,21,74
197,troy,38,87,14,41,5,6,12,42,19,14,4,4,21,95
197,Ncwilmington,37,74,16,36,17,26,12,50,24,13,7,1,11,107
198,army,25,56,8,19,6,11,10,31,15,16,8,6,24,64
