Game.,Team,FGM,FGA,X3PM,X3PA,FTM,FTA,OREB,TR,AST,TO,STL,BLK,PF,PTS
100,wrightst,24,57,10,24,19,25,5,34,15,10,7,3,20,77
101,quinnipiac,21,64,8,27,14,33,21,60,8,21,4,9,33,64
101,sacredheart,23,60,2,11,28,51,11,43,8,8,15,3,28,76
102,presbyterian,22,53,4,21,5,13,7,29,12,14,4,4,28,53
102,furman,18,52,3,14,24,39,22,50,6,14,7,2,19,63
103,coppinst,27,67,6,21,20,32,17,44,16,20,4,0,23,80
103,easternkentucky,40,75,9,29,18,26,12,42,24,11,10,3,29,107
104,tennesseest,29,55,5,15,23,28,7,36,14,16,5,4,28,86
104,loyolamd,19,55,6,19,27,43,12,33,9,13,8,4,27,71
105,calstnorthridge,26,55,4,12,15,31,13,36,15,14,7,1,27,71
105,northernillinois,24,54,11,24,24,34,11,39,16,12,8,3,24,83
106,hartford,28,66,10,23,26,33,4,43,12,6,7,3,21,92
106,centralconnecticutst,30,76,9,31,14,25,14,50,15,13,2,9,24,83
107,grambling,21,58,8,29,3,8,8,32,11,15,7,2,26,53
107,eastcarolina,14,45,4,17,29,42,13,44,10,15,7,2,16,61
108,delaware,19,48,8,25,16,23,10,44,13,15,2,6,9,62
108,delawarest,24,64,8,29,0,2,7,29,7,8,10,3,21,56
109,UTSA,22,51,6,20,14,16,9,26,8,23,7,1,22,64
109,loyolachicago,26,48,8,18,16,20,7,29,19,21,6,2,19,76
110,sanfrancisco,24,63,8,23,22,39,17,54,15,16,3,2,23,78
110,illinoischicago,28,76,8,25,11,18,16,48,17,10,6,9,31,75
111,brown,21,61,7,33,16,22,8,42,13,14,4,4,24,65
111,stpeters,27,67,6,22,17,31,12,45,12,7,8,1,19,77
112,portlandst,26,58,4,16,16,29,13,39,3,15,8,4,29,72
112,grandcanyon,23,64,3,15,33,40,19,46,13,12,9,1,22,82
113,arkansasst,26,72,7,20,11,15,19,47,14,11,2,1,27,70
113,SIUEdwardsville,21,55,7,22,30,40,11,42,13,7,4,5,20,79
114,calstfullerton,27,57,6,16,14,19,9,42,18,18,4,2,26,74
114,loyolamarymount,25,72,6,24,23,29,17,41,13,10,6,4,22,79
115,arkansaspinebluff,20,55,7,30,11,16,8,37,12,12,8,6,23,58
115,seattle,17,49,6,16,16,28,10,41,12,15,5,0,17,56
116,njit,17,55,5,19,18,22,7,23,8,14,6,2,22,57
116,kentucky,32,69,5,21,18,24,22,54,14,14,6,9,18,87
117,bryant,28,58,13,26,6,12,11,27,13,19,1,2,23,75
117,duke,39,73,13,26,22,29,20,43,17,6,14,6,16,113
118,citadel,20,74,10,47,21,27,12,28,9,20,5,1,28,71
118,butler,56,88,8,26,24,33,18,63,27,11,15,2,26,144
119,samhoustonst,17,61,6,27,10,19,14,30,9,12,9,2,22,50
119,someth,31,49,7,14,16,24,8,42,22,14,9,9,16,85
120,radford,32,73,10,25,8,18,15,43,9,15,10,2,30,82
120,georgetown,25,53,7,22,23,32,5,37,14,17,4,7,20,80
121,harvard,24,53,9,20,7,13,12,40,16,22,3,7,20,64
121,providence,27,68,4,16,18,21,15,36,13,7,14,6,14,76
122,howard,29,62,7,19,14,22,15,37,13,20,13,2,31,79
122,massachusetts,26,50,5,20,28,44,10,31,12,18,11,5,20,85
123,coloradost,30,62,9,30,15,20,6,33,14,8,5,2,20,84
123,northerniowa,28,58,11,30,11,13,7,33,16,11,4,2,21,78
124,vmi,18,49,7,22,7,12,10,33,7,14,3,0,21,50
124,pennst,23,54,5,19,11,18,13,38,4,9,6,5,16,62
125,stfrancisny,17,61,6,24,9,19,14,39,7,13,5,6,23,49
125,bostoncollege,28,60,5,15,14,23,15,49,9,13,5,5,18,75
126,FGC,29,66,4,17,13,18,8,31,14,8,7,5,28,75
126,ohio,28,58,4,22,25,34,13,45,13,13,5,3,17,85
127,towson,23,61,7,19,23,33,19,45,16,11,4,4,23,76
127,lasalle,22,52,9,26,25,30,6,32,11,8,4,2,24,78
128,centralarkansas,29,57,11,23,12,17,10,32,14,18,5,3,20,81
128,tulsa,38,65,10,21,12,17,10,30,20,11,9,2,17,98
129,norfolkst,19,56,11,28,20,23,12,35,12,18,7,3,35,69
129,southcarolina,23,59,9,22,29,42,19,46,15,13,9,4,19,84
130,alabamast,30,71,9,28,16,21,15,36,12,8,4,4,29,85
130,virginiatech,27,57,3,12,25,40,14,41,13,11,4,6,19,82
131,youngstownst,24,60,9,29,13,22,7,34,22,13,8,3,25,70
131,kentst,28,65,6,18,17,28,18,53,14,16,6,3,17,79
132,ucf,29,68,9,25,18,29,12,51,18,11,1,7,24,85
132,davidson,30,75,9,37,21,28,12,47,18,6,5,4,24,90
133,MVSU,15,58,3,16,18,24,15,35,6,21,10,2,27,51
133,nebraska,31,57,10,22,25,34,12,44,17,15,11,3,21,97
134,somiss,18,67,9,31,4,7,21,48,13,19,5,1,18,49
134,memphis,23,58,3,18,18,25,8,37,17,7,14,7,12,67
135,UWMilwaukee,27,68,9,33,8,11,16,46,18,18,7,5,10,71
135,lipscomb,25,63,10,30,5,8,10,39,20,12,8,0,14,65
136,fordham,27,61,12,26,6,6,11,35,16,17,6,8,18,72
136,texasarlington,28,65,9,25,12,21,19,43,14,15,7,3,14,77
137,westernmichigan,20,54,6,28,17,23,9,33,9,12,3,0,32,63
137,depaul,21,46,2,15,25,36,6,34,10,10,3,5,21,69
138,clevelandst,18,57,4,18,13,22,15,38,6,13,10,3,22,53
138,akron,24,53,7,19,10,19,12,41,13,15,5,3,18,65
139,texassouthern,26,52,7,17,11,22,9,32,10,20,5,1,19,70
139,creighton,38,72,10,28,7,12,14,39,22,10,8,2,22,93
140,denver,20,44,13,31,2,3,3,34,14,12,6,1,11,55
140,santaclara,11,48,4,24,7,10,6,28,9,10,4,2,14,33
141,jacksonville,24,62,9,21,11,18,9,34,10,10,6,4,26,68
141,apallachianst,24,65,8,23,20,30,20,54,16,12,3,5,16,76
142,neworleans,22,62,4,14,13,20,11,39,8,15,5,3,27,61
142,bowlinggreen,25,55,6,23,23,33,10,42,13,15,6,5,21,79
143,hampton,35,79,10,27,15,25,22,52,11,17,8,4,29,95
143,winthrop,31,59,13,27,27,36,6,33,11,16,4,7,22,102
144,southdakota,24,53,10,19,7,13,6,26,14,15,8,2,23,65
144,northernillinois,27,59,8,18,10,19,17,44,14,14,7,5,17,72
145,calstnorthridge,22,44,3,7,25,33,5,31,13,12,8,3,12,72
145,wrightst,25,55,12,22,5,9,6,28,13,14,6,1,28,67
146,idaho,23,50,5,14,23,31,7,42,12,17,2,6,28,74
146,sanjosest,18,62,4,29,14,25,11,32,13,13,7,2,27,54
147,fairfiield,23,65,10,35,9,15,15,39,14,19,7,2,24,65
147,unc,33,66,8,23,18,32,15,48,22,10,8,3,20,92
148,siena,22,56,3,16,18,27,11,26,9,10,5,4,23,65
148,wisconsin,31,53,5,12,25,30,10,37,12,10,2,2,23,92
149,vermont,27,56,5,16,20,24,7,32,14,17,1,5,25,79
149,purdue,36,65,18,36,17,27,8,33,24,5,7,4,24,107
150,robertmorris,13,47,5,20,13,17,6,24,8,29,7,1,20,44
150,cincinnati,38,71,11,24,19,26,16,44,32,11,18,8,14,106
151,southalabama,23,73,9,26,15,25,18,42,9,10,5,2,24,70
151,ncst,29,57,6,16,24,34,10,47,14,14,4,5,23,88
152,nichollsst,22,58,7,26,11,22,4,21,9,17,5,0,23,62
152,floridast,40,61,10,20,19,28,7,42,18,13,11,1,23,109
153,coppinst,24,74,8,28,12,22,14,44,13,12,6,0,20,68
153,iowa,40,72,12,28,11,20,10,51,31,11,5,6,18,103
154,iona,18,62,6,23,16,18,11,38,12,17,9,3,26,58
154,valparaiso,23,54,9,22,28,36,9,42,15,16,8,9,20,83
155,calpoly,28,63,13,27,14,23,12,35,17,14,5,0,27,83
155,ucla,32,64,4,15,20,30,13,42,22,11,8,3,17,88
156,loyolamarymount,17,62,4,17,15,19,16,36,8,16,9,2,25,53
156,ucirvine,27,51,5,19,18,26,9,42,17,17,12,6,20,77
157,mountstmarys,21,63,7,25,5,7,6,22,7,8,3,0,16,54
157,ohiost,28,56,6,15,14,17,13,50,10,18,3,4,12,76
158,wakeforest,29,63,4,12,28,38,14,45,12,9,3,6,24,90
158,bucknell,24,62,11,29,23,29,10,32,18,8,6,4,28,82
159,wagner,23,61,6,20,7,15,17,37,12,20,12,0,28,59
159,setonhall,20,47,5,17,24,28,9,37,12,23,8,3,18,69
160,UTSA,18,58,6,25,3,6,9,28,7,13,8,2,21,45
160,clemson,27,53,12,25,12,23,12,45,22,14,6,8,14,78
161,army,25,61,11,30,14,20,9,42,17,15,6,2,27,75
161,binghamton,19,52,3,14,19,33,8,37,8,19,7,4,19,60
162,northdakotast,27,61,11,27,9,10,6,31,12,15,5,2,23,74
162,illinois,28,57,7,17,17,27,7,35,15,12,7,4,17,80
163,louisianamonroe,21,62,3,16,11,16,14,43,7,17,6,2,22,56
163,minnesota,22,58,3,22,20,22,9,41,12,12,4,4,19,67
164,floridaAM,16,53,5,20,14,19,8,33,6,24,8,1,24,51
164,southernillinois,29,61,7,20,16,26,14,44,18,18,13,3,22,81
165,centralconnecticutst,25,59,3,14,8,11,7,36,5,12,6,4,22,61
165,pennsylvania,26,59,9,27,16,25,9,38,15,9,5,0,13,77
166,niagara,20,66,9,29,13,19,15,45,11,16,6,3,23,62
166,stjoes,26,59,6,18,15,21,7,40,18,12,5,7,20,73
167,hartford,22,50,9,25,15,22,3,32,15,16,2,2,32,68
167,stlouis,28,53,3,13,26,40,4,33,16,7,7,4,23,85
168,stetson,33,70,11,23,8,10,8,32,19,14,6,1,14,85
168,richmond,42,77,15,31,9,14,15,45,29,12,9,10,12,108
169,UWMilwaukee,21,44,7,23,22,30,5,25,13,16,10,0,21,71
169,santaclara,24,47,6,15,11,22,8,30,10,19,6,1,27,65
170,umes,17,44,7,20,14,22,10,31,7,13,4,1,25,55
170,missouri,21,47,8,19,23,30,8,29,12,8,6,4,17,73
171,montanast,17,57,5,21,23,28,15,33,5,13,3,1,24,62
171,nevada,30,60,2,13,21,28,14,40,10,10,5,7,23,83
172,charlestonsouthern,17,49,9,28,16,26,7,23,11,16,2,1,30,59
172,stanford,32,55,5,12,24,40,14,45,20,8,6,4,23,93
173,newmexico,27,60,7,17,22,23,16,37,5,11,1,2,27,83
173,NMSU,25,62,5,24,19,26,15,34,7,9,3,4,20,74
174,coastalcarolina,20,52,8,25,15,21,6,32,9,20,8,4,32,63
174,hawaii,20,52,9,25,25,37,9,35,10,13,9,1,23,74
175,howard,24,55,2,12,20,34,10,31,12,19,9,4,31,70
175,rutgers,24,56,2,14,32,46,15,42,18,20,11,2,25,82
176,calstnorthridge,23,53,7,18,19,26,6,36,17,13,1,2,20,72
176,southdakota,27,57,7,21,15,20,3,30,18,7,5,3,24,76
177,stpeters,30,71,6,19,20,29,20,50,11,15,3,2,21,86
177,lafayette,29,64,11,22,18,20,6,31,16,9,7,6,25,87
178,denver,28,63,16,37,10,11,9,30,26,7,6,4,18,82
178,lipscomb,22,51,10,23,15,19,9,36,17,11,3,5,11,69
179,SEMS,25,59,5,14,10,22,5,29,14,10,7,2,27,65
179,evansville,24,54,4,15,28,34,10,47,17,14,2,9,23,80
180,wrightst,21,50,10,22,7,9,5,25,12,13,2,1,24,59
180,northernillinois,20,44,5,16,20,32,10,35,7,11,7,4,15,65
181,ncasheville,24,44,5,14,28,37,6,28,8,19,4,4,26,81
181,westerncarolina,31,59,7,21,21,26,7,27,19,9,9,0,29,90
182,sacramentost,27,64,9,29,14,27,13,40,18,10,8,2,24,77
182,seattle,24,68,4,27,13,23,24,54,12,16,5,2,21,65
183,portland,27,80,11,31,1,6,16,33,12,11,9,5,20,66
183,ucdavis,29,57,7,14,14,18,12,53,12,20,4,2,17,79
184,virginia,25,62,5,20,13,16,9,33,11,8,6,2,24,68
184,georgewashington,23,51,4,15,23,28,7,34,9,11,3,2,18,73
185,chicagost,23,75,10,37,8,11,10,34,9,18,9,2,23,64
185,iowast,41,69,8,25,16,27,11,51,26,17,8,6,14,106
186,bradley,21,55,2,15,16,24,5,27,10,13,1,2,35,60
186,arizona,25,46,5,14,35,52,9,43,18,11,6,0,22,90
187,austinpeay,29,60,7,14,11,14,9,25,15,23,6,5,15,76
187,indiana,40,60,16,27,6,10,6,30,25,20,14,3,15,102
188,UCSB,24,60,7,20,12,22,6,30,13,9,3,1,25,67
188,cal,25,51,6,22,29,38,6,38,14,10,2,6,18,85
189,SDSU,26,61,8,17,16,21,13,39,6,11,2,7,28,76
189,utah,22,55,10,27,27,36,12,37,12,9,9,6,19,81
190,gardnerwebb,21,50,7,20,13,18,6,25,6,19,2,1,27,62
190,vanderbilt,32,55,11,23,23,32,10,35,19,10,9,5,19,98
191,baylor,24,61,7,20,12,18,15,35,10,18,5,0,23,67
191,oregon,24,55,6,25,20,30,13,35,12,13,6,3,16,74
192,kennesawst,24,64,7,19,14,18,14,40,10,17,5,0,18,69
192,LSU,33,65,6,17,19,23,9,37,21,8,13,9,16,91
193,elon,23,50,9,23,13,18,9,27,13,17,4,1,18,68
193,michigan,31,60,13,24,13,15,10,28,20,11,8,1,22,88
194,SELA,18,51,4,17,18,31,7,24,10,22,9,0,28,58
194,texasAM,33,61,14,25,20,33,17,49,27,20,12,5,25,100
195,jamesmadison,21,51,9,28,22,24,11,31,8,18,5,1,23,73
195,westvirginia,29,66,6,16,22,30,22,42,16,13,9,2,21,86
196,louisianalafayette,29,63,5,20,14,24,18,38,14,13,7,3,23,77
196,miamifl,31,55,12,23,19,27,10,31,17,10,6,4,20,93
197,BYU,26,59,5,20,8,21,15,51,11,24,5,6,25,65
197,LBSU,22,71,7,23,15,23,16,43,14,11,11,2,23,66
198,buffalo,20,65,3,16,15,23,20,37,6,14,8,5,30,58
