Game.,Team,FGM,FGA,X3PM,X3PA,FTM,FTA,OREB,TR,AST,TO,STL,BLK,PF,PTS
65,utahvalleyst,26,55,4,16,16,23,13,36,15,17,9,1,21,72
66,army,12,42,3,23,10,10,7,34,8,19,0,2,22,37
66,temple,18,42,9,22,24,30,4,22,6,4,14,4,10,69
67,ncgreensboro,20,52,3,12,18,28,18,41,10,19,11,3,18,61
67,texasarlington,14,55,7,28,14,16,15,35,11,24,7,6,21,49
68,setonhall,13,54,2,10,12,18,9,36,5,16,10,2,20,40
68,duke,35,55,10,18,13,19,8,49,22,14,8,2,17,93
69,samford,13,50,7,26,0,2,4,15,9,11,6,1,21,33
69,texas,26,55,6,20,19,28,21,54,16,13,6,8,8,77
70,southern,28,60,1,9,7,15,12,74,12,18,6,8,15,64
70,sacramentost,26,69,5,21,10,18,13,62,10,12,9,7,17,67
71,memphis,33,70,5,14,16,26,13,43,14,13,7,2,29,87
71,alabama,22,62,5,17,27,42,18,46,10,17,5,9,21,76
72,syracuse,33,64,8,25,7,13,15,44,14,11,11,6,19,81
72,texastech,17,59,2,12,10,16,12,38,7,17,4,1,12,46
73,florida,25,52,8,24,19,29,8,40,17,17,10,3,21,77
73,wakeforest,24,57,9,23,15,24,11,46,14,21,5,2,26,72
74,temple,17,54,6,21,7,12,9,29,8,5,6,0,19,47
74,ucla,17,46,7,25,13,16,11,41,10,12,4,2,11,54
75,samhoustonst,23,53,6,14,9,13,11,39,16,21,6,4,19,61
75,drexel,29,60,3,17,11,19,10,33,16,11,14,9,19,72
76,connecticut,25,57,5,9,20,26,14,49,10,19,5,11,15,75
76,pepperdine,23,73,1,10,9,15,15,40,6,11,13,4,20,56
77,stonybrook,16,50,2,8,1,11,6,22,7,18,4,0,23,35
77,villanova,24,48,10,25,20,32,11,46,17,15,10,5,15,78
78,idaho,21,57,7,22,11,15,7,31,12,11,6,0,16,60
78,gonzaga,28,56,4,19,9,12,12,40,14,18,5,3,13,69
79,dartmouth,25,59,6,14,5,8,10,31,9,9,5,1,20,61
79,bostoncollege,29,57,7,21,15,20,10,46,17,9,2,3,9,80
80,syracuse,27,72,8,25,8,10,16,40,17,15,4,5,19,70
80,florida,26,53,10,23,13,27,12,37,16,17,8,5,13,75
81,southdakotast,22,58,9,22,12,21,8,28,9,21,10,1,24,65
81,illinois,31,57,10,21,18,29,11,41,18,20,9,3,20,90
82,wakeforest,26,75,9,28,17,25,19,85,10,22,3,11,21,78
82,texastech,26,82,7,15,14,24,11,56,15,8,10,4,22,73
83,nichollsst,24,58,7,19,10,17,4,21,14,15,10,2,20,65
83,indiana,38,70,10,17,13,20,19,55,27,17,9,8,18,99
84,fairleighdickinson,32,74,8,24,13,18,0,0,0,0,0,0,26,85
84,maryland,36,70,7,14,32,38,0,0,0,0,0,0,15,111
85,idahost,23,68,9,26,11,18,15,42,9,24,6,4,23,66
85,kansas,31,67,2,13,26,34,15,49,17,16,14,7,15,90
86,stetson,21,55,9,20,10,13,11,43,9,19,6,1,26,61
86,ncst,34,60,9,28,14,24,12,49,22,11,10,2,16,91
87,norfolkst,22,50,2,11,5,15,4,26,7,14,5,2,24,51
87,wisconsin,31,63,7,19,11,19,16,43,18,13,4,4,14,80
88,southern,23,60,5,16,5,9,6,23,7,15,7,2,21,56
88,LSU,31,64,4,13,18,29,22,55,14,17,11,6,13,84
89,georgetown,28,52,5,13,11,19,9,36,9,15,9,6,17,72
89,navy,18,51,3,11,10,17,12,33,8,15,8,5,20,49
90,centralmichigan,24,58,5,20,7,11,5,21,12,16,6,0,21,60
90,michigan,29,48,8,18,21,27,6,37,21,19,7,4,16,87
91,texasarlington,26,59,4,19,9,12,16,53,9,25,9,5,17,65
91,oklahomast,27,61,5,18,15,20,16,50,17,19,13,5,13,74
92,georgia,22,54,7,15,14,19,7,35,11,19,5,2,24,65
92,olddominion,25,55,5,17,19,28,6,31,15,15,14,6,18,74
93,bucknell,21,54,7,25,7,13,11,39,17,17,6,3,16,56
93,rider,21,48,7,23,5,8,2,28,17,15,1,4,16,54
94,portlandst,23,68,13,26,10,15,17,32,17,20,6,5,17,69
94,arkansas,41,68,8,16,17,22,15,44,30,15,13,7,19,107
95,louisianalafayette,15,43,3,15,13,22,6,32,10,17,4,7,12,47
95,southernillinois,22,58,11,27,10,14,9,38,13,10,11,3,20,65
96,cal,24,52,5,15,12,19,6,24,15,9,7,0,12,65
96,easternmichigan,26,47,9,19,6,7,4,30,14,17,4,2,17,67
97,northdakotast,20,51,6,17,11,17,7,34,16,26,4,2,19,57
97,minnesota,27,55,2,10,14,23,6,30,18,16,14,5,17,70
98,mississippi,22,54,11,21,14,19,11,43,15,26,4,3,26,69
98,southernutah,20,52,4,11,18,25,4,26,11,17,10,7,18,62
99,southcarolina,31,51,9,16,16,27,7,30,16,8,9,3,22,87
99,westerncarolina,20,43,8,18,14,22,3,24,11,16,1,0,22,62
100,bethunecookman,18,48,5,16,14,31,12,49,10,25,12,1,21,55
100,clemson,34,68,9,24,7,18,14,42,19,16,17,6,23,84
101,ETSU,32,60,7,20,12,25,7,34,18,33,8,0,25,83
101,tennessee,35,65,12,28,24,35,11,38,25,23,15,2,22,106
102,jacksonvillest,20,48,4,14,2,5,6,24,5,18,7,0,16,46
102,vanderbilt,24,48,6,17,13,21,11,33,16,15,10,7,14,67
103,loyolamarymount,31,65,3,13,19,26,12,40,15,15,7,4,15,83
103,BYU,25,60,7,17,14,17,6,34,14,19,4,5,23,71
104,sandiego,31,57,11,21,17,22,10,40,23,30,9,5,25,90
104,campbell,26,67,8,24,21,30,14,31,11,18,9,1,24,81
105,sanfrancisco,19,56,7,18,14,18,12,30,7,14,6,4,22,59
105,UCSB,27,63,11,16,17,24,12,41,18,14,6,1,18,82
106,montana,27,69,7,21,8,16,15,43,5,16,5,1,25,69
106,boisest,29,59,8,20,24,32,8,37,15,10,8,2,18,90
107,yale,19,48,6,12,25,36,10,33,11,20,6,0,21,69
107,louisianatech,30,65,3,14,5,17,18,44,11,16,7,1,26,68
108,illinoischicago,26,57,3,7,14,23,10,25,9,13,8,0,14,69
108,montanast,26,48,5,17,9,12,6,28,9,20,6,5,19,64
109,tennesseetech,17,47,6,18,20,25,11,32,7,24,6,1,30,60
109,dayton,29,52,6,16,17,29,10,33,17,16,9,4,23,81
110,hartford,26,56,2,11,8,10,11,33,10,19,5,3,26,62
110,massachusetts,19,49,5,15,24,35,14,30,12,15,10,8,18,67
111,lafayette,13,42,10,23,11,17,7,19,11,19,8,2,14,47
111,stjoes,27,57,7,18,9,12,19,44,18,18,14,3,16,70
112,robertmorris,19,49,8,20,15,18,3,23,9,12,2,4,16,61
112,stbonaventure,31,63,10,24,8,12,12,41,24,12,3,1,18,80
113,hampton,14,46,4,16,8,11,7,30,6,13,2,1,21,40
113,richmond,14,40,5,21,11,21,8,33,11,13,6,2,14,44
114,canisius,27,59,7,23,15,20,12,31,16,14,5,4,22,76
114,buffalo,27,66,8,18,19,26,20,46,7,15,8,5,22,81
115,rice,27,69,6,22,5,9,10,28,15,11,5,1,20,65
115,marquette,28,51,9,20,17,21,8,39,24,20,5,5,15,82
116,alcornst,18,56,3,24,13,15,7,37,10,21,7,4,25,52
116,southflorida,23,60,4,15,19,28,15,45,15,15,9,8,18,69
117,marshall,25,63,11,29,20,28,13,31,12,17,12,1,29,81
117,evansville,26,55,7,19,32,40,14,44,16,20,4,2,22,91
118,highpoint,29,61,7,20,8,15,12,29,20,19,6,5,26,73
118,holycross,29,55,4,14,23,37,17,45,16,20,11,3,17,85
119,ncasheville,15,46,1,14,21,26,7,39,12,25,10,2,18,52
119,georgiatech,29,60,5,12,17,23,10,45,14,16,16,2,18,80
120,liberty,12,53,3,17,17,26,10,42,5,21,5,2,23,44
120,virginia,28,59,6,18,17,25,15,63,18,19,9,5,24,79
121,mountstmarys,22,59,4,18,14,22,17,53,8,15,6,3,24,62
121,virginiatech,24,51,5,18,21,30,9,43,13,12,9,11,21,74
122,iupui,15,49,5,26,15,23,10,32,8,16,4,1,19,50
122,winthrop,26,53,7,19,14,18,7,35,20,10,5,2,19,73
123,ncat,22,56,10,34,21,26,6,30,9,13,7,1,30,75
123,eastcarolina,27,50,5,12,27,34,6,34,18,19,9,2,21,86
124,lamar,30,69,6,23,10,16,9,25,12,18,5,4,30,76
124,somiss,23,42,3,5,30,41,8,34,14,22,10,0,21,79
125,coloradost,26,63,2,12,16,21,13,46,13,11,7,9,20,70
125,northerncolorado,20,65,7,17,10,16,15,44,10,14,5,1,18,57
126,southcarolinast,19,44,5,15,4,7,4,29,9,15,6,3,20,47
126,newmexico,15,41,5,22,21,30,6,31,10,8,9,1,9,56
127,LBSU,25,66,9,28,14,23,14,33,6,19,7,3,15,73
127,unlv,43,73,8,21,14,23,17,46,27,16,8,7,21,108
128,texasst,22,53,5,17,10,16,11,33,12,18,6,3,24,59
128,utah,24,50,5,12,21,31,8,32,14,15,10,2,13,74
129,Ncwilmington,22,54,5,14,5,8,10,41,13,26,3,2,24,54
129,colorado,26,56,4,17,17,24,13,49,12,17,17,6,14,73
130,georgiasouthern,17,64,5,19,19,22,8,39,12,14,5,1,29,58
130,kansasst,26,52,1,9,30,38,7,49,19,16,4,4,20,83
131,longwood,24,61,12,28,5,10,10,42,16,19,6,0,26,65
131,nebraska,29,58,7,15,15,27,16,61,17,21,7,2,15,80
132,brown,17,53,4,21,15,20,9,39,12,14,4,3,16,53
132,northeastern,26,62,6,23,9,11,9,38,14,11,3,5,20,67
133,newhampshire,23,54,7,25,8,18,11,37,15,12,2,1,21,61
133,columbia,23,51,5,18,13,19,7,31,10,8,4,3,19,64
134,austinpeay,18,51,5,19,13,18,12,34,10,18,1,4,17,54
134,westernkentucky,35,71,8,21,5,11,19,43,16,10,7,4,19,83
135,niagara,22,55,4,17,23,25,12,36,11,13,7,0,18,71
135,binghamton,26,55,1,12,3,17,8,29,11,14,5,2,19,56
136,maine,21,58,6,20,7,14,5,35,13,19,6,8,21,55
136,williammary,30,67,10,18,19,32,16,51,21,14,13,6,18,89
137,umes,26,64,9,29,4,12,13,44,16,18,4,5,19,65
137,umbc,22,67,9,24,22,27,19,46,14,11,8,1,15,75
138,floridaatlantic,31,70,4,18,8,14,9,27,13,5,13,0,25,74
138,colgate,25,45,6,13,22,29,7,39,14,22,4,4,17,78
139,denver,28,48,6,10,18,21,9,35,15,19,1,6,16,80
139,kennesawst,24,65,5,24,13,18,9,20,9,11,5,0,18,66
140,troy,31,78,11,35,21,30,18,47,12,16,12,4,17,94
140,quinnipiac,29,71,11,37,14,15,11,49,16,26,3,2,25,83
141,fairfiield,22,63,6,26,14,19,10,39,10,12,7,3,20,64
141,stfrancisny,23,53,6,18,17,27,7,41,17,18,7,2,18,69
142,citadel,20,73,4,22,13,24,15,38,6,20,6,1,21,57
142,delaware,26,57,8,14,17,25,13,54,9,26,8,4,29,77
143,charlestonsouthern,29,63,12,23,12,16,7,37,17,14,5,5,27,82
143,charleston,28,68,3,15,18,32,17,46,15,15,8,1,20,77
144,arkansaslittlerock,24,63,6,26,11,20,18,40,15,21,3,1,23,65
144,apallachianst,24,50,7,22,20,28,6,27,15,17,12,4,20,75
145,davidson,22,57,1,8,10,11,9,31,10,14,3,1,18,55
145,duke,31,59,10,21,12,17,7,40,16,9,5,11,14,84
146,michiganst,21,53,5,18,15,19,13,36,10,17,3,1,15,62
146,hawaii,31,68,10,24,12,16,13,36,18,10,9,3,18,84
147,samford,15,35,3,12,8,9,0,14,4,18,8,1,15,41
147,oklahoma,24,56,6,17,14,18,21,42,19,15,10,3,13,68
148,tennesseemartin,20,54,7,17,14,21,14,40,9,16,2,1,22,61
148,louisville,24,61,10,33,20,29,18,41,16,8,10,2,20,78
149,ucirvine,30,51,8,15,11,15,8,35,16,16,5,3,19,79
149,stanford,22,64,5,21,14,17,14,30,11,10,7,2,16,63
150,delawarest,16,41,5,13,0,0.00001,6,16,8,10,6,3,12,37
150,ucla,20,35,8,15,8,12,9,27,12,16,5,2,4,56
151,sacramentost,25,66,11,24,13,19,8,33,11,17,10,2,27,74
151,nevada,26,53,1,9,29,38,10,45,15,19,7,7,14,82
152,american,27,65,7,21,21,27,16,36,18,20,6,3,24,82
152,washington,38,77,8,22,15,20,20,43,20,15,7,5,22,99
153,citadel,16,61,4,23,23,31,16,51,8,16,2,0,31,59
153,ncst,24,53,14,33,29,37,6,38,19,8,6,7,25,91
154,easternkentucky,29,59,11,20,20,32,11,40,13,15,11,2,23,89
154,wisconsin,34,76,9,25,18,25,18,44,17,16,6,3,22,95
155,gardnerwebb,29,58,10,27,12,15,8,35,16,23,14,0,21,80
155,unc,31,56,5,15,16,26,10,38,22,20,14,0,12,83
156,morganst,19,49,5,17,8,19,9,33,14,18,9,4,20,51
156,miamifl,31,59,4,14,17,29,19,65,14,13,11,5,18,83
157,olddominion,20,54,6,18,19,23,10,41,11,9,6,3,17,65
157,fordham,18,64,1,10,15,22,14,48,7,10,5,0,19,52
158,utahst,24,51,4,18,20,26,8,31,11,18,7,1,22,72
158,oralroberts,25,60,4,21,13,18,12,34,12,18,6,4,19,67
159,murrayst,27,70,9,26,12,13,17,42,14,14,7,6,22,75
159,cincinnati,26,66,5,19,22,28,12,43,14,11,3,0,17,79
160,wofford,25,56,12,30,13,18,8,26,14,18,16,0,22,75
160,purdue,31,53,5,16,15,28,9,37,16,21,6,3,19,82
161,ucriverside,19,79,6,33,11,12,16,35,5,14,9,1,21,55
161,washingtonst,32,51,6,13,18,23,5,42,27,21,7,8,17,86
162,cornell,20,56,3,17,11,16,11,33,12,10,3,2,18,54
162,pennst,25,66,5,18,11,17,22,49,15,12,7,5,18,66
163,chattanooga,16,52,4,20,12,23,13,41,6,24,8,3,14,48
163,mississippist,25,69,5,25,9,12,17,44,8,18,9,3,18,64
164,mississippi,14,55,4,24,10,15,6,24,9,11,4,8,16,42
164,newmexico,35,65,14,27,11,12,12,50,23,9,6,3,15,95
165,ucdavis,17,48,1,13,15,20,3,24,7,21,10,2,20,50
165,northernarizona,28,51,8,23,14,16,5,34,17,20,11,2,18,78
166,longwood,28,56,6,18,11,13,8,28,20,22,6,2,25,73
166,louisianatech,29,54,3,10,22,33,13,32,12,19,9,2,20,83
167,sacredheart,16,45,4,15,14,17,9,33,8,18,4,1,21,50
167,rhodeisland,23,54,1,15,9,14,12,34,14,10,7,4,17,56
168,easternillinois,9,49,2,15,15,22,9,30,7,15,7,4,20,35
168,xavier,28,54,6,18,18,28,9,44,20,12,13,5,15,80
169,northernillinois,18,60,5,22,10,20,13,32,10,12,7,3,22,51
169,missourist,32,55,7,14,16,21,9,42,21,13,7,6,20,87
170,floridaAM,23,49,5,13,17,22,7,32,14,20,12,0,7,68
170,clevelandst,24,62,10,31,8,12,15,36,14,22,11,5,22,66
171,illinoischicago,26,59,3,9,11,18,12,36,11,11,4,4,15,66
171,SDSU,25,53,6,17,7,13,10,30,14,15,4,1,19,63
172,loyolachicago,24,55,5,12,16,27,9,48,9,16,7,3,16,69
172,IPFW,21,65,6,19,13,17,11,42,9,15,8,4,17,61
173,wrightst,26,57,4,10,24,33,10,27,12,9,9,3,27,80
173,belmont,29,51,9,17,19,29,10,35,18,15,7,4,25,86
174,youngstownst,22,61,6,21,8,14,13,35,10,14,7,1,14,58
174,stfrancispa,26,48,10,19,9,14,7,33,19,16,8,8,17,71
175,bradley,30,68,8,22,7,16,13,37,21,9,7,0,17,75
175,depaul,20,46,7,18,13,19,6,38,11,23,4,8,16,60
176,winthrop,20,57,11,27,20,25,16,39,15,14,12,1,14,71
176,marquette,21,43,9,21,13,16,4,21,13,15,7,4,18,64
177,stpeters,26,61,9,25,10,16,6,32,14,10,4,3,22,71
177,pittsburgh,27,63,10,21,18,27,14,46,16,12,6,4,14,82
178,marist,23,63,12,37,14,17,7,28,12,8,7,1,14,72
178,setonhall,26,58,11,25,12,18,12,46,13,15,1,1,16,75
179,umes,15,49,2,10,8,18,11,33,6,30,7,4,23,40
179,stjohns,28,74,3,14,18,22,27,57,19,19,13,7,19,77
180,arkansaspinebluff,21,62,8,24,5,6,7,29,11,15,11,6,20,55
180,creighton,29,62,11,19,18,31,20,53,18,15,6,3,13,87
181,floridast,21,51,5,18,30,40,14,65,12,22,12,3,23,78
181,jacksonville,17,58,3,23,11,18,8,35,9,19,8,2,29,48
182,rice,21,56,9,25,5,7,8,28,14,16,6,6,25,56
182,iupui,18,57,5,17,17,23,19,48,10,21,4,0,13,58
183,southcarolinast,23,56,9,16,11,15,12,40,13,13,2,5,14,66
183,southernutah,21,50,9,25,8,14,6,28,14,13,2,4,15,59
184,somiss,11,42,1,10,7,11,9,28,5,18,3,2,11,30
184,denver,16,37,3,8,9,9,5,26,9,19,6,5,11,44
185,stephenfaustin,26,53,4,10,26,32,9,34,11,10,10,2,22,82
185,tulsa,24,51,7,19,17,30,12,31,15,17,1,2,23,72
186,yale,27,69,5,21,5,8,10,49,17,21,3,1,31,64
186,nebraska,20,59,5,20,28,36,7,40,13,11,4,5,16,73
187,troy,26,68,13,38,6,8,8,34,16,11,8,2,17,71
187,columbia,25,51,12,24,11,16,7,38,22,19,5,1,13,73
188,vermont,19,57,9,23,10,14,8,33,12,18,10,4,21,57
188,harvard,19,51,5,17,22,29,8,41,6,16,10,5,13,65
189,newhampshire,19,49,5,21,19,26,10,24,12,10,6,1,16,62
189,quinnipiac,23,39,4,16,14,16,4,27,11,20,3,2,22,64
190,lamar,22,50,3,8,13,27,13,26,11,18,4,0,21,60
190,kennesawst,26,46,11,20,16,21,7,33,17,21,9,1,19,79
191,stetson,23,57,4,16,14,20,7,37,13,15,7,2,28,64
191,delaware,23,57,3,15,18,39,18,47,13,16,4,6,19,67
192,northeastern,34,62,8,26,18,24,10,30,22,17,10,10,18,94
192,centralconnecticutst,34,71,6,15,16,22,14,33,20,21,9,1,21,90
193,holycross,21,55,6,23,19,22,11,37,15,14,9,3,24,67
193,williammary,15,49,1,15,24,33,8,34,11,16,5,1,18,55
194,floridainternational,18,51,3,15,12,19,8,39,10,23,6,2,37,51
194,hofstra,18,46,2,15,26,48,10,37,7,15,12,5,20,64
195,loyolamd,27,60,5,22,21,31,18,46,11,19,12,3,21,80
195,towson,26,55,5,16,10,21,10,28,19,17,6,2,20,67
196,maine,21,61,7,29,18,18,11,32,15,11,6,4,11,67
196,highpoint,27,54,6,14,10,12,11,36,13,15,5,3,16,70
197,texasst,13,46,1,12,18,30,13,32,6,18,2,4,24,45
197,utahvalleyst,27,53,3,10,20,29,12,41,11,12,10,0,24,77
198,alabamast,22,60,7,22,17,22,8,42,6,12,5,6,20,68
