Game.,Team,FGM,FGA,X3PM,X3PA,FTM,FTA,OREB,TR,AST,TO,STL,BLK,PF,PTS
16,duke,39,69,16,28,27,32,17,49,27,18,10,9,18,121
17,mcneesest,20,53,7,14,3,3,7,28,10,19,5,3,20,50
17,texasAM,27,50,6,13,13,23,6,32,16,11,8,5,10,73
18,wofford,17,47,5,13,6,17,3,27,9,15,4,3,18,45
18,arkansas,26,54,3,18,12,21,9,49,13,13,5,11,18,67
19,houstonbaptist,22,61,6,20,12,14,6,32,12,22,5,3,16,62
19,pittsburgh,42,92,10,34,9,12,27,59,31,13,16,3,16,103
20,harvard,19,52,3,12,15,31,8,19,7,16,8,2,18,56
20,stanford,43,66,12,19,13,18,16,50,25,18,7,4,28,111
21,sacramentost,20,55,5,15,18,31,14,32,14,31,9,2,26,63
21,kansasst,33,70,8,18,20,31,23,49,22,26,10,6,24,94
22,stonybrook,21,41,9,21,13,21,4,19,11,13,2,2,22,64
22,villanova,31,56,8,16,16,24,15,35,19,7,5,4,15,86
23,butler,21,46,8,22,11,17,9,32,12,10,3,1,16,61
23,ballst,19,50,1,14,6,9,10,33,10,10,6,1,17,45
24,northdakotast,25,58,7,22,8,13,9,34,18,15,5,3,15,65
24,florida,31,58,6,10,7,13,8,33,12,12,9,3,17,75
25,umes,19,55,3,15,10,19,8,40,11,23,4,1,24,51
25,VCU,22,52,4,13,22,35,12,43,14,12,10,7,21,70
26,troy,26,80,11,43,9,12,13,35,12,15,12,1,19,72
26,alabama,36,71,4,20,8,19,18,61,18,25,7,3,14,84
27,NMSU,27,64,6,28,12,19,14,45,14,18,3,4,26,72
27,ohio,26,60,8,24,20,33,11,38,14,16,8,0,21,80
28,southernutah,19,52,3,7,8,12,12,26,9,19,8,1,21,49
28,utahst,22,46,3,10,13,17,11,35,16,19,7,5,17,60
29,vermont,21,65,4,18,7,8,6,38,13,8,6,2,24,53
29,georgemason,21,61,1,17,17,26,12,52,10,13,3,3,13,60
30,moreheadst,19,50,7,20,9,18,12,39,11,27,6,1,20,54
30,houston,28,62,11,30,16,20,9,36,17,13,12,3,17,83
31,clevelandst,24,55,4,16,21,25,11,35,11,10,10,2,24,73
31,southflorida,20,46,7,12,23,33,10,33,10,13,2,5,21,70
32,floridaatlantic,23,55,1,12,16,24,7,38,14,24,3,2,26,63
32,rhodeisland,35,68,7,20,13,21,9,36,22,15,12,0,18,90
33,denver,15,33,5,13,15,18,5,16,8,18,4,2,14,50
33,oklahoma,30,50,13,23,7,9,10,24,17,11,8,2,16,80
34,brown,24,42,10,17,16,21,7,29,18,14,10,3,19,74
34,easternmichigan,18,51,7,21,12,18,12,28,13,13,3,2,19,55
35,massachusetts,28,62,8,23,26,41,7,41,15,15,11,7,17,90
35,calpoly,23,64,3,22,15,19,10,46,12,18,8,4,30,64
36,ncat,16,52,3,14,8,15,13,34,6,10,6,2,16,43
36,stlouis,19,41,6,15,10,13,5,31,14,15,3,5,20,54
37,stbonaventure,21,48,6,22,9,10,9,36,13,20,5,1,17,57
37,boston,24,61,9,33,11,13,10,32,17,11,10,0,13,68
38,westerncarolina,21,58,9,21,12,22,15,45,14,19,7,2,19,63
38,bowlinggreen,21,56,2,16,16,21,10,36,14,15,7,8,19,60
39,ncgreensboro,26,53,9,25,22,29,10,36,19,16,5,2,20,83
39,georgiatech,26,68,8,20,14,20,17,42,13,16,8,2,23,74
40,fairfiield,19,49,10,16,12,18,14,36,12,23,9,3,15,60
40,wakeforest,32,60,14,29,7,12,8,30,21,10,14,4,19,85
41,furman,25,64,10,27,15,16,12,31,14,13,9,0,22,75
41,ncasheville,26,51,9,17,17,24,8,35,19,18,3,10,16,78
42,alcornst,23,57,4,17,4,15,9,36,6,17,2,1,20,54
42,SELA,27,58,7,18,11,21,10,42,14,14,6,2,17,72
43,radford,21,54,6,19,7,12,14,34,16,19,2,4,17,55
43,michigan,31,61,7,23,13,20,12,37,16,8,10,4,13,82
44,nichollsst,24,54,3,14,5,8,13,29,14,23,9,3,14,58
44,floridast,32,59,10,27,7,10,8,26,18,18,18,3,14,81
45,loyolamd,23,57,10,29,13,16,8,30,15,15,4,2,22,69
45,towson,29,64,6,21,19,28,17,45,19,11,9,4,16,83
46,drexel,23,53,10,20,11,20,5,42,16,19,9,7,21,67
46,pennsylvania,21,67,6,27,11,22,16,49,13,17,8,4,20,59
47,siena,28,63,8,24,24,33,11,26,7,20,6,1,22,88
47,jamesmadison,37,57,11,22,15,20,10,36,19,26,7,4,31,100
48,elon,23,56,8,25,10,18,9,36,14,9,1,3,24,64
48,virginiatech,23,49,3,10,20,34,9,37,12,8,6,8,15,69
49,monmouth,23,51,6,18,8,16,9,26,11,16,8,2,21,60
49,colgate,19,42,8,16,17,25,9,31,9,13,9,2,16,63
50,hartford,19,45,8,21,13,20,3,31,9,20,8,1,20,59
50,stfrancisny,20,55,8,23,14,26,13,40,14,19,8,2,19,62
51,fordham,26,46,11,21,16,25,7,25,14,9,10,2,17,79
51,columbia,20,48,8,20,13,16,10,30,15,16,3,0,23,61
52,vmi,32,78,12,39,21,25,15,39,11,21,17,2,33,97
52,northerncolorado,34,50,5,11,31,47,6,38,24,30,11,4,26,104
53,northwesternst,28,62,7,19,8,14,10,37,15,28,8,4,25,71
53,UCSB,32,69,7,18,21,27,12,39,19,20,12,2,20,92
54,navy,33,65,13,29,9,11,8,36,21,19,14,1,20,88
54,longwood,27,65,5,18,13,20,12,37,13,21,6,6,15,72
55,tennesseetech,22,65,5,19,15,21,14,43,13,18,12,4,21,64
55,rutgers,26,62,6,22,12,22,17,46,16,21,7,7,19,70
56,highpoint,21,56,9,27,4,6,7,35,12,21,8,2,26,55
56,charlotte,20,49,4,17,17,36,14,39,8,19,14,6,17,61
57,howard,21,61,4,25,13,15,6,20,12,23,3,2,21,59
57,duquesne,49,73,12,28,19,22,14,48,35,19,14,8,22,129
58,southcarolinast,24,73,7,22,12,17,19,48,17,22,6,3,16,67
58,southcarolina,39,73,10,18,4,8,10,39,21,13,12,4,18,92
59,belmont,32,62,12,30,10,17,6,33,24,13,12,1,19,86
59,cincinnati,27,62,8,25,13,21,15,40,12,19,6,3,18,75
60,oakland,27,62,7,16,14,21,12,41,11,18,3,4,24,75
60,UWGreenBay,27,56,4,15,18,24,5,32,10,13,4,5,19,76
61,depaul,25,57,4,19,8,11,9,41,13,22,7,6,18,62
61,creighton,28,71,11,26,7,11,14,38,20,12,13,3,16,74
62,texassouthern,21,49,11,22,19,21,7,33,13,17,9,1,15,72
62,texasamcc,23,61,9,26,9,13,13,38,13,22,10,4,19,64
63,liberty,16,47,7,23,11,15,7,28,11,21,9,2,18,50
63,SDSU,21,45,7,18,13,14,5,32,12,22,7,2,21,62
64,wagner,26,66,3,17,19,32,15,49,10,13,8,3,19,74
64,lafayette,27,63,8,23,8,12,6,41,15,16,6,3,23,70
65,coloradost,16,47,0,10,7,10,6,25,7,14,1,2,20,39
65,montana,26,54,10,21,13,19,12,37,11,7,6,3,12,75
66,auburn,21,54,7,22,13,27,13,31,9,15,10,4,23,62
66,tulane,23,49,6,16,25,31,8,39,18,15,8,7,23,77
67,newmexico,20,45,6,12,8,17,6,34,13,18,2,3,21,54
67,colorado,15,44,4,19,13,20,5,29,10,15,5,6,19,47
68,Scupstate,14,50,6,23,18,26,3,22,8,17,10,3,16,52
68,utah,32,56,7,15,15,20,13,48,21,20,9,3,21,86
69,jacksonvillest,26,80,10,30,3,15,14,39,15,16,6,4,25,65
69,georgia,43,79,4,16,17,26,20,62,23,15,3,13,18,107
70,arkansaspinebluff,18,51,5,14,9,21,5,35,13,22,3,2,22,50
70,utep,27,63,2,20,21,31,10,43,14,11,8,5,22,77
71,idahost,16,49,1,20,10,17,6,28,13,9,10,0,12,43
71,iowa,21,46,10,21,6,10,7,39,17,15,6,4,17,58
72,northernillinois,18,55,2,13,7,17,7,30,5,13,7,2,19,45
72,northerniowa,28,54,10,21,9,22,11,48,22,12,6,6,19,75
73,kennesawst,18,58,4,18,21,34,16,39,8,19,6,2,28,61
73,westernkentucky,31,58,4,17,30,37,12,43,14,13,10,4,27,96
74,prairieviewam,19,44,4,13,6,14,5,27,9,36,7,0,27,48
74,oklahomast,39,66,10,20,16,27,15,36,20,14,18,3,20,104
75,dartmouth,13,47,5,20,7,9,8,27,9,18,4,2,23,38
75,airforce,22,41,5,13,18,25,5,31,13,13,8,3,16,67
76,calstbakersfield,25,55,10,20,15,21,10,31,16,18,5,2,12,75
76,calstfullerton,35,64,12,26,10,14,10,33,24,16,14,3,20,92
77,utahvalleyst,29,55,7,18,7,12,9,36,5,28,4,5,22,72
77,boisest,24,75,5,31,20,27,21,41,10,13,16,2,15,73
78,montanast,23,64,3,21,16,21,15,48,7,17,2,0,24,65
78,unlv,26,62,5,22,19,27,11,39,10,9,8,7,21,76
79,loyolamarymount,22,49,2,12,15,21,9,33,10,21,4,1,17,61
79,ucirvine,28,52,1,11,17,21,3,25,8,11,8,2,21,74
80,portland,25,59,4,18,14,17,9,43,12,19,6,0,29,68
80,fresnost,21,52,13,26,20,34,5,32,15,13,8,3,19,75
81,sandiego,28,61,7,13,10,21,15,44,15,16,8,2,19,73
81,hawaii,25,65,6,20,16,23,16,40,13,14,7,3,18,72
82,williammary,20,56,9,33,4,7,9,30,13,11,5,1,14,53
82,georgetown,24,48,9,26,11,17,5,35,12,14,7,4,14,68
83,iupui,24,48,8,17,12,16,5,20,18,15,7,2,21,68
83,marquette,27,49,7,24,15,20,8,30,14,15,9,3,15,76
84,pepperdine,22,72,6,25,20,28,13,40,11,19,11,5,18,70
84,oregon,41,79,9,21,9,18,18,58,26,18,7,8,21,100
85,mercer,38,64,7,19,13,16,8,40,11,18,12,7,23,96
85,USC,28,70,7,22,18,32,19,38,9,19,7,3,17,81
86,ncat,22,54,4,19,13,17,10,28,11,18,8,1,13,61
86,pittsburgh,33,63,12,27,10,12,13,38,18,14,9,3,14,88
87,northwesternst,23,60,5,21,7,12,9,32,11,17,3,2,25,58
87,stanford,34,63,10,25,19,30,12,39,18,10,7,2,16,97
88,SEMS,24,59,5,18,6,13,10,36,11,20,5,9,21,59
88,xavier,32,78,11,32,15,26,23,54,21,9,10,4,17,90
89,louisianatech,17,62,6,20,5,10,12,52,7,20,3,3,18,45
89,mississippist,27,71,8,25,13,20,11,46,13,4,6,10,13,75
90,austinpeay,20,58,9,20,18,23,14,31,12,15,8,1,14,67
90,vanderbilt,30,55,12,23,9,14,9,37,20,21,8,3,25,81
91,utahst,25,51,4,11,17,23,14,31,18,23,4,3,28,71
91,weberst,24,48,5,14,25,39,10,26,9,13,8,7,19,78
92,BYU,27,62,7,20,13,19,11,55,19,18,6,1,16,74
92,LBSU,13,68,2,22,6,9,15,40,6,15,5,3,18,34
93,sacredheart,27,77,4,21,13,16,19,45,15,16,8,1,24,71
93,yale,28,63,7,23,19,28,13,44,20,17,11,7,19,82
94,manhattan,26,54,7,17,11,16,10,48,13,13,8,6,13,70
94,njit,8,48,1,11,11,18,9,34,5,16,7,4,19,28
95,ETSU,27,60,11,27,9,14,10,31,17,11,5,2,26,74
95,dayton,27,57,6,13,18,29,16,43,12,15,1,4,18,78
96,ucriverside,23,48,4,13,6,8,8,33,8,27,8,2,15,56
96,texastech,26,61,5,12,11,15,9,31,14,15,16,2,10,68
97,mountstmarys,23,63,10,24,6,13,14,35,12,14,11,2,18,62
97,georgewashington,30,56,9,19,8,14,13,44,18,23,6,4,16,77
98,army,19,54,5,14,9,12,10,37,13,23,6,0,24,52
98,minnesota,27,62,10,26,20,30,17,43,19,12,13,10,15,84
99,MVSU,24,58,6,18,9,15,7,27,11,14,6,0,14,63
99,mississippi,38,63,13,26,8,14,14,42,22,12,9,6,16,97
100,belmont,21,62,6,26,19,24,14,40,7,15,7,3,22,67
100,bowlinggreen,29,58,2,11,18,22,8,36,19,12,5,7,21,78
101,newhampshire,22,60,9,27,4,8,9,34,12,15,2,3,23,57
101,bostoncollege,24,51,4,13,15,29,10,39,13,14,9,7,11,67
102,chicagost,28,61,9,22,20,29,13,34,12,21,10,2,31,85
102,calstnorthridge,32,66,4,16,28,39,18,42,15,14,12,6,27,96
103,houstonbaptist,18,54,4,13,16,18,6,24,11,11,0,1,20,56
103,stlouis,33,57,7,15,18,25,10,40,24,8,5,4,17,91
104,northernillinois,29,66,7,22,22,33,20,40,10,28,9,3,32,87
104,massachusetts,31,54,14,26,26,42,7,32,18,22,14,5,28,102
105,westerncarolina,22,56,8,18,12,15,8,29,9,14,5,1,25,64
105,cincinnati,22,49,5,19,17,24,8,32,15,15,8,5,20,66
106,missourist,23,56,3,19,4,7,17,39,17,23,7,1,15,53
106,toledo,22,47,4,19,9,13,9,27,8,18,11,5,15,57
107,iona,24,59,10,19,8,11,12,42,13,21,5,6,17,66
107,robertmorris,28,69,6,25,10,17,16,41,19,12,12,8,17,72
108,hofstra,13,49,6,17,15,26,9,34,3,14,7,7,26,47
108,holycross,18,51,5,16,20,28,13,45,13,14,5,6,23,61
109,albany,20,56,5,18,7,9,10,34,11,14,4,1,19,52
109,bucknell,17,43,2,14,19,24,6,33,8,15,4,7,16,55
110,american,25,48,8,17,17,18,5,27,13,9,3,0,20,75
110,stfrancispa,22,43,6,17,18,23,4,22,11,11,3,3,20,68
111,lehigh,31,75,7,19,14,24,16,44,13,10,8,3,22,83
111,cornell,30,61,10,17,17,22,9,39,18,17,5,5,19,87
112,charleston,38,87,7,24,8,18,16,43,19,12,11,4,18,91
112,Ncwilmington,38,74,8,25,14,24,19,53,25,17,7,7,15,98
113,norfolkst,27,65,11,25,7,12,11,40,11,12,8,2,20,72
113,richmond,22,55,7,24,18,24,9,38,14,10,7,3,17,69
114,kentst,20,57,7,24,13,19,11,35,16,5,3,4,20,60
114,detroit,21,50,11,19,8,14,12,41,16,13,3,5,23,61
115,dartmouth,37,71,6,19,18,24,16,50,20,17,8,3,29,98
115,vmi,28,68,5,26,26,35,11,37,12,15,10,3,20,87
116,harvard,20,51,5,16,16,26,7,36,9,22,7,2,15,61
116,UCSB,31,62,4,12,13,14,6,30,15,13,7,7,24,79
117,stpeters,29,56,10,21,10,12,3,32,19,17,7,5,28,78
117,umbc,24,60,6,13,27,37,9,36,16,8,10,4,16,81
118,presbyterian,17,48,12,27,6,9,8,24,14,12,7,1,15,52
118,nebraska,25,41,8,18,9,16,5,28,16,13,7,6,12,67
119,uab,27,49,8,19,24,29,6,35,17,15,6,5,21,86
119,georgiast,26,64,2,11,9,16,12,33,11,14,7,2,20,63
120,rider,17,36,7,13,24,35,7,22,11,16,4,1,22,65
120,murrayst,23,44,3,9,17,25,11,28,12,15,8,2,29,66
121,bradley,26,64,8,28,15,17,15,40,18,22,7,3,24,75
121,illinoischicago,29,54,9,13,17,29,8,31,16,21,8,6,18,84
122,liberty,23,56,6,22,10,13,5,36,7,13,5,0,23,62
122,fresnost,24,53,4,15,19,29,6,34,11,9,6,2,15,71
123,southern,21,48,9,17,24,29,8,42,11,11,5,4,15,75
123,someth,20,63,11,35,10,22,15,38,13,9,7,4,22,61
124,calpoly,20,56,8,27,7,9,7,28,6,9,6,2,19,55
124,northerniowa,18,39,5,11,21,25,7,32,8,13,4,3,15,62
125,pacific,27,46,9,14,27,33,2,38,19,16,5,2,23,90
125,westernmichigan,24,59,8,30,20,28,6,21,13,9,7,2,28,76
126,northerncolorado,20,55,11,28,11,17,16,38,9,16,3,2,23,62
126,airforce,20,42,10,26,21,25,4,26,15,13,5,2,16,71
127,drake,23,57,8,21,12,14,9,32,13,18,10,4,21,66
127,stmarys,25,50,12,28,10,17,7,30,17,22,11,10,17,72
128,portland,23,56,4,19,14,16,10,37,13,15,1,4,24,64
128,SDSU,25,52,8,16,20,28,7,29,15,10,8,2,19,78
129,umkc,24,55,7,23,7,11,5,31,16,22,7,1,22,62
129,kansas,30,57,9,22,16,31,11,36,24,14,15,7,16,85
130,pacific,24,56,8,26,8,12,5,31,16,17,2,3,20,64
130,oregon,29,60,10,21,12,21,9,34,11,8,7,3,16,80
131,montana,17,55,5,22,15,23,8,29,9,11,4,2,18,54
131,gonzaga,29,54,4,12,15,21,10,40,11,12,8,4,19,77
132,stlouis,24,48,6,15,4,4,3,24,15,13,3,1,17,58
132,pittsburgh,28,55,4,9,9,18,11,33,11,8,7,2,9,69
133,UCSB,20,58,4,17,4,9,8,28,11,12,6,1,30,48
133,stanford,19,41,5,16,24,39,9,45,10,16,6,5,17,67
134,tennesseetech,25,59,5,15,10,15,15,34,13,21,8,2,20,65
134,florida,33,58,9,17,18,22,8,31,21,17,9,4,17,93
135,vermont,27,65,4,17,14,17,4,25,11,10,9,3,21,72
135,virginia,29,53,9,19,23,34,10,46,14,18,5,4,19,90
136,IPFW,19,55,7,25,10,17,6,31,14,18,8,2,18,55
136,wisconsin,32,65,3,12,16,20,12,43,18,11,14,5,10,83
137,northflorida,18,59,6,22,8,10,12,26,12,20,6,3,21,50
137,maryland,28,52,5,13,18,28,11,43,21,20,11,5,15,79
138,nevada,23,55,6,19,8,10,11,39,12,18,1,7,16,60
138,ucf,25,66,6,18,7,14,18,40,14,11,11,1,15,63
139,northeastern,18,62,3,20,16,24,18,42,5,13,7,2,19,55
139,illinois,26,61,3,15,8,16,17,47,11,15,8,5,22,63
140,southcarolinast,17,54,4,22,16,23,10,34,9,14,11,1,20,54
140,olddominion,23,59,8,21,10,18,16,49,16,17,5,7,20,64
141,hampton,21,50,8,21,22,36,10,36,8,11,9,4,21,72
141,tulsa,16,47,6,15,17,23,10,35,8,19,4,4,27,55
142,pennsylvania,21,52,4,23,22,34,11,38,9,21,7,5,27,68
142,loyolamd,29,64,7,19,24,30,11,37,18,14,12,0,27,89
143,brown,23,58,10,29,1,2,10,26,16,12,2,1,17,57
143,michigan,24,48,12,24,12,19,9,36,18,14,3,7,10,72
144,northdakotast,28,65,4,12,7,12,7,39,13,11,4,2,21,67
144,rutgers,27,64,8,19,17,26,11,45,7,9,9,3,16,79
145,monmouth,30,63,9,26,12,16,8,34,11,23,9,4,23,81
145,setonhall,30,71,10,24,19,28,17,43,15,16,21,4,17,89
146,centralconnecticutst,20,54,7,22,10,16,11,33,14,14,5,1,13,57
146,princeton,22,55,7,29,8,11,12,33,16,12,9,1,16,59
147,calpoly,29,57,7,18,23,39,11,37,11,12,6,3,21,88
147,northernillinois,26,65,7,25,19,23,15,42,13,17,7,2,31,78
148,houstonbaptist,22,54,7,22,20,24,6,33,14,22,1,6,21,71
148,ncat,34,67,7,22,21,28,10,37,23,13,12,4,22,96
149,samford,18,36,6,16,8,17,6,18,9,14,9,3,24,50
149,evansville,15,37,3,12,16,21,11,29,3,16,2,0,22,49
150,northwesternst,24,69,6,24,6,7,13,34,13,25,9,2,22,60
150,harvard,36,62,4,11,14,20,9,41,27,21,14,3,18,90
151,hartford,26,67,9,20,18,34,8,41,13,13,8,2,26,79
151,quinnipiac,31,73,12,28,11,26,16,58,23,19,3,3,26,85
152,delaware,26,59,8,22,18,22,12,33,8,18,7,4,34,78
152,marist,32,61,3,13,22,36,19,44,13,13,4,4,23,89
153,radford,19,51,6,20,11,13,5,27,9,19,7,4,18,55
153,easternmichigan,26,56,6,19,14,21,14,39,12,15,13,3,16,72
154,navy,26,71,9,30,9,12,11,39,10,16,7,1,25,70
154,drexel,29,57,5,16,23,37,8,43,13,16,11,5,16,86
155,liberty,21,54,6,21,14,19,7,30,11,17,5,2,25,62
155,portland,22,48,8,15,21,26,6,35,15,14,9,4,20,73
156,savannahst,22,59,4,13,15,20,12,37,7,23,12,5,34,63
156,jacksonville,22,53,4,18,31,41,13,39,13,19,8,7,20,79
157,belmont,24,56,13,32,18,24,11,43,17,23,7,9,15,79
157,westerncarolina,26,71,8,29,10,18,17,42,10,21,8,1,23,70
158,alabamast,21,56,6,21,16,25,15,41,12,16,10,2,14,64
158,someth,20,54,4,16,10,13,10,32,12,17,13,9,26,54
159,massachusetts,24,68,5,28,15,21,13,34,6,8,6,1,23,68
159,northerniowa,22,45,6,17,25,31,6,40,11,18,3,4,23,75
160,westernmichigan,24,63,10,22,12,18,16,49,11,21,3,2,22,70
160,pepperdine,21,68,7,38,16,25,18,43,9,13,10,3,24,65
161,SDSU,33,59,9,15,14,17,9,38,16,15,9,1,14,89
161,fresnost,28,60,11,29,5,8,4,24,12,13,3,1,16,72
162,georgiatech,36,61,7,20,20,30,9,40,23,14,8,4,24,99
162,tennesseest,29,64,10,28,17,23,8,30,18,14,9,3,27,85
163,jacksonst,25,62,5,18,21,31,12,30,14,22,12,1,23,76
163,baylor,31,51,9,19,29,35,9,35,17,26,11,2,25,100
164,bowlinggreen,26,56,7,18,10,14,7,30,12,6,3,0,20,69
164,cincinnati,19,52,7,25,22,30,14,39,8,11,2,2,13,67
165,youngstownst,20,51,4,12,8,19,5,30,9,23,4,2,26,52
165,ucla,32,69,5,19,14,23,12,49,20,16,8,3,18,83
166,chattanooga,31,67,9,30,8,16,10,34,15,16,9,3,22,79
166,indiana,31,56,14,25,23,31,5,32,20,13,7,4,18,99
167,utahvalleyst,20,55,10,22,5,11,16,33,10,17,2,1,16,55
167,marquette,25,57,5,19,11,16,16,39,13,10,9,2,18,66
168,westernmichigan,30,69,12,26,16,20,11,35,15,12,7,1,32,88
168,oregon,28,50,10,21,31,45,6,31,18,11,2,8,17,97
169,NMSU,25,55,4,17,7,13,5,30,12,26,2,3,26,61
169,duke,32,67,9,26,13,19,11,38,18,17,11,6,20,86
170,UTSA,12,45,5,18,8,12,15,27,4,12,6,2,15,37
170,texas,20,45,5,16,13,14,10,29,8,7,3,3,10,58
171,siena,37,84,8,27,7,9,11,28,20,9,14,1,18,89
171,syracuse,34,58,11,21,18,24,12,45,20,23,4,7,15,97
172,furman,18,53,8,18,2,3,6,35,13,36,7,1,13,46
172,clemson,39,72,5,18,8,14,15,38,26,15,25,12,15,91
173,UWGreenBay,24,65,7,28,13,16,11,37,16,10,4,3,16,68
173,ohiost,35,67,11,24,10,18,11,40,22,7,4,7,15,91
174,longisland,18,65,6,24,8,9,10,37,13,11,3,4,12,50
174,notredame,35,68,7,17,5,9,12,48,28,11,7,9,12,82
175,centralmichigan,27,58,7,17,15,21,11,35,10,17,3,2,28,76
175,missouri,31,62,4,21,21,27,10,33,23,9,11,3,22,87
176,hampton,23,56,5,22,13,25,12,29,5,15,18,6,19,64
176,maryland,23,57,6,19,18,29,15,45,12,22,6,4,20,70
177,alcornst,20,59,7,27,12,15,7,30,10,21,10,3,23,59
177,oklahoma,34,64,6,15,25,33,13,44,20,15,12,4,14,99
178,georgiasouthern,27,75,3,21,10,14,10,34,11,14,6,3,22,67
178,floridast,27,55,6,17,32,35,7,44,13,18,5,8,15,92
179,fairleighdickinson,23,56,12,26,8,12,6,25,14,6,6,0,16,66
179,stjoes,33,53,11,21,9,14,7,36,23,9,2,7,16,86
180,delawarest,14,43,4,15,9,9,5,29,7,16,3,2,19,41
180,columbia,14,39,6,17,13,21,7,31,12,12,4,1,16,47
181,tulsa,29,49,7,16,18,25,8,32,11,22,12,4,18,83
181,northflorida,25,55,7,17,9,14,6,21,13,21,7,2,20,66
182,floridaatlantic,22,54,7,16,11,16,11,31,9,19,10,1,20,62
182,bostoncollege,23,52,4,18,18,24,9,32,18,16,7,4,16,68
183,lafayette,19,45,10,29,28,41,6,29,11,19,6,1,26,76
183,stonybrook,22,65,2,22,22,28,19,48,8,20,6,1,34,68
184,binghamton,27,66,10,34,16,25,10,27,13,14,6,0,29,80
184,stbonaventure,28,48,8,14,33,38,8,40,16,20,9,3,20,97
185,stfrancispa,20,54,10,24,14,18,10,35,13,19,6,5,20,64
185,pennst,24,61,8,24,18,22,12,40,14,13,12,2,20,74
186,FGC,21,53,4,19,14,27,17,44,8,18,11,2,26,60
186,bethunecookman,20,44,5,14,12,24,11,31,10,19,9,1,26,57
187,army,22,49,7,21,13,21,6,38,14,20,5,2,22,64
187,sacredheart,17,47,4,22,11,22,4,28,10,18,14,4,21,49
188,nccentral,21,58,3,11,3,6,12,30,9,21,9,2,23,48
188,rutgers,22,49,4,14,25,36,16,41,12,16,7,10,10,73
189,tulane,23,46,7,16,13,20,5,33,12,18,8,8,17,66
189,charlestonsouthern,22,57,11,23,5,7,8,29,11,19,8,2,24,60
190,apallachianst,29,50,9,14,11,20,4,25,13,20,3,3,27,78
190,charlotte,25,53,7,17,27,38,9,31,13,15,7,1,22,84
191,citadel,15,56,3,29,9,11,6,27,5,19,5,1,20,42
191,southcarolina,37,71,11,22,18,24,16,51,24,8,15,2,14,103
192,pacific,26,55,5,11,27,36,14,42,10,19,6,3,17,84
192,pepperdine,25,64,9,32,17,24,13,33,8,16,10,2,25,76
193,SELA,25,63,4,19,8,14,12,38,6,15,7,1,20,62
193,LSU,26,51,6,16,14,20,2,29,13,14,11,8,14,72
194,ucriverside,18,47,4,15,18,23,10,28,8,20,9,1,22,58
194,texasarlington,30,53,5,23,14,22,7,31,11,14,9,3,21,79
195,easternwashington,17,50,10,32,13,16,3,23,13,16,3,1,24,57
195,newmexico,32,57,8,18,20,28,10,42,28,10,9,3,17,92
196,arkansaslittlerock,26,49,5,15,14,19,8,43,17,21,7,3,21,71
196,loyolamarymount,11,52,3,16,15,24,9,30,7,22,5,3,16,40
197,washingtonst,27,48,9,19,23,33,2,25,14,11,6,2,20,86
197,boisest,27,53,7,18,13,21,8,33,14,12,8,0,27,74
198,chicagost,18,63,6,22,11,13,11,31,10,12,6,6,20,53
