Game.,Team,FGM,FGA,X3PM,X3PA,FTM,FTA,OREB,TR,AST,TO,STL,BLK,PF,PTS
41,sacredheart,35,63,6,17,16,24,11,36,14,17,9,6,23,92
42,wagner,25,61,14,35,8,9,7,32,12,14,2,4,21,72
42,lafayette,25,65,5,18,26,31,18,47,9,8,10,4,13,81
43,houstonbaptist,22,63,1,15,19,26,12,39,12,19,9,2,28,64
43,southalabama,27,60,0,5,22,35,14,45,17,17,6,6,22,76
44,lehigh,18,53,7,17,10,13,8,40,13,25,4,4,27,53
44,richmond,22,57,2,16,19,25,7,36,11,13,14,7,17,65
45,drexel,24,65,7,21,12,20,15,45,19,23,10,5,30,67
45,stjoes,20,52,4,13,33,42,6,34,11,19,8,7,23,77
46,neworleans,21,55,4,15,13,16,5,27,10,13,7,2,22,59
46,georgia,22,49,4,16,19,28,12,41,10,17,5,6,17,67
47,stpeters,22,60,3,11,4,10,14,43,5,17,4,4,14,51
47,setonhall,22,57,3,18,6,11,9,35,15,15,6,9,15,53
48,floridainternational,25,56,2,18,18,25,9,29,9,21,14,1,18,70
48,monmouth,38,60,8,15,15,22,6,31,31,15,9,4,18,99
49,army,31,54,4,15,20,32,10,43,16,33,15,6,27,86
49,vmi,27,63,11,32,28,37,8,29,16,22,20,3,22,93
50,stonybrook,25,53,4,14,21,27,10,41,12,15,7,2,24,75
50,umes,18,51,5,21,16,34,10,35,11,14,8,3,23,57
51,miamioh,25,52,6,16,15,22,11,36,15,20,6,5,20,71
51,towson,30,57,5,14,17,25,9,25,19,11,10,7,18,82
52,vermont,19,56,4,14,24,33,11,31,10,16,7,8,20,66
52,loyolamd,27,60,9,16,16,27,14,43,15,18,7,8,25,79
53,clevelandst,25,65,6,22,6,9,13,33,10,12,8,1,22,62
53,stbonaventure,28,46,2,8,14,25,7,35,16,17,5,7,13,72
54,massachusetts,23,69,12,38,9,15,14,38,13,12,7,3,23,67
54,ucf,30,55,7,12,17,29,8,44,20,16,6,2,16,84
55,american,22,52,3,12,14,15,9,32,12,12,5,0,20,61
55,stfrancispa,19,54,6,21,21,28,15,37,13,11,6,4,17,65
56,valparaiso,27,63,7,22,17,24,12,29,18,9,12,2,30,78
56,ballst,26,45,4,9,32,48,11,39,14,15,4,7,18,88
57,brown,28,57,9,24,3,6,6,32,18,12,8,6,14,68
57,stfrancisny,27,66,3,12,7,15,17,43,14,13,9,4,14,64
58,longisland,23,60,6,19,18,21,8,32,11,11,6,3,15,70
58,stjohns,32,65,10,28,9,18,14,43,18,12,8,8,19,83
59,Ncwilmington,23,58,3,16,19,25,10,31,14,15,5,5,30,68
59,apallachianst,22,44,2,6,33,42,8,33,11,15,9,7,24,79
60,longwood,29,61,8,22,6,10,2,21,12,11,9,1,19,72
60,virginia,30,50,6,14,19,24,5,36,14,16,6,2,14,85
61,southdakota,17,54,2,15,13,24,9,41,3,30,3,2,20,49
61,texastech,34,75,2,11,18,25,13,46,14,13,11,2,21,88
62,samford,23,43,10,23,10,19,3,31,17,14,2,3,22,66
62,kentst,26,63,3,21,14,27,16,41,10,6,10,3,19,69
63,morganst,26,68,3,16,14,20,18,39,13,11,11,6,19,69
63,albany,24,53,6,15,11,16,8,40,13,20,4,6,19,65
64,navy,24,74,9,33,8,16,16,45,13,15,9,3,26,65
64,radford,28,59,2,13,18,33,13,50,12,17,7,4,16,76
65,boston,21,55,12,28,19,28,11,41,11,22,4,2,27,73
65,iona,26,56,12,24,18,35,11,37,16,14,10,6,24,82
66,charleston,24,58,6,21,5,7,6,30,8,15,5,3,18,59
66,coastalcarolina,28,67,1,6,13,24,17,49,10,13,9,3,12,70
67,bryant,20,59,6,18,7,9,4,29,11,20,1,2,19,53
67,providence,36,73,10,32,14,24,18,52,19,9,13,12,13,96
68,ncasheville,29,67,7,26,5,10,9,35,12,13,5,5,28,70
68,charlotte,22,61,9,33,33,40,18,53,13,14,5,5,17,86
69,belmont,26,56,4,16,18,26,13,40,11,18,6,0,17,74
69,portlandst,24,61,10,29,9,16,11,34,13,19,6,3,22,67
70,coloradost,29,52,14,25,19,30,6,31,18,12,12,0,20,91
70,ucdavis,27,62,5,22,14,23,15,37,14,16,7,2,23,73
71,liberty,25,58,9,19,13,19,11,38,16,14,5,3,21,72
71,georgemason,25,58,8,17,18,28,14,38,16,10,6,6,17,76
72,centralconnecticutst,17,44,7,17,17,22,5,22,8,10,7,3,13,58
72,fairfiield,30,58,5,13,2,9,10,36,11,13,7,4,17,67
73,pennsylvania,18,48,5,23,14,22,8,31,12,13,2,0,23,55
73,pennst,26,54,9,27,9,17,8,32,11,10,3,1,23,70
74,loyolamarymount,33,68,8,17,13,20,17,36,14,14,6,4,18,87
74,boisest,32,64,6,15,20,24,14,35,18,14,9,2,18,90
75,maine,23,54,10,20,20,31,8,46,14,21,8,2,20,76
75,fordham,22,66,7,29,22,29,11,39,12,14,8,7,22,73
76,idahost,25,60,2,7,16,19,12,29,5,14,9,3,15,68
76,iowast,35,64,7,15,11,15,12,40,23,17,7,5,14,88
77,howard,19,53,4,22,18,30,13,34,8,19,6,1,16,60
77,indiana,34,61,7,14,8,13,10,36,20,16,7,6,22,83
78,norfolkst,20,60,7,17,11,15,15,35,8,17,5,1,28,58
78,baylor,31,57,6,12,18,33,12,43,18,12,8,8,16,86
79,nichollsst,24,61,7,27,7,14,10,34,16,17,6,1,24,62
79,duquesne,32,58,2,12,19,27,11,39,19,16,7,2,12,85
80,louisianamonroe,24,60,6,16,8,13,8,33,7,19,8,2,18,62
80,LSU,31,67,5,21,15,20,12,43,19,13,11,4,16,82
81,alcornst,19,64,6,22,24,32,13,39,5,24,3,3,30,68
81,arkansas,43,76,16,30,28,37,12,44,26,9,14,10,24,130
82,sacramentost,18,53,6,23,9,14,8,28,12,18,9,2,19,51
82,rice,27,55,11,23,16,22,9,40,21,16,12,2,13,81
83,southflorida,23,47,6,17,15,21,6,31,13,13,5,3,21,67
83,someth,23,53,4,14,11,17,8,31,7,12,6,2,21,61
84,idaho,31,63,10,21,22,33,11,40,13,14,6,3,27,94
84,utah,32,66,9,27,14,21,10,34,17,14,7,4,21,87
85,westernillinois,12,52,4,11,7,10,11,28,7,16,5,4,21,35
85,arizonast,28,50,8,16,23,28,9,38,17,10,10,4,10,87
86,arkansaspinebluff,29,61,3,15,11,18,13,33,10,21,7,1,28,72
86,colorado,24,43,6,15,34,40,3,25,15,19,9,3,20,88
87,jacksonst,21,57,4,12,7,13,13,33,11,20,4,4,30,53
87,memphis,22,51,8,24,30,48,14,43,14,13,11,7,12,82
88,texasamcc,25,54,4,19,13,21,9,35,11,15,12,2,24,67
88,oregonst,13,41,4,15,13,28,11,34,6,25,14,1,22,43
89,texassouthern,25,57,7,12,13,20,12,35,9,19,10,1,26,70
89,utep,31,63,7,18,20,33,15,40,17,12,7,6,17,89
90,northdakotast,24,59,5,19,19,25,12,36,11,14,3,3,17,72
90,utahvalleyst,27,54,8,18,18,22,7,34,19,16,8,0,18,80
91,hartford,24,51,4,13,22,31,9,31,6,16,6,3,31,74
91,quinnipiac,29,56,6,14,21,34,8,36,12,15,6,4,24,85
92,northerniowa,21,44,7,17,22,33,8,34,6,13,4,2,19,71
92,denver,23,46,11,22,8,13,3,24,15,10,5,3,26,65
93,southdakotast,29,55,11,21,8,10,6,30,13,14,4,2,20,77
93,wyoming,20,49,3,13,18,27,8,29,4,12,6,1,13,61
94,northdakota,14,43,6,18,3,8,6,29,6,18,6,0,16,37
94,montana,21,48,11,24,8,13,7,36,11,12,8,3,15,61
95,MVSU,21,54,12,31,12,15,9,25,8,21,7,0,28,66
95,washingtonst,30,64,6,20,28,35,21,50,20,18,7,3,17,94
96,calpoly,19,53,4,11,20,27,8,29,5,13,4,1,21,62
96,sanfrancisco,23,47,6,16,21,27,9,34,6,15,4,0,22,73
97,santaclara,28,62,5,18,23,35,11,36,12,14,10,2,21,84
97,calstbakersfield,28,66,8,18,17,26,19,48,8,22,2,7,26,81
98,stanford,21,56,5,17,17,26,7,33,10,11,7,1,19,64
98,sandiego,30,57,3,14,14,20,7,40,10,14,6,6,20,77
99,mcneesest,23,58,10,25,17,23,4,29,14,19,7,2,22,73
99,northerncolorado,34,59,11,19,22,29,7,35,21,14,12,4,18,101
100,pacific,28,65,2,19,9,21,13,45,12,12,5,3,28,67
100,pepperdine,21,55,3,12,19,33,11,42,6,16,6,0,22,64
101,NMSU,24,61,3,17,17,29,10,33,6,15,3,3,21,68
101,stmarys,34,63,12,26,20,24,10,42,21,12,7,4,23,100
102,southernutah,18,46,3,9,9,13,6,26,7,18,6,4,21,48
102,hawaii,24,59,3,16,14,20,19,41,17,11,6,5,13,65
103,davidson,24,51,6,17,8,9,5,31,17,15,2,1,22,62
103,butler,22,53,9,24,20,25,6,27,13,10,9,4,16,73
104,belmont,27,53,7,18,17,24,1,24,16,15,4,4,23,78
104,washington,32,75,7,17,25,29,21,48,17,10,6,5,20,96
105,mountstmarys,27,62,6,19,11,18,5,30,11,15,9,6,21,71
105,oklahoma,32,71,6,16,25,28,13,51,20,15,3,2,19,95
106,creighton,28,58,8,23,16,23,8,33,16,13,6,3,20,80
106,dayton,34,69,9,27,13,18,13,39,20,9,4,4,23,90
107,floridaAM,21,58,5,20,12,22,7,32,12,24,9,2,18,59
107,georgiatech,39,81,8,20,14,20,19,55,19,18,17,3,20,100
108,northflorida,27,55,7,15,4,5,5,22,16,10,6,1,14,65
108,notredame,28,50,14,25,16,19,8,29,21,11,7,4,8,86
109,seattle,21,68,6,20,16,24,10,40,9,16,6,1,27,64
109,oklahomast,29,64,2,15,26,39,9,52,10,16,6,3,23,86
110,MVSU,26,62,11,26,11,18,5,28,14,13,9,1,28,74
110,gonzaga,30,54,7,20,25,38,11,43,16,17,6,5,19,92
111,iupui,33,49,10,17,12,16,6,28,20,17,4,4,16,88
111,drake,28,55,13,26,13,15,6,20,17,11,10,2,15,82
112,temple,25,50,4,15,22,27,11,39,14,9,3,5,21,76
112,delaware,20,60,6,20,10,14,11,31,6,9,3,0,22,56
113,princeton,24,41,8,14,15,21,7,28,8,14,4,4,16,71
113,centralmichigan,23,52,10,21,12,16,7,27,10,8,5,0,22,68
114,cornell,24,48,10,18,13,19,7,27,14,14,4,4,18,71
114,alabama,24,52,4,11,15,22,12,33,9,13,7,3,17,67
115,njit,19,60,6,32,14,21,15,38,10,14,2,1,19,58
115,manhattan,29,60,5,12,7,18,15,40,9,14,8,3,19,70
116,marist,26,59,5,19,10,16,11,36,6,14,4,2,18,67
116,rutgers,27,61,7,25,13,21,11,39,19,11,8,9,17,74
117,louisianatech,30,49,4,14,16,24,9,33,13,15,10,3,20,80
117,riogrande,20,47,5,20,17,24,7,24,11,18,3,0,20,62
118,hampton,31,68,8,22,10,17,11,33,18,13,13,3,23,80
118,lasalle,27,55,10,17,19,32,14,43,17,19,7,2,16,83
119,nccentral,23,53,3,11,4,6,7,23,12,24,13,2,18,53
119,miamifl,30,52,9,22,14,20,8,34,19,22,12,5,10,83
120,apallachianst,18,44,4,18,12,23,7,36,6,22,10,4,19,58
120,ETSU,22,54,3,15,15,27,11,34,8,20,8,2,22,62
121,bryant,23,54,5,19,5,7,6,25,13,15,6,4,23,56
121,mercer,27,59,10,29,16,21,14,40,16,12,4,2,12,80
122,portland,21,42,7,13,15,23,7,37,16,16,6,3,24,64
122,easternwashington,15,47,5,18,23,30,6,24,13,10,9,1,21,58
123,ucdavis,22,43,10,20,10,23,1,14,16,22,7,1,19,64
123,oregon,33,63,10,26,19,23,13,42,20,18,14,2,23,95
124,samford,23,44,10,19,12,20,6,24,16,11,6,0,13,68
124,UWGreenBay,28,50,12,21,2,4,6,26,14,11,3,2,22,70
125,houstonbaptist,21,55,1,15,17,23,8,36,13,18,7,3,22,60
125,sacramentost,26,58,4,16,14,18,9,36,14,14,8,5,22,70
126,bucknell,24,60,4,19,13,16,11,31,9,10,5,1,14,65
126,providence,25,65,10,32,16,21,23,46,10,13,6,4,14,76
127,easternillinois,25,51,4,10,18,23,6,24,17,11,3,0,19,72
127,toledo,20,43,8,20,14,18,5,30,15,21,2,2,23,62
128,easternmichigan,28,62,6,15,19,29,8,43,10,9,5,2,18,81
128,oakland,32,77,4,22,9,20,17,47,19,7,4,10,19,77
129,uab,22,56,3,12,18,24,10,35,7,13,5,1,19,65
129,kentst,24,49,8,22,16,22,6,29,13,13,6,4,22,72
130,texasamcc,23,58,5,14,8,17,12,34,10,12,7,1,15,59
130,texastech,25,54,3,15,13,14,8,35,12,16,3,8,15,66
131,portlandst,24,54,10,21,12,17,8,27,12,13,5,3,17,70
131,wrightst,28,51,7,17,12,17,6,28,18,13,5,3,17,75
132,loyolamarymount,30,55,9,20,14,16,9,32,21,11,16,3,24,83
132,northdakota,17,39,6,15,20,33,8,25,6,18,3,3,16,60
133,Scupstate,19,49,6,16,5,12,9,27,8,21,7,3,12,49
133,nebraska,28,58,11,20,9,16,15,39,19,14,12,4,11,76
134,SEMS,14,51,1,11,12,16,8,31,3,14,5,0,26,41
134,stlouis,22,51,4,12,11,23,13,44,11,15,4,6,17,59
135,elon,35,69,13,22,8,12,6,31,18,12,9,4,23,91
135,lipscomb,32,74,5,21,17,30,20,50,18,17,3,5,16,86
136,tennesseemartin,20,53,3,16,20,33,11,34,8,23,9,5,25,63
136,southernillinois,29,58,12,25,21,30,11,36,18,17,9,4,28,91
137,somiss,23,47,6,13,27,39,13,42,11,14,0,0,26,79
137,louisianalafayette,26,54,8,23,12,23,6,20,7,10,5,1,29,72
138,southalabama,23,58,5,16,18,25,14,39,9,12,11,5,24,69
138,rice,22,51,9,17,18,26,10,34,10,15,8,1,23,71
139,southdakota,17,55,5,27,8,12,6,25,11,9,7,2,13,47
139,oregonst,26,50,5,12,5,11,6,42,17,14,6,4,17,62
140,ucriverside,18,55,3,11,12,18,9,43,8,9,2,1,5,51
140,newmexico,28,62,8,22,3,5,4,33,21,4,9,7,14,67
141,montanast,25,57,7,18,4,10,11,34,8,19,6,2,12,61
141,nevada,28,53,8,20,11,15,8,27,15,14,7,10,10,75
142,boisest,29,63,2,10,22,27,11,31,12,12,5,3,20,82
142,montana,32,59,12,20,19,25,8,36,18,12,3,3,20,95
143,ucirvine,17,62,2,10,6,12,9,29,8,13,2,2,16,42
143,texas,35,62,6,13,13,21,10,49,18,13,7,10,15,89
144,valparaiso,29,67,12,27,7,10,6,23,14,9,10,2,23,77
144,unc,32,57,6,15,18,29,11,42,24,14,5,4,15,88
145,loyolamd,26,50,2,7,6,12,5,30,14,18,7,4,28,60
145,westvirginia,29,70,9,29,16,27,20,45,15,13,6,7,17,83
146,portlandst,23,57,3,14,6,7,5,16,10,20,3,4,19,55
146,washington,43,71,8,17,17,23,16,47,25,11,10,4,15,111
147,stetson,16,56,2,17,12,16,6,29,3,16,6,5,16,46
147,florida,31,59,1,13,11,15,12,46,11,18,8,5,18,74
148,wakeforest,34,63,4,12,17,27,14,41,12,15,11,6,26,89
148,eastcarolina,14,57,3,22,27,40,23,43,4,22,8,3,18,58
149,westernillinois,17,59,3,11,13,19,12,31,10,12,9,3,20,50
149,kansasst,31,61,5,17,15,28,17,48,15,13,6,10,16,82
150,floridainternational,15,65,3,25,16,23,5,31,6,8,7,2,26,49
150,tulsa,25,53,3,17,28,37,6,54,17,15,4,9,22,81
151,bethunecookman,15,43,4,12,4,7,3,22,4,13,3,4,23,38
151,olddominion,22,50,4,10,21,24,14,39,11,9,6,6,9,69
152,austinpeay,27,54,5,13,21,32,8,37,13,12,5,0,18,80
152,akron,27,66,8,22,15,25,18,40,10,9,5,2,26,77
153,fairleighdickinson,23,50,5,12,13,18,6,30,10,16,6,1,18,64
153,wichitast,30,65,8,19,12,18,11,37,21,11,9,3,21,80
154,iowa,17,50,5,27,11,16,14,38,9,16,2,2,18,50
154,UTSA,19,48,9,20,15,17,5,27,9,10,9,2,17,62
155,bryant,20,54,7,17,9,12,6,40,10,15,4,5,23,56
155,bucknell,18,54,6,18,17,24,7,36,10,10,6,5,13,59
156,southalabama,21,47,5,14,23,26,4,31,17,18,3,2,23,70
156,sacramentost,19,48,4,15,16,25,6,31,8,20,8,3,22,58
157,southdakota,25,53,11,22,15,22,3,28,12,10,4,3,14,76
157,texasamcc,26,58,10,25,11,17,9,39,13,15,4,5,23,73
158,samford,18,46,4,26,12,14,5,30,14,8,6,1,15,52
158,uab,19,46,8,20,9,18,9,31,12,9,6,1,13,55
159,williammary,24,59,11,30,26,33,9,37,17,19,4,2,26,85
159,harvard,27,60,9,27,24,30,11,34,21,18,8,5,22,87
160,ncat,19,61,7,30,18,25,10,39,11,11,6,3,23,63
160,marshall,28,67,7,26,16,22,15,50,19,11,1,7,18,79
161,hartford,22,54,13,33,12,16,8,26,17,8,4,0,15,69
161,baylor,28,57,7,18,8,15,14,38,10,10,6,5,14,71
162,mercer,24,67,11,30,18,30,13,48,9,10,1,1,21,77
162,providence,30,79,7,32,12,25,19,55,13,3,7,6,24,79
163,alcornst,21,59,3,14,21,31,15,39,10,26,8,4,24,66
163,louisianamonroe,26,55,8,16,22,30,9,36,11,22,12,8,27,82
164,boisest,27,61,8,20,13,19,11,41,17,16,12,2,22,75
164,northdakota,23,50,5,23,9,18,5,29,11,21,4,1,19,60
165,arkansaspinebluff,20,37,3,4,13,21,5,23,5,14,4,0,27,56
165,denver,22,37,11,21,20,29,2,19,16,7,6,4,20,75
166,westernmichigan,26,61,3,17,25,31,11,36,11,16,10,1,31,80
166,detroit,26,51,11,23,23,39,13,35,18,18,5,3,21,86
167,illinoisst,27,52,4,14,24,31,13,42,13,17,1,7,16,82
167,SIUEdwardsville,25,60,4,18,6,9,7,26,9,15,9,1,23,60
168,morganst,20,57,4,14,28,37,16,48,8,10,2,11,19,72
168,umbc,20,62,3,21,14,23,15,40,9,8,7,4,28,57
169,dartmouth,16,47,6,14,6,17,8,31,9,14,9,5,20,44
169,georgemason,23,57,4,15,10,21,15,46,9,14,8,5,17,60
170,lafayette,27,61,7,18,9,11,9,29,10,15,7,5,9,70
170,sacredheart,33,64,11,17,4,8,12,41,19,15,5,3,12,81
171,setonhall,31,59,9,25,16,25,11,40,22,14,6,3,19,87
171,monmouth,26,57,2,10,18,32,11,33,9,10,8,2,19,72
172,MTSU,22,55,4,19,20,23,7,32,7,21,4,1,31,68
172,ohio,24,50,4,11,29,40,8,39,15,20,8,2,22,81
173,navy,23,54,7,17,26,39,9,41,13,19,4,4,21,79
173,longwood,26,64,4,20,20,23,6,35,19,18,12,3,31,76
174,brown,21,47,5,14,8,15,7,31,15,17,4,3,19,55
174,virginiatech,26,56,7,17,10,18,9,33,15,8,5,5,16,69
175,oregonst,19,45,4,12,18,22,11,35,5,20,7,3,18,60
175,texastech,23,52,7,17,11,13,6,23,11,13,6,1,17,64
176,UWGreenBay,33,61,10,17,11,16,5,37,15,16,6,1,24,87
176,kentst,30,70,7,22,19,25,15,42,13,9,6,6,17,86
177,georgewashington,27,56,2,6,20,44,14,42,10,15,10,5,27,76
177,Ncwilmington,22,56,10,27,17,29,11,38,14,20,4,3,32,71
178,houstonbaptist,16,51,2,17,12,19,12,46,7,22,1,2,17,46
178,rice,18,58,3,16,21,25,11,38,8,11,7,5,19,60
179,northernarizona,27,63,5,15,11,17,6,32,16,13,6,3,22,70
179,arizona,30,62,5,20,22,29,9,40,12,12,6,6,14,87
180,loyolamarymount,26,59,4,8,7,14,14,39,9,17,5,6,15,63
180,montana,23,53,6,18,12,15,6,29,11,12,2,3,13,64
181,vermont,20,60,4,19,14,19,11,41,12,11,8,3,19,58
181,buffalo,17,55,3,16,20,26,11,40,10,13,6,7,19,57
182,IPFW,16,47,3,13,11,15,4,22,7,14,3,0,20,46
182,wisconsin,28,49,6,18,13,17,7,33,13,13,7,11,16,75
183,coloradost,20,57,5,17,8,12,12,31,8,19,4,3,19,55
183,oregon,23,53,7,20,15,21,10,37,9,15,7,7,20,68
184,fordham,21,70,5,26,8,12,11,45,7,12,7,4,25,55
184,fairfiield,15,51,5,19,28,41,13,47,8,14,7,7,16,63
185,idaho,21,50,6,16,17,20,7,28,2,16,5,3,23,65
185,texassouthern,23,51,5,13,21,27,6,22,7,8,12,4,21,72
186,chicagost,16,56,4,9,14,18,13,38,5,19,7,3,25,50
186,iowast,22,54,9,16,19,30,15,44,14,16,7,10,16,72
187,idahost,30,64,2,13,8,11,14,39,9,11,3,2,24,69
187,bradley,23,46,11,22,17,25,5,26,14,8,3,4,15,74
188,belmont,24,51,6,18,19,26,9,30,15,18,5,1,23,73
188,wrightst,29,51,8,17,16,20,4,24,17,12,5,2,24,82
189,northerncolorado,24,56,5,17,20,28,8,27,10,15,14,2,23,73
189,southernutah,18,40,1,7,14,27,10,35,4,30,9,3,17,51
190,calpoly,17,44,2,8,17,27,7,38,2,18,3,3,19,53
190,stanford,26,62,7,21,11,19,10,36,13,9,6,5,18,70
191,mcneesest,28,67,9,19,0,0.0000001,10,27,15,6,4,2,21,65
191,hawaii,22,47,7,22,22,30,10,38,17,9,4,2,11,73
192,miamioh,23,48,15,28,9,12,5,25,13,16,7,4,22,70
192,kentucky,26,53,6,11,14,24,15,37,11,15,8,7,14,72
193,pennsylvania,20,58,9,32,16,27,6,27,13,14,10,0,18,65
193,villanova,37,63,11,21,18,23,12,45,19,15,8,4,22,103
194,coastalcarolina,10,39,6,17,11,19,13,34,8,0,0,1,18,49
194,duke,24,54,6,23,20,24,12,40,14,12,4,5,17,74
195,colgate,25,53,8,16,5,6,10,27,11,18,8,0,15,63
195,connecticut,32,58,8,19,5,10,9,29,20,13,7,8,10,77
196,stephenfaustin,15,49,3,14,9,12,4,26,9,17,9,0,15,42
196,minnesota,29,53,11,19,13,14,6,34,21,15,13,8,11,82
197,stfrancispa,26,54,13,19,7,10,5,21,16,16,7,1,24,72
197,notredame,34,61,12,23,15,22,14,40,20,12,8,4,13,95
198,lipscomb,27,63,9,18,10,19,12,36,14,23,8,1,25,73
198,vanderbilt,33,56,7,17,22,29,7,32,11,17,9,5,19,95
