Game.,Team,FGM,FGA,X3PM,X3PA,FTM,FTA,OREB,TR,AST,TO,STL,BLK,PF,PTS
120,charlotte,25,54,7,22,33,49,12,43,12,17,9,3,26,90
121,vermont,26,55,6,14,22,27,10,44,16,20,3,2,26,80
121,siena,25,68,3,14,23,29,12,30,10,9,13,4,21,76
122,texassouthern,16,41,1,12,13,18,7,37,7,22,3,4,16,46
122,drake,20,58,9,25,11,16,10,30,16,9,14,1,16,60
123,indianast,27,59,12,26,8,14,8,32,16,12,8,5,19,74
123,loyolachicago,29,56,11,23,17,25,12,38,13,10,4,5,17,86
124,riogrande,21,53,5,15,20,30,10,34,8,13,8,2,22,67
124,easternkentucky,13,40,5,16,22,29,8,32,9,22,2,3,29,53
125,SEMS,21,50,7,15,7,14,4,32,12,18,4,4,23,56
125,uab,27,62,5,24,19,24,8,38,19,7,10,4,17,78
126,harvard,18,55,5,22,12,15,12,41,14,24,8,3,20,53
126,georgemason,26,56,5,15,9,20,7,34,18,17,13,7,19,66
127,davidson,23,52,6,18,12,18,8,29,15,16,6,0,25,64
127,pennsylvania,21,45,6,19,21,32,8,34,8,18,8,5,18,69
128,quinnipiac,30,57,7,17,17,22,11,37,15,15,4,2,29,84
128,yale,21,50,5,21,28,36,8,27,5,12,5,3,22,75
129,navy,15,56,4,21,12,16,5,31,7,25,11,3,17,46
129,buffalo,35,74,11,31,7,15,18,65,21,19,15,11,17,88
130,bryant,16,54,8,26,9,17,8,31,10,17,3,4,24,49
130,kentst,34,69,7,13,15,23,16,51,15,8,9,1,17,90
131,iona,23,57,5,19,17,23,9,27,13,14,7,3,21,68
131,clevelandst,25,52,6,19,22,23,8,38,11,18,10,3,19,78
132,floridaatlantic,24,59,4,12,33,46,15,43,9,11,6,4,26,85
132,UWMilwaukee,26,59,9,26,15,34,13,40,10,13,3,3,28,76
133,binghamton,22,48,3,11,15,18,4,20,7,7,8,6,14,62
133,colgate,23,56,3,18,11,13,10,36,15,10,1,2,18,60
134,fairfiield,21,46,1,11,19,29,7,39,9,15,7,3,18,62
134,sacredheart,17,54,6,21,5,9,8,29,9,15,8,1,28,45
135,manhattan,19,41,3,8,34,46,10,36,4,14,4,5,18,75
135,njit,24,65,9,33,13,24,18,38,16,9,4,3,32,70
136,robertmorris,21,61,6,22,7,9,10,44,11,11,9,3,28,55
136,stpeters,6,36,2,16,16,32,10,38,4,19,1,4,16,30
137,centralconnecticutst,18,41,7,18,21,29,4,31,8,18,10,10,16,64
137,hartford,24,65,6,22,8,9,14,39,9,16,7,6,26,62
138,charleston,35,55,9,16,14,17,4,25,20,15,5,1,20,93
138,holycross,33,64,5,17,13,22,14,33,16,17,8,1,19,84
139,Scupstate,12,54,4,24,7,11,10,32,3,12,5,2,19,35
139,michigan,22,50,7,22,15,21,10,45,12,12,6,3,14,66
140,montanast,22,59,12,28,3,9,10,30,15,12,6,3,21,59
140,hawaii,29,59,10,23,9,20,15,48,14,12,7,3,13,77
141,princeton,23,50,6,16,8,19,7,31,14,27,7,3,15,60
141,duke,36,65,14,26,11,12,7,29,26,14,10,5,17,97
142,canisius,24,70,9,35,10,16,12,43,14,13,5,7,20,67
142,syracuse,33,79,9,23,11,20,19,58,18,11,5,6,14,86
143,iupui,18,52,4,23,16,20,11,27,3,17,7,1,20,56
143,gonzaga,35,58,5,18,11,19,13,37,19,14,8,3,18,86
144,howard,15,61,1,7,9,16,12,38,8,12,6,4,18,40
144,purdue,25,58,13,28,13,22,12,49,21,11,4,9,19,76
145,toledo,17,44,5,16,10,12,4,26,12,18,3,0,11,49
145,temple,36,66,6,19,4,7,8,32,26,6,12,2,11,82
146,prairieviewam,21,50,7,18,6,8,3,16,9,15,5,1,22,55
146,wisconsin,34,68,13,31,18,22,23,51,22,12,9,5,11,99
147,floridast,35,68,7,18,20,25,15,42,12,20,20,11,22,97
147,ncgreensboro,27,70,4,15,15,23,17,39,12,26,7,3,21,73
148,idahost,16,57,1,12,9,18,11,24,6,11,6,0,16,42
148,arizona,31,52,11,21,17,21,9,39,22,12,8,4,17,90
149,UCSB,22,51,6,16,20,24,5,30,9,13,6,5,19,70
149,oregon,26,59,6,23,14,23,6,32,12,10,5,4,19,72
150,texasarlington,21,43,7,16,7,11,5,35,14,23,2,2,17,56
150,oregonst,27,63,8,28,9,15,10,31,11,11,11,2,16,71
151,floridaatlantic,28,66,11,29,8,13,8,24,10,5,4,4,22,75
151,portland,28,54,9,20,24,26,9,45,15,11,1,5,15,89
152,alabamast,16,59,3,22,12,13,10,33,7,16,8,4,21,47
152,iowast,26,54,6,13,16,22,9,42,19,12,11,6,14,74
153,bucknell,23,51,9,19,6,11,5,30,17,18,2,1,25,61
153,marquette,22,48,5,13,23,34,7,35,12,14,11,1,15,72
154,mercer,22,54,8,28,22,33,9,32,11,20,11,3,31,74
154,utep,25,49,5,12,32,44,7,39,16,15,7,2,26,87
155,northernarizona,25,56,10,24,10,13,8,31,16,13,4,6,27,70
155,creighton,20,55,5,22,29,33,11,37,9,8,6,1,15,74
156,calstbakersfield,26,67,10,26,18,31,17,49,9,15,6,5,28,80
156,sacramentost,23,58,3,16,29,42,11,41,14,15,5,2,25,78
157,calpoly,25,57,5,12,21,30,10,43,14,24,15,1,22,76
157,seattle,16,59,5,22,23,29,15,40,9,24,9,6,25,60
158,UWMilwaukee,25,50,5,15,18,33,6,35,9,14,6,3,24,73
158,ucdavis,22,56,5,18,13,17,6,32,15,14,6,2,28,62
159,wrightst,15,46,4,14,10,23,2,20,9,12,9,1,20,44
159,indiana,24,40,4,9,15,21,4,40,14,20,6,5,24,67
160,southdakotast,29,67,10,21,11,15,8,37,18,10,11,4,21,79
160,iowa,24,59,3,10,18,25,9,45,10,18,3,2,17,69
161,chicagost,31,72,1,8,18,22,12,42,18,30,7,0,34,81
161,depaul,42,71,5,22,25,34,9,37,32,20,14,7,23,114
162,liberty,21,59,5,17,4,7,12,36,14,15,3,2,26,51
162,notredame,23,55,10,28,16,25,14,42,16,12,4,4,11,72
163,cornell,22,61,5,24,19,27,10,29,13,15,4,4,24,68
163,setonhall,28,65,10,28,26,30,15,46,17,15,6,5,24,92
164,arkansaslittlerock,22,56,3,17,17,20,6,33,10,16,5,3,30,64
164,stbonaventure,22,49,3,17,30,37,6,36,12,15,4,4,23,77
165,SIUEdwardsville,23,59,8,29,10,16,5,28,13,14,4,2,27,64
165,illinoisst,28,54,3,10,33,36,5,38,13,9,8,5,19,92
166,easternkentucky,18,45,6,15,22,30,7,35,9,14,4,4,19,64
166,indianast,18,54,5,18,18,26,11,37,9,13,4,6,23,59
167,easternillinois,16,51,3,13,11,19,13,42,6,20,3,3,25,46
167,ballst,25,62,6,19,21,36,16,43,14,7,11,2,19,77
168,ncat,19,47,7,19,16,20,10,34,12,23,5,5,22,61
168,moreheadst,28,69,7,21,21,26,19,42,13,10,12,3,20,84
169,alcornst,22,63,3,11,21,28,11,38,4,14,7,2,31,68
169,houston,30,57,6,15,22,37,9,41,20,13,9,6,25,88
170,grambling,18,49,9,24,12,30,7,25,13,19,9,2,21,57
170,rice,30,57,6,16,20,21,11,45,15,18,6,3,25,86
171,northdakotast,22,46,3,7,18,22,8,27,8,10,3,1,13,65
171,denver,19,42,6,21,10,12,3,20,11,13,1,1,20,54
172,westernillinois,19,36,5,13,16,24,4,24,9,16,2,3,21,59
172,savannahst,17,44,4,15,14,21,9,25,8,9,5,2,20,52
173,kentst,26,65,4,20,10,13,14,47,16,16,1,8,24,66
173,clevelandst,25,68,4,16,15,29,17,42,11,8,7,1,18,69
174,maine,17,52,6,24,19,31,7,28,11,17,4,3,24,59
174,maryland,29,61,6,15,25,33,14,48,9,14,8,4,24,89
175,vmi,32,66,14,32,16,23,8,41,16,15,5,4,18,94
175,umbc,28,67,6,24,15,23,8,39,17,12,7,0,20,77
176,bryant,24,60,11,29,15,19,14,41,15,22,8,3,22,74
176,iona,24,53,9,25,15,24,8,30,14,19,9,9,19,72
177,lafayette,27,53,11,20,8,9,5,23,19,16,7,0,18,73
177,rider,30,54,9,20,11,19,9,32,16,13,6,4,13,80
178,riogrande,19,56,5,20,14,19,7,30,9,14,6,0,20,57
178,loyolachicago,25,53,9,18,20,26,12,39,17,12,7,6,17,79
179,calstfullerton,25,62,9,32,11,13,13,30,11,16,7,2,19,70
179,hawaii,28,54,10,24,18,23,10,28,15,14,8,6,15,84
180,montanast,18,47,8,16,21,30,6,30,8,10,4,1,18,65
180,centralmichigan,21,55,4,17,12,18,9,32,7,12,5,3,24,58
181,valparaiso,17,62,2,19,8,16,14,33,9,12,4,2,19,44
181,kansas,31,58,7,21,10,14,9,47,20,15,5,9,17,79
182,miamifl,20,61,3,19,25,36,20,51,5,18,5,5,29,68
182,memphis,19,56,4,22,30,39,11,31,10,12,10,6,29,72
183,tulane,19,53,7,21,8,12,6,30,14,13,6,0,12,53
183,georgetown,26,54,12,29,5,10,6,34,16,14,12,2,16,69
184,siena,26,51,9,17,8,15,5,32,12,24,6,2,24,69
184,minnesota,25,57,7,22,19,30,14,36,17,15,15,6,14,76
185,williammary,18,52,3,15,10,18,12,33,12,13,4,0,17,49
185,richmond,27,49,9,24,10,14,4,29,16,13,9,3,21,73
186,ETSU,15,45,1,10,8,17,13,39,2,25,7,5,20,39
186,murrayst,17,45,6,20,10,20,11,30,10,16,12,4,19,50
187,pepperdine,26,51,5,12,12,17,7,26,10,18,9,3,20,69
187,ucla,30,57,5,16,14,25,12,35,21,13,7,2,18,79
188,oakland,23,50,5,18,27,35,9,43,13,17,5,6,23,78
188,ohio,23,68,10,28,10,22,17,41,15,14,8,0,32,66
189,houstonbaptist,25,62,7,19,21,32,14,57,14,30,9,3,26,78
189,northwesternst,33,77,9,26,12,25,16,41,17,17,16,14,28,87
190,sandiego,17,45,6,22,8,9,5,27,9,18,6,4,20,48
190,stanford,24,59,3,16,13,23,16,40,14,11,7,4,14,64
191,santaclara,27,62,9,25,10,14,10,29,12,11,4,2,23,73
191,USC,31,54,6,11,18,26,8,32,7,8,2,2,13,86
192,arkansaspinebluff,10,40,5,19,15,28,4,23,6,13,8,0,19,40
192,nebraska,29,46,7,20,18,27,5,36,19,14,2,3,20,83
193,hampton,22,72,3,21,9,21,16,43,8,9,12,4,24,56
193,wakeforest,20,50,3,9,20,29,8,47,8,19,8,10,21,63
194,winthrop,21,59,5,15,7,11,8,34,9,12,6,3,12,54
194,VCU,26,52,11,24,4,8,2,31,19,15,5,6,14,67
195,pacific,20,51,5,22,19,20,7,41,12,15,5,4,15,64
195,nevada,21,61,3,13,8,12,11,33,9,11,6,4,18,53
196,nccentral,22,50,8,18,11,17,7,34,10,20,10,8,18,63
196,oklahoma,22,67,4,22,23,27,21,46,12,13,13,3,15,71
197,texasAM,31,60,7,21,17,21,7,32,19,12,16,1,26,86
197,texasamcc,21,45,3,13,20,30,7,31,9,20,7,2,21,65
198,wofford,22,46,6,14,20,26,6,25,13,17,4,2,26,70
198,clemson,26,50,4,11,22,30,9,29,12,12,9,3,25,78
