Game.,Team,FGM,FGA,X3PM,X3PA,FTM,FTA,OREB,TR,AST,TO,STL,BLK,PF,PTS
68,airforce,29,51,9,17,14,19,8,38,18,12,7,3,14,81
69,butler,30,56,12,27,5,6,9,38,20,8,7,2,17,77
69,tulane,15,45,1,10,6,11,6,24,13,13,5,2,8,37
70,sanjosest,24,60,6,22,13,19,11,44,7,20,3,3,15,67
70,UCSB,26,66,10,27,13,14,10,35,16,15,11,2,14,75
71,hawaii,21,63,5,19,12,14,14,44,14,19,4,5,23,59
71,unlv,23,54,7,22,20,28,9,36,11,14,8,13,15,73
72,portland,15,46,4,12,14,20,7,35,10,18,3,1,10,48
72,oregonst,27,65,4,17,7,9,11,40,17,12,13,2,18,65
73,oralroberts,23,53,4,17,15,22,8,32,15,19,10,3,22,65
73,loyolamarymount,27,55,1,8,13,19,8,32,18,19,7,3,18,68
74,northdakotast,32,51,3,5,24,29,6,27,15,7,3,3,17,91
74,idaho,26,52,7,20,17,21,7,19,12,9,3,2,24,76
75,denver,20,51,5,18,19,21,6,33,14,22,2,1,19,64
75,colorado,31,70,5,21,11,21,21,46,16,18,13,2,18,78
76,northernarizona,20,60,6,13,11,14,7,32,14,20,6,0,24,57
76,kansas,34,63,6,13,17,25,12,42,17,14,13,7,16,91
77,loyolachicago,27,62,4,17,17,21,9,30,10,14,3,3,18,75
77,ohiost,29,56,9,17,20,26,13,39,12,16,6,6,18,87
78,hartford,22,49,9,26,6,11,3,23,14,14,10,1,19,59
78,georgetown,22,53,6,23,19,24,10,39,9,12,3,5,15,69
79,pennsylvania,20,52,8,26,12,20,11,32,16,20,8,3,23,60
79,syracuse,27,50,8,18,16,27,8,34,17,18,14,8,17,78
80,coastalcarolina,19,54,2,15,6,11,9,28,8,16,6,0,25,46
80,xavier,26,52,5,17,22,32,14,40,15,11,6,4,16,79
81,hofstra,27,62,10,36,18,29,7,30,15,12,5,0,26,82
81,charlotte,28,52,9,21,23,32,8,43,9,18,2,2,26,88
82,SDSU,30,64,3,6,11,14,7,34,13,11,11,4,20,74
82,stmarys,28,69,8,26,9,16,17,49,12,18,5,10,16,73
83,depaul,22,46,7,23,7,13,6,33,13,18,5,0,18,58
83,bradley,27,48,13,25,11,22,5,29,19,11,9,0,20,78
84,davidson,25,62,7,28,11,13,13,34,13,16,4,1,25,68
84,michigan,25,50,5,15,23,31,10,38,15,15,9,1,17,78
85,bucknell,14,47,7,18,14,16,6,35,11,20,6,4,20,49
85,albany,19,54,5,20,12,17,10,36,9,14,9,2,15,55
86,williammary,21,53,8,21,10,18,9,37,16,19,6,1,24,60
86,kansasst,24,80,6,29,16,27,25,59,16,9,8,8,18,70
87,georgemason,31,52,5,13,12,16,8,35,17,17,6,1,10,79
87,clevelandst,30,62,9,24,5,7,8,23,17,10,10,2,17,74
88,calstnorthridge,22,56,6,13,23,30,9,39,15,27,9,8,27,73
88,oregon,27,67,8,27,22,25,9,40,18,21,9,4,20,84
89,toledo,27,58,7,20,5,7,6,30,13,21,5,6,26,66
89,missourist,26,50,9,20,18,29,10,32,21,18,4,9,18,79
90,navy,19,49,7,22,4,6,5,22,10,11,5,0,22,49
90,stjohns,23,42,7,17,19,28,7,33,13,11,5,5,10,72
91,northflorida,21,49,3,8,5,12,5,22,10,20,8,4,14,50
91,loyolamd,26,45,5,15,8,11,5,34,12,25,14,2,16,65
92,southdakotast,28,57,6,21,4,12,9,36,19,16,4,1,20,66
92,alabamaAM,23,62,6,22,18,25,15,39,10,11,3,3,15,70
93,charlestonsouthern,26,55,7,21,10,21,10,22,12,11,6,1,21,69
93,furman,32,54,6,14,18,23,15,43,18,15,4,2,20,88
94,northerncolorado,16,43,2,9,8,13,10,32,9,26,3,3,23,42
94,ballst,29,68,7,17,16,24,20,42,19,8,12,2,17,81
95,maine,28,67,5,20,10,15,15,42,12,14,5,4,29,71
95,harvard,20,45,7,18,28,37,6,29,11,14,8,2,16,75
96,ncat,22,61,9,33,16,25,13,35,13,15,13,0,21,69
96,stetson,23,45,12,24,14,22,3,31,16,23,4,2,22,72
97,charleston,25,59,6,20,16,24,11,36,16,11,5,7,15,72
97,georgiast,24,55,7,14,11,15,4,33,14,16,4,3,22,66
98,centralconnecticutst,23,53,4,18,19,25,9,35,11,25,8,6,22,69
98,easternmichigan,23,57,10,28,20,23,8,31,15,19,12,2,18,76
99,marist,21,62,10,32,14,21,9,26,11,13,6,4,30,66
99,ohio,25,45,5,13,28,42,11,44,11,19,8,4,22,83
100,jamesmadison,33,66,9,20,7,13,14,31,18,15,5,2,27,82
100,wakeforest,31,51,6,15,23,34,10,31,15,13,7,5,17,91
101,umbc,20,61,8,26,8,13,12,34,13,14,8,4,20,56
101,stpeters,22,49,10,20,13,21,9,39,15,19,8,6,16,67
102,samhoustonst,21,53,5,18,17,30,12,44,10,22,4,3,19,64
102,texastech,31,69,6,15,11,20,13,40,19,12,11,3,23,79
103,austinpeay,25,64,4,19,8,18,13,37,11,15,8,7,25,62
103,dayton,24,55,9,23,21,32,14,42,13,15,4,8,20,78
104,njit,20,45,3,16,13,24,10,36,9,21,11,1,21,56
104,manhattan,19,57,4,24,13,18,14,37,10,19,9,3,18,55
105,vmi,23,52,8,25,14,17,5,24,7,20,13,4,18,68
105,princeton,25,54,10,26,13,21,11,37,20,22,7,0,14,73
106,boisest,26,63,6,25,21,30,8,41,11,22,2,3,29,79
106,wyoming,27,69,8,23,32,40,14,49,11,15,9,0,24,94
107,nichollsst,23,64,4,25,5,6,10,19,14,17,14,1,14,55
107,mississippist,33,50,12,26,12,19,12,44,19,29,11,4,12,90
108,sandiego,20,49,1,13,21,26,7,29,7,20,8,3,26,62
108,stephenfaustin,25,51,6,12,15,23,7,33,10,20,5,2,26,71
109,portlandst,31,55,14,22,18,27,7,17,18,14,9,5,25,94
109,lehigh,30,48,4,8,26,31,12,31,12,21,7,2,22,90
110,arkansasst,23,42,7,16,8,11,5,23,17,20,3,6,27,61
110,olddominion,23,56,6,19,17,26,15,33,13,12,9,2,16,69
111,siena,28,60,5,14,11,21,6,22,13,16,12,1,16,72
111,stanford,37,65,8,20,10,14,13,44,27,20,7,6,16,92
112,ncgreensboro,22,64,3,20,33,41,13,45,10,21,10,6,33,80
112,marshall,25,67,5,25,27,44,18,50,13,23,11,6,30,82
113,army,21,47,7,13,9,14,7,29,11,21,4,2,20,58
113,missouri,24,49,10,18,9,21,10,30,15,16,7,3,14,67
114,stfrancisny,19,55,0,6,14,17,11,45,7,24,4,4,16,52
114,utep,22,62,6,20,4,10,15,37,11,17,13,3,22,54
115,dartmouth,24,57,2,13,11,18,7,24,9,18,9,3,23,61
115,massachusetts,39,63,5,16,15,23,11,41,19,18,10,7,20,98
116,iupui,25,62,8,25,16,17,15,43,9,25,5,6,26,74
116,kentst,25,50,6,12,25,33,6,22,17,16,12,6,18,81
117,uab,28,57,10,22,10,14,15,31,20,23,12,2,20,76
117,radford,19,45,7,17,18,23,12,28,11,27,13,1,16,63
118,morganst,24,59,3,13,16,20,11,36,8,20,8,0,18,67
118,eastcarolina,32,62,9,21,13,20,10,37,22,16,7,4,15,86
119,monmouth,25,53,8,21,7,9,11,36,16,25,5,6,22,65
119,clemson,28,57,9,20,12,22,10,27,18,15,12,6,14,77
120,ucriverside,21,48,5,16,17,24,11,35,11,18,7,3,16,64
120,easternillinois,23,60,2,9,7,13,12,32,7,13,8,2,21,55
121,binghamton,24,71,4,24,7,12,13,47,4,22,10,2,26,59
121,longisland,24,59,7,26,18,27,8,43,11,21,5,3,18,73
122,tennesseemartin,17,54,5,21,10,20,10,35,6,16,5,2,21,49
122,cincinnati,24,59,7,27,12,21,10,41,14,14,9,3,17,67
123,floridainternational,19,59,9,27,3,4,8,30,10,17,1,6,17,50
123,miamifl,30,62,5,15,8,18,17,46,14,13,9,8,12,73
124,westernkentucky,38,64,11,21,9,16,13,38,21,11,8,3,19,96
124,kennesawst,18,56,6,21,13,22,15,33,8,15,3,5,21,55
125,wrightst,19,42,6,13,13,14,5,29,11,16,5,2,18,57
125,miamioh,18,46,8,22,12,17,7,26,12,13,6,2,17,56
126,calpoly,22,59,8,29,4,6,9,30,10,13,9,3,21,56
126,portland,18,48,2,16,15,19,9,42,8,21,5,1,15,53
127,jacksonvillest,20,54,3,20,11,18,14,36,9,15,3,2,23,54
127,neworleans,23,53,7,19,13,18,9,35,15,11,5,1,20,66
128,texassouthern,23,63,5,11,13,26,17,43,15,22,10,5,27,64
128,lamar,21,58,7,23,23,37,19,48,10,23,5,1,25,72
129,washingtonst,29,48,6,10,10,17,4,41,15,9,3,8,19,74
129,UWMilwaukee,18,63,6,25,12,20,9,30,8,4,6,4,17,54
130,louisianamonroe,15,55,3,22,7,8,10,27,8,11,8,2,18,40
130,iowast,25,60,3,17,15,16,15,48,11,12,3,3,14,68
131,highpoint,32,65,5,16,12,19,13,42,16,11,9,3,21,81
131,howard,22,51,7,14,11,22,7,31,12,17,6,2,17,62
132,SELA,23,51,9,21,10,12,6,27,7,9,4,0,17,65
132,oregonst,27,49,3,10,6,10,3,25,11,10,6,6,12,63
133,southalabama,23,70,7,27,10,17,14,34,9,7,7,2,27,63
133,fresnost,22,52,5,19,24,36,14,50,14,18,2,9,20,73
134,westernmichigan,24,61,10,23,9,16,7,29,14,15,10,2,17,67
134,pittsburgh,35,59,7,14,9,14,6,37,23,17,5,4,15,86
135,kentst,24,59,4,15,7,11,13,33,10,20,6,2,17,59
135,ohiost,28,51,13,26,12,15,9,27,18,18,8,7,14,81
136,mercer,19,56,5,16,5,12,12,38,7,22,7,2,24,48
136,wisconsin,27,63,6,18,12,27,15,45,16,10,6,5,13,72
137,arizona,31,65,9,23,19,25,12,36,20,15,3,2,27,90
137,virginia,28,61,8,17,29,38,12,36,13,11,8,1,24,93
138,columbia,15,51,4,17,9,14,6,27,7,19,6,1,28,43
138,duke,28,48,6,16,24,36,10,38,16,12,11,11,18,86
139,pepperdine,29,64,9,22,24,35,8,30,17,23,11,2,25,91
139,washington,36,68,4,17,23,30,17,43,23,24,5,7,27,99
140,utep,23,76,10,30,13,18,17,42,15,16,7,1,27,69
140,syracuse,24,55,5,15,30,41,13,51,14,23,11,11,17,83
141,mcneesest,24,59,4,17,13,21,16,33,8,17,7,5,20,65
141,floridast,32,60,5,17,16,21,9,35,13,12,4,1,16,85
142,easternmichigan,16,49,4,18,15,17,6,30,9,20,5,1,20,51
142,michigan,32,65,3,16,13,19,12,41,19,11,14,8,17,80
143,portlandst,24,68,2,25,18,22,8,33,14,20,4,4,23,68
143,oregon,39,78,17,32,21,25,15,49,23,15,12,6,23,116
144,ucdavis,22,66,6,23,23,35,4,36,10,24,13,4,24,73
144,georgiasouthern,46,92,9,25,15,24,19,65,29,19,10,6,23,116
145,southdakotast,36,75,2,20,15,22,18,59,19,33,8,0,24,89
145,vmi,39,91,15,47,11,20,14,37,22,15,20,1,21,104
146,ucriverside,22,62,9,28,11,21,14,39,13,20,5,1,19,64
146,louisianamonroe,27,60,6,21,16,17,11,42,14,19,10,0,22,76
147,northtexas,27,50,13,23,23,29,4,35,13,20,6,3,30,90
147,charlotte,19,59,6,29,28,37,10,33,6,11,7,1,24,72
148,arkansasst,22,53,9,17,14,20,6,36,14,14,5,3,16,67
148,monmouth,26,61,7,22,10,16,6,36,17,12,2,10,19,69
149,davidson,35,64,11,24,10,12,5,39,25,19,8,2,17,91
149,centralconnecticutst,24,65,7,22,9,14,10,36,16,21,8,2,16,64
150,alabamaAM,14,40,4,16,7,11,8,22,3,18,2,3,18,39
150,princeton,16,36,8,22,16,20,5,24,9,12,12,1,14,56
151,army,21,46,10,21,11,16,5,32,16,20,9,1,23,63
151,ncat,11,46,6,30,21,27,8,32,7,21,9,0,18,49
152,SELA,20,50,11,29,12,14,9,30,16,9,5,4,12,63
152,portland,23,52,3,14,6,7,9,31,10,11,2,1,15,55
153,sacramentost,23,64,4,15,6,12,13,36,9,16,4,4,19,56
153,newmexico,34,59,9,21,15,21,5,33,18,9,5,4,14,92
154,stfrancisny,19,51,4,13,14,25,7,33,12,21,5,1,25,56
154,pennsylvania,27,50,11,20,21,29,6,34,22,17,14,3,20,86
155,calstnorthridge,22,49,7,13,23,33,10,30,11,21,8,2,34,74
155,lehigh,19,43,3,16,27,42,10,29,10,22,11,4,29,68
156,easternillinois,24,58,5,14,1,2,10,34,13,10,9,2,12,54
156,iowast,22,51,6,16,6,8,7,32,14,11,6,3,4,56
157,washingtonst,33,55,8,17,10,17,12,30,22,15,9,3,13,84
157,radford,25,45,5,11,12,16,4,17,8,18,7,2,15,67
158,jacksonville,23,66,6,21,12,17,9,35,13,22,17,7,21,64
158,savannahst,22,52,6,11,17,22,9,44,13,29,10,6,17,67
159,fairfiield,21,52,4,17,19,22,6,31,16,23,6,1,24,65
159,holycross,21,51,6,18,19,26,12,33,15,24,16,6,24,67
160,howard,26,58,11,28,23,33,9,29,15,14,5,2,22,86
160,tennesseemartin,27,62,8,25,19,25,15,40,16,19,4,1,31,81
161,clemson,29,58,7,17,9,13,7,47,16,17,2,4,21,74
161,olddominion,25,67,9,31,11,21,12,34,14,7,8,1,16,70
162,calpoly,25,59,4,20,11,19,11,36,12,18,8,5,23,65
162,oregonst,25,53,6,14,22,34,8,39,15,15,7,2,16,78
163,UWGreenBay,22,50,2,7,11,17,6,29,10,16,4,1,24,57
163,oakland,21,43,7,18,25,35,6,31,10,12,11,1,23,74
164,illinoisst,20,57,8,26,7,9,11,32,10,20,7,5,21,55
164,someth,19,48,1,10,18,25,10,36,7,22,8,5,18,57
165,stetson,17,56,2,16,9,11,11,36,8,17,5,2,18,45
165,missouri,25,56,6,19,10,18,10,40,15,13,11,4,17,66
166,citadel,15,52,3,22,8,17,13,31,9,10,6,0,26,41
166,michiganst,21,45,8,17,23,30,12,36,16,10,5,6,21,73
167,loyolachicago,28,50,8,19,13,18,9,30,19,17,3,3,16,77
167,iupui,27,66,9,25,10,12,15,33,11,12,6,0,19,73
168,uab,28,60,11,20,8,16,14,39,16,14,8,3,22,75
168,UWMilwaukee,18,56,8,28,16,20,12,35,8,20,2,0,19,60
169,highpoint,20,59,9,25,2,5,10,33,6,15,0,5,21,51
169,cincinnati,23,55,6,17,11,19,11,40,11,14,7,2,14,63
170,floridaAM,20,56,4,15,10,18,10,33,13,23,8,2,20,54
170,maryland,34,68,12,26,13,18,12,45,24,17,9,10,16,93
171,nichollsst,23,51,13,32,4,9,6,26,14,15,3,2,20,63
171,northerniowa,21,55,10,29,16,22,14,39,12,13,4,3,14,68
172,riogrande,17,45,3,10,27,37,6,33,5,12,6,5,23,64
172,UTSA,17,56,4,14,16,22,12,43,8,19,6,2,30,54
173,ucirvine,17,49,5,19,12,16,7,28,6,11,3,3,16,51
173,fresnost,31,56,13,29,7,13,10,37,21,10,6,5,17,82
174,murrayst,18,54,3,7,5,13,9,27,5,15,10,3,23,44
174,stmarys,18,37,4,13,22,30,6,35,9,18,7,4,19,62
175,georgiasouthern,19,62,4,16,6,14,12,34,8,17,10,0,23,48
175,duke,24,48,2,5,22,32,9,43,11,20,9,6,16,72
176,vermont,29,59,5,11,14,24,12,48,15,17,9,4,25,77
176,bostoncollege,19,63,5,23,20,32,18,39,10,15,8,4,18,63
177,idahost,22,47,10,23,2,5,7,33,12,24,7,4,25,56
177,marquette,19,65,5,25,16,31,21,41,10,13,12,2,14,59
178,nichollsst,25,57,3,15,21,26,3,22,17,20,12,1,18,74
178,washington,38,68,17,33,9,15,12,43,27,22,9,1,23,102
179,MVSU,16,52,2,9,8,18,11,38,6,22,0,3,24,42
179,creighton,26,66,2,13,24,31,20,48,13,12,12,4,19,78
180,jacksonst,24,61,4,11,18,21,9,30,12,22,8,3,27,70
180,georgiatech,39,60,3,9,19,32,10,37,22,20,13,9,19,100
181,fordham,23,48,7,19,18,26,7,28,11,27,8,2,25,71
181,tennessee,25,54,9,25,19,27,15,33,9,25,11,3,26,78
182,illinoisst,23,53,8,23,5,7,2,22,14,26,9,3,20,59
182,floridast,28,53,5,13,12,16,9,35,12,27,8,4,13,73
183,austinpeay,13,47,3,18,6,9,6,24,6,25,9,4,22,35
183,illinois,30,56,8,16,12,27,15,42,17,17,8,3,15,80
184,lafayette,19,42,6,15,22,29,7,21,13,26,5,2,24,66
184,indiana,37,65,9,25,8,13,13,31,14,18,8,1,28,91
185,houston,31,77,18,38,22,31,10,39,18,13,9,0,32,102
185,rhodeisland,28,66,9,20,32,44,18,52,12,22,6,4,24,97
186,akron,26,51,4,14,23,33,6,24,11,12,7,2,25,79
186,arkansaslittlerock,24,52,9,20,24,31,13,36,7,19,4,3,25,81
187,northerncolorado,20,46,6,14,12,15,8,30,14,33,4,2,25,58
187,purdue,32,65,11,25,15,26,13,34,15,14,17,4,20,90
188,loyolamarymount,12,58,3,17,10,14,9,33,6,14,5,2,22,37
188,mississippist,17,42,3,12,24,33,5,41,7,15,6,7,16,61
189,butler,28,57,11,28,4,5,6,26,18,9,7,3,15,71
189,notredame,25,52,10,17,9,12,8,34,14,14,4,2,11,69
190,belmont,29,54,9,27,16,25,7,32,11,17,4,2,15,83
190,Ncwilmington,35,71,9,32,9,13,12,35,20,9,6,1,22,88
191,gardnerwebb,26,72,11,28,11,14,16,46,11,20,2,0,30,74
191,texastech,29,57,1,4,27,41,8,41,16,14,10,4,19,86
192,maine,18,56,5,22,9,16,12,37,10,12,8,2,17,50
192,detroit,20,47,7,23,10,16,6,35,12,16,6,2,19,57
193,ucdavis,32,70,9,24,17,21,12,38,19,12,7,6,26,90
193,columbia,31,63,10,20,23,30,11,37,20,12,3,2,19,95
194,mcneesest,23,59,5,18,3,4,11,31,8,16,4,6,14,54
194,someth,24,50,12,22,10,17,7,32,18,12,10,8,11,70
195,buffalo,24,59,5,18,8,12,15,40,15,25,8,5,26,61
195,southflorida,21,44,8,17,27,38,4,29,16,20,15,7,16,77
196,hartford,23,64,12,39,6,9,12,32,16,12,3,0,23,64
196,towson,24,52,7,21,23,28,13,43,13,14,7,2,14,78
197,ETSU,20,43,6,19,7,10,4,24,19,20,8,1,16,53
197,easternkentucky,27,58,10,27,6,10,15,34,19,14,8,2,11,70
198,VCU,28,59,4,16,15,28,8,39,15,12,11,2,14,75
