Game.,Team,FGM,FGA,X3PM,X3PA,FTM,FTA,OREB,TR,AST,TO,STL,BLK,PF,PTS
794,nebraska,22,46,5,17,5,9,7,32,7,15,5,7,19,54
794,creighton,22,46,4,10,13,18,7,35,12,11,5,1,14,61
795,wichitast,18,56,3,17,11,15,10,50,11,13,6,1,19,50
795,kansasst,20,58,2,16,12,24,11,50,15,11,5,3,19,54
796,fordham,22,47,4,16,9,14,4,25,13,19,9,2,20,57
796,holycross,22,51,5,16,17,30,14,38,18,17,12,1,16,66
797,iona,24,53,4,11,10,16,6,30,12,14,8,4,15,62
797,stbonaventure,24,59,7,17,10,15,12,38,15,11,6,3,17,65
798,boisest,31,62,9,25,16,20,13,45,22,21,2,6,15,87
798,idahost,31,73,5,14,11,16,12,33,18,12,13,1,17,78
799,fresnost,24,56,7,16,11,12,7,40,15,9,4,0,16,66
799,pacific,16,48,5,24,14,19,5,26,10,8,2,4,10,51
800,denver,26,58,10,18,6,12,14,43,20,18,6,6,18,68
800,umkc,26,61,11,23,9,13,6,29,15,10,8,6,14,72
801,UWMilwaukee,29,66,4,15,24,35,17,46,15,16,9,3,26,86
801,valparaiso,29,59,7,19,17,28,10,38,20,17,8,6,28,82
802,southern,27,52,11,23,15,22,5,26,14,20,8,3,20,80
802,nichollsst,31,65,5,17,16,22,12,38,14,17,11,2,20,83
803,colorado,26,57,5,14,27,41,7,67,13,9,10,4,23,84
803,coloradost,29,64,5,18,15,23,14,80,13,16,3,6,28,78
804,ncat,13,39,4,19,15,25,11,32,8,27,10,3,35,53
804,eastcarolina,22,42,4,11,30,50,15,51,13,23,9,8,20,86
805,bowlinggreen,30,52,4,11,11,16,6,22,14,14,5,2,26,75
805,IPFW,28,54,3,8,22,33,12,29,8,12,11,0,13,81
806,toledo,36,54,12,20,13,16,4,40,23,21,2,3,21,95
806,siena,26,67,5,16,14,24,11,27,14,10,9,1,20,71
807,albany,22,58,6,19,15,20,11,29,8,19,9,3,20,65
807,longisland,25,58,9,27,19,24,16,36,16,19,8,6,15,78
808,hofstra,30,65,7,22,12,20,12,37,13,16,7,6,27,79
808,monmouth,26,57,11,26,24,31,7,32,17,14,6,2,22,87
809,loyolamd,23,52,6,22,19,30,10,35,6,16,7,1,17,71
809,delaware,29,57,8,17,10,17,10,31,16,14,8,2,21,76
810,morganst,25,54,5,22,11,19,8,29,13,23,8,3,29,66
810,coppinst,22,55,5,18,19,28,12,33,10,20,7,2,17,68
811,purdue,15,50,4,13,11,15,11,39,10,19,7,4,14,45
811,oklahoma,21,58,2,14,3,8,12,38,9,16,7,8,18,47
812,umes,15,60,4,17,9,12,11,37,4,24,9,3,17,43
812,illinois,32,63,6,17,15,21,10,41,19,15,14,7,13,85
813,stmarys,30,53,4,14,24,34,13,41,14,21,7,5,21,88
813,sacramentost,22,61,8,21,22,29,13,33,15,15,7,5,29,74
814,davidson,17,30,6,23,13,17,5,31,14,22,5,4,25,65
814,charlotte,22,36,3,22,23,37,17,41,15,17,12,4,22,76
815,yale,23,37,10,19,2,5,6,64,15,22,6,9,18,78
815,stpeters,30,62,9,23,11,17,7,52,11,14,7,2,15,80
816,wrightst,23,51,6,19,9,11,4,29,9,12,4,1,23,61
816,miamioh,22,50,6,23,26,32,6,32,11,4,8,1,13,76
817,chattanooga,27,61,6,18,9,17,8,27,11,17,7,1,22,69
817,liberty,31,55,3,12,20,27,10,42,18,17,8,0,19,85
818,oralroberts,30,64,8,21,12,14,13,36,19,21,8,2,19,80
818,minnesota,36,64,11,22,17,26,10,32,24,11,11,13,12,100
819,northeastern,19,56,8,21,9,23,11,36,9,17,9,2,18,55
819,villanova,29,57,7,22,9,13,11,42,22,18,8,8,20,74
820,tennesseest,26,52,10,22,15,19,6,23,19,20,12,2,20,77
820,alabamaAM,28,58,6,20,16,23,12,37,13,21,10,2,16,78
821,riogrande,22,51,6,23,17,25,11,32,7,16,3,0,15,67
821,MVSU,33,62,12,23,7,9,13,35,20,13,10,3,20,85
822,colgate,20,36,7,20,17,24,8,35,14,18,10,3,20,78
822,harvard,20,48,4,13,8,13,11,38,9,22,8,6,22,60
823,pepperdine,36,75,11,24,12,21,15,39,16,10,8,3,25,95
823,lipscomb,22,52,5,17,25,41,12,40,8,19,6,7,23,74
824,stonybrook,26,57,8,19,9,15,13,38,14,14,12,6,19,69
824,army,14,50,3,11,13,22,13,30,7,20,3,1,15,44
825,southalabama,17,54,3,20,19,27,9,30,8,18,8,2,21,56
825,georgiast,30,56,6,17,22,31,12,43,21,15,12,2,18,88
826,florida,20,44,5,17,10,16,14,47,14,18,4,4,22,65
826,louisville,17,41,9,26,12,26,12,42,12,10,11,7,18,73
827,quinnipiac,18,61,6,19,13,19,12,41,12,18,5,1,13,55
827,connecticut,36,76,10,28,6,17,23,54,23,11,5,9,18,88
828,missouri,27,79,10,26,16,26,18,48,19,16,7,4,28,80
828,gonzaga,28,60,2,11,29,40,6,43,17,16,8,5,19,87
829,oregon,21,60,6,29,19,25,16,43,12,16,4,3,23,67
829,kansas,26,65,6,18,19,27,15,41,13,9,8,7,20,77
830,kentucky,29,48,5,11,16,21,8,28,11,15,7,3,22,79
830,michiganst,22,51,7,19,23,25,11,26,9,12,9,0,20,74
831,marquette,15,40,12,29,9,10,12,32,17,11,3,1,21,75
831,arizona,15,29,13,20,16,21,7,33,18,17,2,5,14,85
832,stlouis,16,36,8,21,6,9,9,36,13,18,7,0,22,62
832,georgiatech,24,33,9,17,18,28,6,30,14,10,7,3,17,75
833,prairieviewam,20,62,2,12,14,19,18,44,6,22,6,3,17,56
833,oklahoma,32,67,7,21,12,22,16,42,19,13,10,7,18,83
834,unlv,26,50,7,18,12,21,3,34,5,17,10,5,25,71
834,stanford,30,53,2,11,24,30,12,74,19,18,6,3,17,86
835,memphis,23,63,9,27,9,17,7,40,11,16,9,6,27,64
835,illinois,25,60,8,23,16,30,7,46,18,14,6,1,15,74
836,centralmichigan,11,50,7,21,10,20,6,28,9,24,5,4,19,39
836,purdue,30,58,3,9,17,25,14,47,20,19,11,9,17,80
837,binghamton,20,56,4,19,10,17,15,39,11,16,3,5,19,54
837,syracuse,31,63,3,15,10,21,16,41,19,7,10,11,17,75
838,youngstownst,16,50,0,11,10,13,12,30,8,7,2,1,13,42
838,pittsburgh,22,48,3,13,10,15,12,31,11,9,8,2,13,57
839,UWMilwaukee,27,53,3,13,14,21,8,25,10,13,5,0,19,71
839,wisconsin,34,67,8,23,13,18,15,40,22,9,7,2,17,89
840,iupui,24,58,10,24,1,1,10,37,10,15,4,2,20,59
840,dayton,22,62,4,25,13,19,16,40,14,7,8,7,12,61
841,tennesseetech,32,63,9,21,6,8,6,56,16,10,1,1,16,79
841,vanderbilt,39,69,10,23,10,15,11,84,29,9,4,3,11,98
842,loyolamarymount,27,68,3,13,9,13,5,37,11,17,6,5,30,66
842,ucla,19,60,3,20,28,41,16,54,10,21,3,7,14,69
843,USC,26,57,5,20,4,14,7,57,14,18,13,1,23,61
843,BYU,27,51,12,24,19,30,9,73,21,19,5,6,17,85
844,clemson,19,47,7,18,11,22,8,34,13,19,6,2,19,56
844,georgia,24,55,2,14,11,19,10,38,13,13,10,1,19,61
845,xavier,26,60,10,28,8,15,12,34,10,20,6,1,22,70
845,mississippist,26,50,6,15,24,28,7,34,15,16,13,4,20,82
846,hartford,17,46,6,19,9,11,7,32,11,0,7,0,15,49
846,ncst,25,61,8,32,20,23,14,34,17,13,9,3,18,78
847,SDSU,24,57,5,17,15,21,8,70,12,17,7,2,24,68
847,texastech,25,59,2,10,26,36,11,78,10,11,8,5,17,78
848,chicagost,31,63,3,11,15,17,10,34,8,14,7,3,22,80
848,murrayst,36,64,6,21,22,28,15,54,25,12,8,7,14,100
849,buffalo,32,65,7,17,10,16,9,31,15,12,11,5,23,81
849,niagara,27,49,8,15,17,22,7,32,19,19,5,5,16,79
850,butler,18,50,6,18,8,9,7,23,5,9,4,3,18,50
850,indiana,19,45,6,15,18,20,11,36,9,10,3,5,14,62
851,northernillinois,27,69,5,20,17,25,19,46,11,11,1,3,20,76
851,marshall,28,59,8,19,21,32,12,36,18,8,5,5,22,85
852,washingtonst,20,43,8,18,16,18,10,36,14,18,8,3,20,64
852,montana,17,44,1,16,15,20,6,19,7,13,9,0,18,50
853,bowlinggreen,20,62,5,13,12,14,14,42,10,24,8,2,33,57
853,michigan,20,46,5,11,29,41,8,33,13,15,12,7,18,74
854,samford,22,45,11,27,7,9,3,20,17,16,2,1,19,62
854,ohiost,28,49,7,15,17,20,7,27,11,11,7,1,14,80
855,pennst,22,53,11,29,1,3,9,31,18,19,5,1,19,56
855,temple,20,48,6,25,21,28,8,29,11,9,13,4,10,67
856,tennessee,20,72,6,28,16,24,15,50,14,14,8,3,26,62
856,nebraska,23,53,4,19,27,34,5,43,15,12,12,8,20,77
857,elon,28,56,9,17,5,8,13,35,16,32,9,5,24,70
857,georgetown,31,70,9,20,20,30,19,38,19,15,17,1,16,91
858,princeton,14,24,5,21,6,14,10,30,16,14,5,2,15,49
858,rutgers,14,28,4,14,11,13,7,26,10,13,5,3,16,51
859,stpeters,21,63,6,28,14,22,9,58,11,11,3,6,27,62
859,setonhall,31,67,8,14,21,29,17,105,13,11,4,3,24,91
860,radford,20,62,4,22,16,27,15,43,5,14,3,4,23,60
860,virginiatech,26,58,3,14,18,28,10,42,13,10,8,5,20,73
861,duquesne,33,61,9,18,9,17,9,35,18,19,10,1,24,84
861,westvirginia,29,55,8,22,22,30,4,29,17,15,10,2,13,88
862,creighton,26,56,5,13,13,20,3,74,16,15,6,4,22,70
862,fresnost,21,57,8,22,12,17,4,74,16,14,7,5,21,62
863,southernutah,22,48,5,13,7,12,5,29,10,20,13,2,18,56
863,drake,26,56,8,21,11,17,13,50,13,18,15,3,14,71
864,easternillinois,27,56,6,13,16,22,4,33,18,13,6,2,20,76
864,evansville,31,57,11,21,13,19,6,40,23,16,9,2,23,86
865,illinoisst,31,57,8,15,4,9,6,60,23,17,5,2,25,74
865,illinoischicago,30,55,9,17,17,29,7,63,23,8,7,2,10,86
866,ballst,27,53,6,15,5,9,8,38,14,0,7,0,17,65
866,indianast,22,41,9,17,13,22,5,28,17,14,6,3,11,66
867,wichitast,27,49,11,24,16,22,8,44,21,13,5,4,28,81
867,missourist,17,53,5,23,24,34,13,44,8,11,7,0,21,63
868,fordham,24,58,13,28,6,11,9,29,11,14,2,0,24,67
868,westernmichigan,31,58,8,16,18,28,11,42,18,9,8,0,15,88
869,lasalle,22,50,6,17,14,18,12,36,13,11,3,1,18,64
869,floridainternational,19,48,2,13,15,21,10,26,9,14,8,2,16,55
870,richmond,25,60,8,19,12,18,11,38,14,9,5,3,19,70
870,southflorida,21,49,6,17,10,22,6,38,13,15,5,4,20,58
871,idaho,22,55,1,7,19,31,11,59,5,16,6,0,21,64
871,boisest,28,56,6,17,17,24,12,77,11,18,9,4,25,79
872,arkansaspinebluff,18,59,3,16,8,12,8,31,7,17,4,1,17,47
872,louisianatech,34,71,3,16,11,25,21,58,16,10,11,4,14,82
873,weberst,24,53,2,12,12,14,9,29,14,0,4,0,23,62
873,nevada,26,51,7,18,15,18,5,28,17,16,6,6,19,74
874,sacramentost,24,69,9,30,20,29,15,37,15,18,4,2,28,77
874,sanjosest,31,64,5,12,18,28,11,37,15,18,8,2,23,85
875,umkc,25,64,8,28,9,13,11,28,16,18,9,2,17,67
875,monmouth,30,60,6,17,16,17,10,34,22,16,12,1,16,82
876,loyolachicago,26,60,3,14,21,39,13,45,16,18,14,3,29,76
876,valparaiso,26,70,2,20,15,27,19,49,15,20,11,3,26,69
877,jacksonvillest,27,55,7,14,7,7,9,34,11,11,10,2,18,68
877,alcornst,23,42,10,19,14,18,5,29,17,11,5,5,13,70
878,grambling,18,43,3,10,11,20,8,34,4,23,2,5,15,50
878,stephenfaustin,28,65,4,11,8,13,13,35,9,12,9,2,18,68
879,jacksonst,17,58,4,15,8,14,8,28,10,12,11,1,24,46
879,portlandst,18,42,5,13,22,30,10,46,13,22,5,4,15,63
880,nichollsst,16,70,9,39,6,13,15,37,9,17,11,1,24,47
880,texassouthern,20,50,5,17,20,32,13,47,13,24,4,6,18,65
881,coloradost,28,66,6,15,5,12,10,74,14,17,7,6,23,67
881,denver,28,63,9,18,19,26,8,81,17,11,9,7,17,84
882,savannahst,10,55,0,11,19,29,11,69,3,18,4,3,23,39
882,utah,33,62,4,10,17,27,11,90,24,12,9,8,24,87
883,montanast,24,57,6,23,1,6,9,30,11,17,8,1,19,55
883,wyoming,22,47,7,20,12,16,7,33,11,19,5,2,14,63
884,easternwashington,27,60,11,30,5,9,6,34,20,17,5,1,21,70
884,calstfullerton,26,59,10,16,15,21,12,42,16,14,11,3,13,77
885,utahst,26,56,6,18,15,18,8,40,16,15,10,4,14,73
885,idahost,24,58,7,17,7,10,4,26,15,14,9,7,16,62
886,apallachianst,11,41,8,24,18,26,16,34,9,19,11,2,26,64
886,charlotte,26,44,6,16,15,25,16,50,20,23,12,7,17,85
887,somiss,21,36,8,21,5,6,5,23,13,10,5,1,16,71
887,arkansasst,23,37,8,20,8,13,11,34,13,11,4,1,10,78
888,northtexas,13,37,6,25,14,19,15,41,10,22,5,7,25,58
888,TCU,16,36,3,18,21,30,11,42,9,21,8,4,20,62
889,UTSA,19,51,5,16,10,11,11,43,9,21,7,4,16,53
889,baylor,15,60,6,31,9,12,16,37,12,16,13,1,17,45
890,liberty,22,68,8,25,6,8,17,46,11,22,6,8,19,58
890,iowast,29,68,2,7,16,22,18,43,14,12,12,9,13,76
891,texasamcc,29,57,7,15,17,21,4,32,19,9,6,2,22,82
891,texasAM,28,59,3,15,21,27,6,35,16,15,8,2,20,80
892,austinpeay,24,56,7,23,4,13,8,60,10,18,5,1,27,59
892,westernkentucky,24,53,3,7,24,40,18,106,8,17,9,2,19,75
893,moreheadst,27,59,7,22,14,17,9,40,8,8,4,0,21,75
893,IPFW,26,52,8,22,18,23,8,39,16,6,2,4,16,78
894,sandiego,27,58,5,17,11,16,9,31,18,19,4,1,28,70
894,UCSB,27,53,10,18,26,40,11,36,17,12,13,0,20,90
895,ohio,16,41,2,12,12,16,9,32,5,19,4,2,24,46
895,sanfrancisco,17,46,7,15,12,23,10,29,12,11,5,3,17,53
896,pacific,25,53,6,15,5,10,7,29,18,11,4,4,19,61
896,santaclara,23,52,13,27,13,16,9,32,14,10,7,3,15,72
897,toledo,22,53,5,18,19,26,6,30,11,18,9,2,25,68
897,detroit,25,54,5,14,17,32,11,36,13,17,8,3,23,72
898,clevelandst,18,47,2,8,26,40,12,56,11,24,6,6,20,64
898,norfolkst,20,68,3,20,9,15,8,31,8,13,10,4,27,52
899,stonybrook,26,56,7,17,11,16,12,25,9,11,6,4,18,70
899,hofstra,27,58,3,12,12,17,12,26,12,12,5,6,17,69
900,umbc,23,56,2,7,16,23,17,39,14,15,9,5,14,64
900,towson,23,55,5,11,5,10,13,32,13,14,7,8,17,56
901,fairleighdickinson,29,57,0,11,18,25,7,28,7,14,7,6,28,76
901,longisland,24,51,6,19,19,30,12,37,10,23,5,2,24,73
902,loyolamd,26,61,9,20,10,12,7,34,12,8,5,3,16,71
902,mountstmarys,31,69,8,21,5,11,14,44,16,11,3,5,13,75
903,stfrancispa,18,59,6,18,20,23,10,32,9,0,9,0,14,62
903,robertmorris,25,54,6,20,9,11,10,42,9,16,2,3,19,65
904,delaware,30,62,3,15,9,13,9,37,20,14,7,4,26,72
904,rider,25,54,5,10,20,38,10,37,20,13,7,2,15,75
905,morganst,24,61,2,13,12,16,13,42,14,19,7,1,22,62
905,olddominion,26,70,4,19,21,26,18,43,13,10,12,5,17,77
906,canisius,20,52,6,16,9,17,9,32,13,14,8,3,15,55
906,howard,20,49,1,10,11,13,10,36,7,15,7,2,14,50
907,charlestonsouthern,27,61,3,19,16,21,7,21,13,16,11,7,31,73
907,wofford,23,52,8,22,25,42,10,36,16,20,9,2,22,79
908,highpoint,31,57,3,9,20,28,9,39,16,20,9,5,24,85
908,ncgreensboro,25,68,2,17,18,25,14,38,8,17,11,4,24,72
909,arkansaslittlerock,26,59,7,21,10,16,6,31,15,10,6,4,24,69
909,louisianamonroe,26,62,7,20,14,26,16,47,14,15,5,3,20,73
910,northerncolorado,29,57,9,24,3,12,11,29,12,0,10,0,20,70
910,texasst,24,44,10,19,18,23,6,29,19,22,10,4,16,76
911,portland,15,62,7,18,6,10,14,39,8,19,3,3,18,43
911,duke,32,65,6,22,14,23,12,48,17,9,12,14,11,84
912,neworleans,18,62,7,24,12,16,8,32,6,13,1,3,22,55
912,texas,32,71,6,16,19,31,21,58,13,9,11,11,23,89
913,akron,24,64,2,15,3,5,10,40,12,17,6,6,21,53
913,unc,21,69,4,21,18,28,23,53,11,14,10,9,10,64
914,stjoes,35,63,13,27,9,11,5,28,20,12,10,3,16,92
914,drexel,29,55,3,12,9,14,7,31,24,20,8,4,12,70
915,pepperdine,26,67,7,23,13,17,13,34,14,9,4,2,17,72
915,maryland,38,70,10,16,10,16,17,47,21,10,4,8,16,96
916,floridast,24,48,5,15,14,21,5,38,15,21,10,5,18,67
916,miamifl,23,65,7,29,5,7,10,35,12,15,11,4,21,58
917,notredame,17,31,11,24,15,22,6,33,18,10,9,5,14,82
917,depaul,26,58,4,11,5,12,16,42,16,12,8,1,18,69
918,rhodeisland,17,51,3,14,23,31,14,46,9,18,6,4,23,60
918,kentst,18,53,3,19,10,21,14,37,12,17,7,3,29,49
919,sacredheart,30,66,8,17,2,6,12,35,21,17,13,4,19,70
919,bostoncollege,28,53,3,8,13,19,10,35,19,20,10,5,14,72
920,NMSU,24,56,8,24,10,15,8,31,16,16,3,4,21,66
920,tulsa,28,53,7,19,15,20,6,34,15,13,10,4,17,78
921,UWGreenBay,33,49,6,9,14,21,6,25,20,17,10,2,23,86
921,westernillinois,22,45,6,18,19,28,7,24,16,20,7,0,20,69
922,floridaAM,24,53,13,33,8,12,10,28,12,20,10,1,24,69
922,alabamast,26,51,7,18,16,27,10,27,9,0,12,0,16,75
923,dartmouth,17,30,3,21,2,4,1,23,8,10,5,2,19,45
923,newhampshire,7,25,9,15,15,20,5,37,11,17,4,1,7,56
924,harvard,11,35,4,20,8,10,8,37,10,15,5,2,22,42
924,vermont,13,32,1,14,19,27,10,41,7,16,11,7,13,48
925,marist,22,50,8,16,5,12,4,29,9,17,7,5,21,57
925,northeastern,19,52,4,15,17,24,12,41,10,19,7,6,18,59
926,furman,21,64,7,30,11,19,13,39,10,11,8,3,11,60
926,ncasheville,23,54,4,16,6,10,8,40,13,19,5,4,15,56
927,riogrande,20,67,7,30,19,27,12,38,16,15,7,3,27,66
927,samhoustonst,31,58,7,12,23,36,12,49,23,20,9,3,23,92
928,floridainternational,19,45,5,15,7,10,10,28,5,21,3,6,19,50
928,stanford,30,56,5,13,12,20,12,30,17,12,7,3,15,77
929,wakeforest,26,51,7,21,19,28,9,39,19,22,16,4,15,78
929,someth,27,65,5,23,7,12,10,31,15,20,14,1,20,66
930,canisius,16,31,9,22,6,15,11,34,18,14,6,0,25,65
930,marquette,17,40,4,18,22,26,16,41,12,9,7,2,16,68
931,southcarolina,26,73,7,35,2,10,20,45,18,12,8,0,20,61
931,temple,23,52,7,18,18,26,12,41,13,14,8,4,16,71
932,oregonst,23,61,5,18,16,24,11,36,10,20,8,0,26,67
932,hawaii,24,59,4,17,18,31,13,40,16,19,12,3,20,70
933,southernillinois,30,52,9,17,10,19,8,36,18,12,11,3,15,79
933,wrightst,27,49,5,12,14,17,6,32,18,0,4,0,18,73
934,ETSU,30,74,6,17,20,25,5,25,24,12,20,2,30,86
934,clemson,34,62,6,16,26,38,17,53,21,24,7,10,18,100
935,chicagost,18,46,4,12,13,20,10,30,11,19,4,3,21,53
935,detroit,21,53,4,17,18,20,11,32,19,12,8,7,19,64
936,oralroberts,31,67,11,23,7,10,11,34,16,13,8,4,28,80
936,loyolachicago,24,55,5,14,25,34,12,40,14,17,5,8,15,78
937,SELA,29,47,6,9,17,28,8,40,19,14,7,8,19,81
937,southern,23,63,4,18,13,25,11,30,10,11,7,1,21,63
938,bethunecookman,17,56,3,19,5,8,3,24,5,14,12,0,19,42
938,texassouthern,18,42,4,14,14,27,5,34,10,22,7,0,10,54
939,santaclara,26,55,7,18,6,10,4,27,14,14,5,2,24,65
939,easternwashington,23,49,6,16,23,26,4,30,20,10,5,1,15,75
940,northernarizona,23,58,7,23,16,22,9,39,12,20,7,7,19,69
940,ucriverside,24,63,10,26,14,22,8,40,14,16,5,5,15,72
941,westernmichigan,24,52,6,15,15,24,14,42,11,23,9,1,22,69
941,uab,23,54,2,13,14,23,8,27,8,15,13,6,21,62
942,ucf,26,55,10,25,6,15,14,39,20,18,11,4,23,68
942,campbell,21,52,5,15,14,24,7,30,13,16,8,1,21,61
943,floridaatlantic,37,63,13,23,8,12,7,44,16,15,9,7,13,95
943,gardnerwebb,30,76,8,30,7,8,14,53,20,15,7,4,11,75
944,stetson,26,67,5,22,10,13,12,44,9,16,9,2,15,67
944,troy,32,81,12,39,11,13,19,48,23,11,5,5,13,87
945,georgiasouthern,31,69,9,23,7,11,15,44,17,15,9,1,24,78
945,wagner,20,49,2,15,17,29,10,30,6,16,9,4,16,59
946,olddominion,19,50,4,15,7,16,13,40,10,19,5,1,15,49
946,southalabama,22,56,8,20,10,16,9,33,11,10,10,3,20,62
947,ncat,19,66,4,24,9,19,16,35,3,30,9,1,24,51
947,VCU,40,70,7,16,18,34,21,53,20,24,19,4,21,105
948,westerncarolina,30,61,7,18,26,34,14,42,16,14,8,2,13,93
948,wofford,32,66,9,24,6,10,11,29,16,16,6,1,25,79
949,mcneesest,29,64,5,16,7,10,11,33,16,17,5,3,25,70
949,louisianalafayette,22,49,5,15,27,38,8,27,15,18,13,3,20,76
950,southflorida,18,39,5,17,9,16,8,27,9,12,8,2,16,60
950,michiganst,21,41,6,13,13,20,8,39,16,16,5,4,14,73
951,neworleans,22,61,4,15,11,15,10,35,7,17,9,3,16,59
951,mississippist,26,59,9,29,16,22,9,39,15,17,12,5,13,77
952,jamesmadison,29,64,13,28,9,12,15,37,16,17,7,2,22,80
952,virginia,31,65,8,21,20,28,15,39,17,10,6,2,12,90
953,utah,16,46,2,9,17,20,5,58,8,13,6,3,20,51
953,LSU,26,60,3,12,10,19,17,84,8,9,8,5,19,65
954,portlandst,26,61,2,11,20,28,9,36,5,13,4,1,29,74
954,boisest,22,54,5,16,26,34,10,32,10,15,7,7,24,75
955,chattanooga,28,58,6,17,10,12,7,33,16,18,3,1,19,72
955,alabama,28,57,6,21,14,25,8,32,18,13,6,4,15,76
956,westernkentucky,25,53,4,14,11,24,5,36,13,0,8,0,24,65
956,illinoisst,23,50,5,14,15,24,8,47,17,20,5,2,22,66
957,jacksonst,22,55,3,13,24,32,14,46,11,21,16,10,21,71
957,montana,20,57,7,22,17,25,9,34,15,20,11,2,25,64
958,portland,19,52,7,26,6,9,7,33,7,21,8,4,24,51
958,weberst,19,49,4,16,16,29,12,40,9,11,6,0,15,58
959,louisianamonroe,28,62,13,25,10,20,13,33,19,21,4,5,25,79
959,baylor,30,59,4,12,21,29,11,38,19,17,13,2,18,85
960,dartmouth,11,30,9,28,19,20,9,29,10,8,7,5,13,68
960,maine,12,30,10,23,11,13,9,41,12,19,2,3,20,65
961,jacksonvillest,25,60,5,17,16,26,16,58,12,14,8,0,16,71
961,savannahst,22,62,3,17,11,15,16,55,10,13,7,4,18,58
962,loyolamarymount,33,74,4,12,14,20,12,45,18,16,4,4,26,84
962,denver,26,64,4,18,26,36,12,44,16,15,11,4,18,82
963,princeton,22,52,2,18,5,7,11,29,10,20,11,5,18,51
963,duke,24,55,6,19,15,19,8,32,13,15,11,4,14,69
964,alabamaAM,13,51,3,11,12,17,11,37,4,0,10,0,21,41
964,georgiatech,28,62,6,21,12,26,14,45,15,18,20,8,17,74
965,stmarys,29,69,7,16,13,16,13,42,18,14,0,0,23,78
965,arizona,28,64,3,10,25,33,10,39,19,7,4,6,14,84
966,clemson,13,37,6,18,12,19,9,37,8,24,7,3,15,56
966,cincinnati,27,46,5,18,10,16,7,37,15,11,15,8,17,79
967,chicagost,15,48,5,9,16,23,9,30,5,9,2,2,20,51
967,pittsburgh,30,56,7,13,12,18,10,35,22,9,3,6,21,79
968,manhattan,22,50,3,11,16,26,8,26,15,18,12,0,22,63
968,syracuse,24,47,3,11,18,27,13,37,16,22,10,5,21,69
969,charlestonsouthern,15,51,2,15,4,6,8,35,9,22,8,2,21,36
969,southcarolina,24,54,8,16,15,23,9,37,16,14,15,7,9,71
970,UCSB,24,46,5,12,8,13,9,21,11,16,6,0,14,61
970,ucla,23,44,6,16,8,12,7,16,18,17,5,5,17,60
971,samhoustonst,20,59,6,20,17,23,7,37,6,24,4,3,21,63
971,texastech,36,71,6,12,19,29,13,45,23,11,14,5,18,97
972,santaclara,24,52,2,15,21,29,7,20,14,16,7,1,23,71
972,oregon,31,59,8,22,24,27,12,34,18,14,4,2,24,94
973,southernillinois,24,62,6,19,10,10,9,41,16,12,8,1,22,64
973,murrayst,24,52,3,16,17,23,10,48,13,17,9,2,10,68
974,belmont,13,28,17,38,6,13,16,35,26,12,8,2,22,83
974,memphis,22,37,7,20,24,33,16,39,16,12,6,7,13,89
975,arizonast,24,67,5,22,8,12,15,43,12,8,6,3,19,61
975,northwestern,22,52,9,23,10,17,9,35,20,11,6,3,13,63
976,furman,24,49,12,22,8,11,4,28,15,16,5,2,20,68
976,ohiost,27,57,2,11,14,21,10,34,11,10,9,1,15,70
977,louisianatech,22,53,6,18,6,13,9,33,9,20,7,5,21,56
977,arkansas,25,57,5,18,13,19,12,36,16,15,10,4,14,68
978,citadel,19,72,7,28,4,6,10,26,10,13,11,2,21,49
978,tennessee,38,65,8,18,15,20,14,57,26,16,9,9,11,99
979,mississippi,24,50,14,30,7,11,5,33,19,11,4,0,19,69
979,evansville,22,50,8,22,14,19,5,35,18,11,3,1,11,66
980,iupui,26,63,13,25,9,15,15,40,13,10,4,1,17,74
980,westvirginia,29,60,10,20,9,14,13,36,19,7,4,10,12,77
981,loyolachicago,21,58,3,26,18,27,18,62,10,21,7,5,23,63
981,bradley,25,56,8,19,21,26,9,41,20,14,7,1,26,79
982,missourist,28,64,8,13,16,24,16,74,14,0,7,0,30,80
982,umkc,24,67,10,28,19,35,13,51,15,12,13,6,21,77
983,duquesne,21,53,5,15,14,22,11,40,16,14,4,1,25,61
983,akron,21,66,6,29,16,29,22,46,13,9,8,2,17,64
984,stbonaventure,34,75,9,23,21,23,12,37,12,11,8,3,35,98
984,niagara,32,69,5,21,38,49,15,47,19,12,7,6,20,107
985,NMSU,21,57,5,14,13,19,8,22,9,11,6,3,23,60
985,utep,26,50,8,19,25,32,13,45,16,15,7,2,21,85
986,norfolkst,19,48,8,21,7,12,9,26,13,20,8,0,22,53
986,westernillinois,22,42,8,16,21,26,6,30,13,19,8,1,14,73
987,MTSU,21,44,6,15,19,30,8,33,15,23,7,3,23,67
987,alabamast,22,55,6,17,12,23,11,28,13,15,12,3,21,62
988,arkansaspinebluff,21,66,6,30,4,7,7,30,4,19,6,1,20,52
988,arkansasst,29,59,4,18,22,29,13,52,12,20,13,3,15,84
989,grambling,14,33,1,13,4,9,6,28,6,21,6,0,12,35
989,stlouis,17,33,9,14,12,14,3,29,18,13,11,3,15,73
990,southern,25,50,6,15,3,5,8,26,13,29,8,2,25,59
990,arkansaslittlerock,22,43,5,19,24,35,10,27,14,21,13,1,13,73
991,tennesseest,22,76,9,31,3,6,10,45,6,12,6,3,23,56
991,wyoming,39,54,9,12,22,31,7,92,22,17,6,7,8,109
992,georgiasouthern,30,58,5,21,16,31,16,38,11,11,12,3,31,91
